alloy_name,composition,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
Zircaloy-2,{},"{'temp_C': 322.0, 'medium': 'inert', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 1e+21, 'time_h': None, 'atmosphere': 'inert'}",1e9a96cdeda2,0.9,irradiation_creep,Zircaloy-2 irradiated to fluences of 1.0 to $3 . 0 \times 1 0 ^ { 2 1 }$ neutrons $( \mathrm { n } ) / \mathrm { c m } ^ { 2 } \left( E > 1 \ \mathrm { M e V } \right)$ and tested in inert and 0.3- torr iodine atmospheres at $3 2 2 \sim 3 3 5 ^ { \circ } \mathrm { C } .$,judgement,,text,irradiation,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_028_chunk1,irradiated,tensile,,,,
Zircaloy-2,{},"{'temp_C': 322.0, 'medium': 'inert', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 1e+21, 'time_h': None, 'atmosphere': 'inert'}",1e9a96cdeda2,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_028_chunk1,irradiated,,,,,
Zircaloy-2,{},"{'temp_C': 322.0, 'medium': 'inert', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 1e+21, 'time_h': None, 'atmosphere': 'inert'}",1e9a96cdeda2,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_028_chunk1,irradiated,,,,,
Zircaloy-2,{},"{'temp_C': 322.0, 'medium': 'inert', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 1e+21, 'time_h': None, 'atmosphere': 'inert'}",1e9a96cdeda2,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_028_chunk1,irradiated,,,,,
Zircaloy-2,{},"{'temp_C': 322.0, 'medium': 'inert', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 1e+21, 'time_h': None, 'atmosphere': 'inert'}",1e9a96cdeda2,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_028_chunk1,irradiated,,,,,
Zircaloy-2,{},"{'temp_C': 322.0, 'medium': 'inert', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 1e+21, 'time_h': None, 'atmosphere': 'inert'}",1e9a96cdeda2,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_028_chunk1,irradiated,,,,,
Zircaloy-2,{},"{'temp_C': 322.0, 'medium': 'inert', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 1e+21, 'time_h': None, 'atmosphere': 'inert'}",1e9a96cdeda2,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_028_chunk1,irradiated,,,,,
Zircaloy-2,{},"{'temp_C': 322.0, 'medium': 'inert', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 1e+21, 'time_h': None, 'atmosphere': 'inert'}",1e9a96cdeda2,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_028_chunk1,irradiated,,,,,
Zircaloy-2,{},"{'temp_C': 322.0, 'medium': 'inert', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 1e+21, 'time_h': None, 'atmosphere': 'inert'}",1e9a96cdeda2,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_028_chunk1,irradiated,,,,,
Zircaloy-2,{},"{'temp_C': 335.0, 'medium': 'inert', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 3e+21, 'time_h': None, 'atmosphere': 'inert'}",6bf6138411d6,0.9,irradiation_creep,Zircaloy-2 irradiated to fluences of 1.0 to $3 . 0 \times 1 0 ^ { 2 1 }$ neutrons $( \mathrm { n } ) / \mathrm { c m } ^ { 2 } \left( E > 1 \ \mathrm { M e V } \right)$ and tested in inert and 0.3- torr iodine atmospheres at $3 2 2 \sim 3 3 5 ^ { \circ } \mathrm { C } .$,judgement,,text,irradiation,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_028_chunk1,irradiated,tensile,,,,
