文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk2,Text,The acceleration factors measured are given in Fig. 3. They show the influence of the two-phase flow regimes on post-transition corrosion kinetics under various chemical and thermohydraulic conditions for 60-day tests.,,cladding,corrosion test,corrosion test,,,,,,,,,,,,,,,,,,,water,,,,,,,,,,,,,,,,,,,,,60.0,day,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk2,Text,"The acceleration factor increases gradually up to a void fraction of $30 \%$ , then increases more significantly beyond this value.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk2,Text,"The more severe thermohydraulic conditions of the tests carried out in the REGGAE loop $( 3 6 3 ^ { \circ } \mathbf { C } .$ , 191 bar)",,,,loop test,,,,,,,,,,,,,,,,,,363.0,water,19.1,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk2,Text,"Finally, claddings that have been subjected to prefilming in the pre-transition phase under one-phase flow heat transfer conditions show lower acceleration factors. The pre-transition oxide layer formed seems therefore to have a protective nature with regard to boiling processes.",,cladding,prefilming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk2,Text,Additional measurements using mercury porosimetry show the distribution of wider pores in the zirconia films (diameter $> 0 . 1 ~ \mu \mathrm { m } )$ .,,oxide film,porosity measurement,mercury porosimetry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,µm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk2,Text,BET porosity measurements carried out on various oxide layers in the post-transition phase reveal the presence of interconnected pores with a diameter of around 1 to $1 0 \ \mathrm { n m }$,,oxide layer,post-transition,BET porosity measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0–10.0,nm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk2,Text,Figure 4 shows the development of the mean size of cracks that join onto the pore network obtained on oxide samples of 10 to $1 0 0 \mu \mathrm { m }$ formed in out-of-pile loops and measured by mercury porosimetry.,,oxide sample,formed in out-of-pile loop,mercury porosimetry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0–100.0,µm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk2,Text,Observations of the thick oxide films at atmospheric pressure and in static conditions revealed the tendency for vapor bubbles to appear from the porosity of oxide layers despite subsaturation of the water coolant (Fig. 5).,,oxide film,observation,visual examination,,,,,,,,,,,,,,,,,,,water,0.101325,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk3,text,"From the Clausius-Clapeyron relationship, the mean radius required for nucleation sites to create vapor bubbles on the surface of a cladding subjected to PWR thermo-hydraulic conditions must be greater than 20 nm.",,cladding surface,,,,,,,,,,,,,,,,,,,,,PWR coolant,,,,,,,,,,,,,,,,,,,,,20,nm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk3,Fig. 4,Porosity measurements (Fig. 4) show that pores and cracks at the origin of these vaporization mechanisms can appear beyond an oxide layer of about 20 μm,,oxide layer,,porosity measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,μm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk3,text,"Tests performed at 360°C in autoclave, with high lithium levels in the coolant as lithium hydroxide (0.01 to 0.2 M), show erratic results, together with large-scale hydriding",Zircaloy-4,,,autoclave test,,,,,,,,,,,,,,,,,,360,lithium hydroxide solution,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk3,text,lithium levels in the coolant as lithium hydroxide (0.01 to 0.2 M),,coolant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01–0.2,M,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk3,text,These alloys were developed from the same ingot (standard Zircaloy-4 chemistry),Zircaloy-4,ingot,alloy development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk3,text,Alloy A: ΣA = 5.7 10^-18 h,Alloy A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7e-18,h
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk4,text,"at 400°C, 100 bar, in vapor phase",,,,autoclave test,,,,,,,,,,,,,,,,,,400,vapor phase,10.0,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk4,text,"at 415°C, 105 bar, in vapor phase",,,,autoclave test,,,,,,,,,,,,,,,,,,415,vapor phase,10.5,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk4,text,"The first test, under thermohydraulic and chemical conditions close to those of the pressurized reactors ([Li] = 5 ppm, [B] = 650 ppm, T_wall = 347°C, void fraction - 5%) resulted in zirconia thicknesses of around 5μm",,,,out-of-pile loop test,,,,,,,,,,,,,,,,,,347,water,,,,,,,,,,,,,,,,,,,,,5.0,μm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk4,text,"The second loop test was conducted under severe chemical conditions (average lithium content in the fluid = 210 ppm T_wall = 363°C, no void fraction) with the objective of obtaining corrosion data up to 80μm on average for the standard material.",standard Zircaloy-4,,,out-of-pile loop test,,,,,,,,,,,,,,,,,,363,water,,,,,,,,,,,,,,,,,,,,,80.0,μm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk4,text,"Under all of the out-of-pile conditions tested (isothermal or under thermal gradient), a beneficial effect in corrosion in the 20 to 40% range results in reducing the tin content in the 1.5 to 1.3% range",Zircaloy-4,,,corrosion test,,"{'value': 1.4, 'min': 1.3, 'max': 1.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0–40.0,%,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk4,text,"From the autoclave tests, the RXA treatment significantly improves the corrosion behavior of the material.",Zircaloy-4,RXA treated,recrystallization annealing,autoclave test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk4,text,"In every isothermal condition tested, the corrosion behavior of β-quenched material is better compared to the STD material",Zircaloy-4,β-quenched,β-range quenching,isothermal test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,μm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk4,Table 1,"TABLE 1-Corrosion results from autoclave test (400°C, vapor phase). Effective Full Power Days: 3, 14, 50, 100; A, mg/dm2: 17.71, 30.2, 61, 98; B, mg/dm2: 20.84, 34, 160, 425",A,,,autoclave test,,,,,,,,,,,,,,,,,,400,vapor phase,,,,,72,,,,,,,,,,,,,,,,17.71,mg/dm²,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk4,Table 1,"TABLE 1-Corrosion results from autoclave test (400°C, vapor phase). Effective Full Power Days: 3, 14, 50, 100; A, mg/dm2: 17.71, 30.2, 61, 98; B, mg/dm2: 20.84, 34, 160, 425",A,,,autoclave test,,,,,,,,,,,,,,,,,,400,vapor phase,,,,,336,,,,,,,,,,,,,,,,30.2,mg/dm²,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk4,Table 1,"TABLE 1-Corrosion results from autoclave test (400°C, vapor phase). Effective Full Power Days: 3, 14, 50, 100; A, mg/dm2: 17.71, 30.2, 61, 98; B, mg/dm2: 20.84, 34, 160, 425",A,,,autoclave test,,,,,,,,,,,,,,,,,,400,vapor phase,,,,,1200,,,,,,,,,,,,,,,,61.0,mg/dm²,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk5,Table 3,Table 3—Notations for mechanistic model.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk6,text,presence of boric acid in the coolant slows down Zircaloy corrosion kinetics,Zircaloy,,corrosion,,,,,,,,,,,,,,,,,,,,coolant with boric acid,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk6,text,"in the absence of boron (out-of-pile test), factor_boron = 1",,,,out-of-pile test,,,,,,,,,,,,,,,,,,,coolant without boron,,,,,,,,,,,,,,,,,,,,,1.0,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk6,text,"in the presence of boron (out-of-pile and in-pile test), factor_boron = 0.64",,,,"out-of-pile test, in-pile test",,,,,,,,,,,,,,,,,,,coolant with boron,,,,,,,,,,,,,,,,,,,,,0.64,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk7,Text,Prediction of Out-of-Pile Corrosion Kinetics—The corrosion model described before was used to predict the corrosion kinetics of Zircaloy-4 in static autoclave and out-of-pile loop in various fluid chemical conditions.,Zircaloy-4,cladding,,corrosion test,,,,,,,,,,,,,,,,,,,various fluid chemical conditions,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk7,Fig. 11,"It can be seen that, up to a thickness of $1 0 \ { \mu \mathrm { m } } .$ , there is no marked effect of heat flux on corrosion kinetics.",Zircaloy-4,,,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,μm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk7,Text,"Prediction of In-Pile Corrosion Kinetics—The corrosion model described earlier was used to predict the corrosion kinetics of Zircaloy-4 claddings in some pressurized water reactors, using real power history.",Zircaloy-4,cladding,,corrosion test,,,,,,,,,,,,,,,,,,,PWR,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk7,Text,"The analysis of predicted corrosion data in both out-of-pile loop and PWR conditions led us to take into account the irradiation effect on corrosion by using the following frequency factor in the post-transition phase $K _ { \mathrm { p o s t } } ( [ \mathrm { L i } ] , \Phi , \mathsf { s } ) _ { \mathsf { i n - p i l e } } = 2 . 1 5 K _ { \mathrm { p o s t } } ( [ \mathrm { L i } ] , \Phi , \mathsf { s } ) _ { \mathsf { o u t - o f - p i l e } }$",Zircaloy-4,,,corrosion test,,,,,,,,,,,,,,,,,,,in-pile vs out-of-pile,,,,,,,,,,,,,,,,,,,,,2.15,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_022_chunk7,Text,"Calculations and measurements of oxide thicknesses were performed on rods selected to meet the following irradiation conditions: 1. rods enriched with $3 . 2 5 \%$ of $^ { 2 3 5 } \mathrm { U }$ after three irradiation cycles in a 900 MWe PWR, corresponding to a burnup of 37 500 MWd/tU",Zircaloy-4,rod,irradiation,oxide thickness measurement,,,,,,,,,,,,,,,,,,,PWR,,,,,,,,,,,,,,,,,,,37500.0,MWd/tU,,,,
