文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_007_chunk1,text,"Unirradiated Zircaloy tubes cold worked 80 percent, recrystallized at $5 7 5 ^ { \circ } \mathrm { C }$ , and characterized by a texture having a basal pole tilt angle of 33 deg",Zircaloy,"cold worked 80 percent, recrystallized","cold rolling, recrystallization",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,deg
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_007_chunk1,text,"tested at room temperature with various stress ratios, namely, 4:5, 1:1, 5:4, 3:2, and 2:1",Zircaloy,recrystallized,,biaxial test,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_007_chunk1,text,The uniform ductility measured as uniform effective strain displays a minimum at the stress ratio 3:2,Zircaloy,,,biaxial test,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_007_chunk1,text,"In the final rolling step, the tubes were cold rolled 80 percent on an internal mandrel of conical shape to an outer diameter of $1 0 . 7 8 \ \mathrm { m m }$ and a wall thickness of $0 . 7 0 \ \mathrm { m m }$",Zircaloy,cold rolled 80 percent,final rolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.78,mm
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_007_chunk1,text,The material recrystallized at $5 7 5 \mathrm { { \circ } } _ { \mathrm { { C } } }$ prior to testing,Zircaloy,recrystallized,recrystallization,,,,,,,,,,,,,,,,,,,575,,,,,,,,,,,,,,,,,,,,,,,,575,°C
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_007_chunk1,text,The Zircaloy-4 test tubing has a tilt angle of 33 deg,Zircaloy-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,deg
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_007_chunk2,text,"To complete the biaxial tests with the stress ratios 0:1 and 1:0, testing was done in an Instron machine and in a conventional open-end burst testing machine, respectively.",,,,uniaxial stress test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_007_chunk2,Fig. 3,Figure 3 shows the combined plane triaxial deviator stress and strain increment diagram with the yield locus of the Zircaloy-4 test tubing as determined by Knoop hardness measurements.,Zircaloy-4,test tubing,,Knoop hardness measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_007_chunk3,table,"Stress Ratio, σ():z=0:1; True Strain, % € θu=-10.4, zu=18.8; Effective Strain, % €eu=18.9; True Strain, % Of=-51.3, €rj=-34.4; Effective Strain, % €ej=88.1; Fracture Stress, N/mm{2=559; Strain ratio α, deg Uniform=4, Fracture=-6",Zircaloy-4,recrystallized tubing,,biaxial plane stress testing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.4,%,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_007_chunk4,ABSTRACT,increasing temperature enhances the embrittlement,Zircaloy cladding,,,,,,,,,,,,,,,,,,,,,,gaseous iodine,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_007_chunk4,ABSTRACT,cracking is found in Zircaloy-2 above a threshold level of stress,Zircaloy-2,,,constant crosshead and predefected constant load tests,,,,,,,,,,,,,,,,,,,cesium plus cadmium,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_007_chunk4,KEY wORDS,"zirconium, Zircaloy-2, Zircaloy cladding",zirconium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_007_chunk4,text,"Failure of Zircaloy cladding by PCI is considered to be a result of the interaction of embrittling fission product species, specific mechanical loading conditions, and irradiation-hardened Zircaloy cladding",Zircaloy cladding,irradiation-hardened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
