文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_048_chunk1,text,"In one test (B-5), boundary conditions typical of a large array were imposed on an inner 4-by-4 square array by two concentric rings of interacting guard fuel pin simulators. In the other test (B-3), the boundary conditions were imposed on a 4-by-4 square array by a noninteracting heated shroud.",Zircaloy,cladding tube,,LOCA simulation test,,,,,,,,,,,,,,,,,,,superheated steam,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_048_chunk1,text,"The tests showed that rod-to-rod interactions play an important role in the deformation process. While burst temperatures and burst strains were not affected appreciably, the interactions in the large array significantly influenced the deformation patterns and caused greater volumetric expansion of the interior simulators.",Zircaloy,simulator,,LOCA simulation test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_048_chunk1,text,"The Zircaloy-4 cladding tubes, $1 0 . 9 2 \mathrm { - m m }$ outside diameter with a 0.635- mm wall thickness",Zircaloy-4,cladding tube,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.92,mm,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_048_chunk1,text,the internal electrical heater had a uniform axial power profile over a length of $9 1 5 ~ \mathrm { m m }$,,heater,,,,,,,,,,,,,,,,,,,,,,,,,,,,915,mm,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_048_chunk1,text,"Each simulator was instrumented with four sheathed thermocouples, $0 . 7 1 \mathrm { m m }$ in diameter",,thermocouple,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,mm,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_048_chunk2,text,the shroud was spaced $1 . 8 \mathrm { m m }$ from the outer surface of the simulators,,shroud,test setup,B-5 test,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,mm,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_048_chunk2,text,small downward flow $[ 2 8 8 g ( s \cdot \mathbf { m } ^ { 2 } ) ^ { - 1 } ]$ of low-pressure superheated steam,,,equilibration,test preparation,,,,,,,,,,,,,,,,,,,superheated steam,,,,,,,,,,,,,,,,,,,,,288,g/(s·m²),,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_048_chunk2,Table 1,"Bundle heating rate, °C/s ... 9.5",,bundle,transient test,B-3 test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,°C/s,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_048_chunk2,Table 1,"Inlet steam flow, g(s · m²2)-1 ... 288",,,test,B-3 test,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,288,g/(s·m²),,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_048_chunk3,Fig. 5,rod-to-rod contact occurs for coincident strains of 32%,,simulator,deformation,deformation test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,%,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_048_chunk3,Fig. 7,Comparison of the burst strain data...did not show a strong effect of simulator position in B-5,,tube,burst,burst test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_048_chunk4,text,the interactions have no significant effect on burst temperature and burst strain,,,,bundle test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10–15,°C,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_048_chunk4,discussion,the cladding deformation is strongly dependent on the axial and azimuthal temperature distribution on the cladding,,,,MRBT test,,,,,,,,,,,,,,,,,,,steam cooling,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_048_chunk4,discussion,the deformation of the cladding is smaller and not so sensitive to bundle size,,,,LOCA test,,,,,,,,,,,,,,,,,,,two-phase flow cooling,,,,,,,,,,,,,,,,,,,,,,,,
