文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_020_chunk1,text,Zircaloy tubing,Zircaloy,tubing,,texture measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_020_chunk1,text,thin specimen of less than 0.1 mm thickness,Zircaloy,thin specimen,specimen preparation,texture measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,mm
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_020_chunk1,text,Zircaloy-2 powder,Zircaloy-2,powder,powder preparation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0–30.0,μm
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_020_chunk1,text,pressed and sintered into solid form,Zircaloy,solid form,pressing and sintering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_020_chunk1,text,rubber tube of about 30 mm diameter and 1 mm thickness,,rubber tube,container preparation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,mm
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_020_chunk1,text,The compressing medium used in this experiment is castor oil,Zircaloy-2,powder,pressing,hydrostatic pressing,,,,,,,,,,,,,,,,,,,castor oil,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_020_chunk1,text,sintered for one hour in a vacuum furnace,Zircaloy-2,pressed powder,sintering,sintering,,,,,,,,,,,,,,,,,,,,,,,,,vacuum,,,,,,,,,,,,,,,,,1.0,hour
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_020_chunk2,Fig. 2,"The strongest relative intensity is obtained at the thicknesses of 0.09 and $0 . 0 1 \ \mathrm { m m }$ for molybdenum and copper radiations, respectively",,sliced and polished,,X-ray transmission diffraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,mm
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_020_chunk2,Fig. 2,Thickness control of the specimen for copper radiation is very difficult,,,,X-ray transmission diffraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,mm
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_020_chunk3,Fig. 5,"Figure 5 shows the effect of the receiving slit width on the intensity ratio change for the transmission technique. Although the change is small in the range from 0.3 to 1.8 mm, the line for the slit of 0.6 mm is the closest to the calculated line",,,,X-ray diffraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,mm
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_020_chunk3,text,The specimen was taken from the mid-wall of Zircaloy-2 tubing. The thickness of the specimen was 0.09 mm,Zircaloy-2,tubing mid-wall,,X-ray diffraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,mm
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_020_chunk3,Table 4,(0002) Plane Coupled Method Mean 0.594 Standard Deviation 0.003,Zircaloy-2,tube specimens,,texture measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.594,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_020_chunk4,text,Heat treatment has little effect on ultrasonic velocity,Zircaloy,,heat treatment,ultrasonic velocity measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_020_chunk4,text,the difference of ultrasonic velocity between as-rolled and recrystallized tubes was 0.3%,Zircaloy,as-rolled,rolling,ultrasonic velocity measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,%,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_020_chunk4,text,the difference of ultrasonic velocity between as-rolled and recrystallized tubes was 0.3%,Zircaloy,recrystallized,recrystallization,ultrasonic velocity measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,%,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_020_chunk4,text,a wide range of textures of the Zircaloy tubing are observed depending on the reduction schedule during the manufacturing process,Zircaloy,tubing,manufacturing process with reduction schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
