文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_006_chunk1,p.1,The starting material for this study was a 4.25-in. (108 mm) diameter forged bar of Zircaloy-4.,Zircaloy-4,forged bar,starting material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_006_chunk1,p.1,This bar was sectioned and machined into extrusion billets 3.9 in. (99 mm) in outside diameter and 1 in. (25.4 mm) in inside diameter.,Zircaloy-4,extrusion billets,machining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_006_chunk1,p.1,These were extruded at 788 C into tube shells 1.5 in. (38 mm) in outside diameter and 1 in. (25.4 mm) in inside diameter.,Zircaloy-4,tube shells,extrusion,,,,,,,,,,,,,,,,,,,788.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_006_chunk1,Table 1,"1st, 30.4, 48.4, 1.59, 62.5",Zircaloy-4,tube shells,tube-reduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_006_chunk1,p.1,A 0.25-in. (6.35 mm) thick disk of the forged billet was sectioned,Zircaloy-4,forged billet disk,sectioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_006_chunk1,p.1,Values of the (0002) pole-density range from 0.1 times random parallel to the bar axis to approximately 2.5 times random at an angle of 75 deg from the bar axis,Zircaloy-4,forged billet,forging,X-ray texture analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_006_chunk2,text,The second reduction in Schedule I was 59 percent reduction in area with a Q of 3.73,,,tube reduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.73,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_006_chunk2,text,the same tube with 0.010 in. $( 0 . 2 5 ~ \mathrm { m m } )$ etched off the surface,,etched,etching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,mm,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_006_chunk2,text,We annealed the etched tube at $7 3 0 \mathrm { { c } }$ for $^ { 2 \mathrm { h } }$,,annealed,annealing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_006_chunk3,text,"We have found texture variations occurring at all stages of tubing fabrication, from the forged billet to the finished tubing",,tubing,forged billet to finished tubing,texture analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_006_chunk3,text,Generally these were variations that could not have been found by conventional X-ray pole-figure techniques,,,,X-ray pole-figure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_006_chunk3,text,Whether or not variations are present in a tube appears to be related to the absolute wall thickness of the tube,,tubing,,texture analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_006_chunk3,text,The third pass of both Schedules I and III produced tubing with cyclic texture variations,,tubing,third pass,texture analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_006_chunk3,text,thinner tube walls are more susceptible to localized deformation that can produce texture variations,,tubing,,deformation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_006_chunk3,text,"Thicker wall tubing does not ""see"" as high a relative or percentage-wise variation in deformation",,tubing,,deformation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_006_chunk3,text,heavy wall reductions tend to align the basal poles into a generally radial direction,,,wall reduction,texture analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,radial,,,,,,,,,,,
