文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_005_chunk1,1,A creep experiment on $2 3 \mathrm { - } \mathbf { m } \mathbf { m }$ diameter tubular specimens of Zircaloy-2 is described. The specimens are stressed biaxially at hoop stresses from 11 to $2 6 ~ \mathrm { k g f / m m ^ { 2 } }$ at $2 6 0 \mathrm { c }$ at three neutron flux conditions.,Zircaloy-2,tubular specimens,,creep,,,,,,,,,,,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_005_chunk1,1,"fast neutrons increase creep rates at all the stresses tested, but thermal neutrons have no detectable effect",Zircaloy-2,,,creep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_005_chunk1,1,"this is applied to cold-worked Zircaloy-2, cold-worked 2.5Nb zirconium, and heat-treated $2 . 5 \mathsf { N b }$ zirconium alloys",Zircaloy-2,cold-worked,cold-worked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_005_chunk1,1,heat-treated $2 . 5 \mathsf { N b }$ zirconium alloys,Zr-2.5Nb,heat-treated,heat-treated,,,,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_005_chunk1,1,"The pressure tubes in most of these reactors are subject to temperatures of 260 to $3 0 0 \mathrm { { C } }$ , internal pressures of about $1 ~ \mathrm { k g f / n m ^ { 2 } }$ from the hot heavy-water fuel coolant, and fast-neutron fluxes of up to $3 ~ \times ~ 1 0 ^ { 1 3 }$ $\mathrm { n / c n ^ { 2 } s }$ $( > 1 \ \mathsf { M e V } )$",,pressure tubes,,,,,,,,,,,,,,,,,,,,260,heavy-water,9.81,,,30000000000000.0,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_005_chunk1,1,"The pressure tubes in most of these reactors are subject to temperatures of 260 to $3 0 0 \mathrm { { C } }$ , internal pressures of about $1 ~ \mathrm { k g f / n m ^ { 2 } }$ from the hot heavy-water fuel coolant, and fast-neutron fluxes of up to $3 ~ \times ~ 1 0 ^ { 1 3 }$ $\mathrm { n / c n ^ { 2 } s }$ $( > 1 \ \mathsf { M e V } )$",,pressure tubes,,,,,,,,,,,,,,,,,,,,300,heavy-water,9.81,,,30000000000000.0,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_005_chunk1,1,The test material was 20 percent cold-worked Zircaloy-2 tubing $2 3 ~ \mathrm { m m }$ in internal diameter and $1 . 4 \ : \mathrm { n m m }$ in wall thickness,Zircaloy-2,tubing,20% cold-worked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_005_chunk1,1,"TABLE 2—Meclanical properties of the specimen tubing at $3 0 0 ~ C$ . Longitudinal Tension Test. 0.2% Yield Stress 38.1 kgf/mm2, UTS 45.3 kgf/mm2, Elongation 7.7%, Reduction of Area 56%",Zircaloy-2,tubing,20% cold-worked,tension,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,373.761,MPa,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_005_chunk2,text,the creep rate is directly proportional to the fastneutron flux,Zircaloy-2,,,creep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_005_chunk2,text,the rates for the uniaxial tests are three to four times higher at similar stresses,Zircaloy-2,uniaxial,testing,creep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3–4,,,,,,,
