文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_036_chunk1,text,Three types of recrystallized Zircaloy-4 plates have been studied at room temperature in a methyl alcohol solution of iodine,Zircaloy-4,recrystallized,,,,,,,,,,,,,,,,,,,,20.0,methyl alcohol solution of iodine,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_036_chunk1,text,"iodine concentration $\ l = \ 1 0 ^ { - 3 } \ l ,$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,mol/L,8.0,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_036_chunk1,text,in dry air as a reference medium,,,,,,,,,,,,,,,,,,,,,,,dry air,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_036_chunk1,text,"crack growth rate, an increase has been found, by a factor of about 4",,,,crack growth rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_036_chunk1,text,"Tension tests, fatigue crack growth rate tests, and fatigue-limit tests were conducted on recrystallized $\mathbf { Z } \mathbf { r } – 4$ plates",Zr-4,recrystallized,,"['tension', 'fatigue crack growth rate', 'fatigue-limit']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_036_chunk1,text,Tension tests were performed on a mechanical tensile testing machine governed by a ramp generator allowing very low deformation rates $( 1 . 7 \times 1 0 ^ { - 5 } { \bf s } ^ { - 1 }$ in the present case),,,,tension,,,,,,,,,,,,,,,,,,,,,1.7e-05,,,,,,,,,,,1.7e-05,s-1,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_036_chunk2,text,The reduction in test frequency leads to an increase in corrosion fatigue crack growth rate,,,,corrosion fatigue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,%,,,,,,,2.6–3.4,MPa·m^(1/2),8,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_036_chunk2,text,the loading direction did not have any effect on fatigue life whether tested in air or in iodine-methanol solution,,,,fatigue,,,,,,,,,,,,,,,,,,,air,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_036_chunk2,text,the loading direction did not have any effect on fatigue life whether tested in air or in iodine-methanol solution,,,,fatigue,,,,,,,,,,,,,,,,,,,iodine-methanol solution,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_036_chunk2,text,this mode of crack growth remains small (10% maximum at 0.1 Hz),,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,10,%,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_036_chunk2,text,this growth rate is of the order of 0.15 μm/cycle,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.15,μm/cycle,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_036_chunk3,text,the crack initiation stage accounts for 80 to $90 \%$ of the total fatigue life,Zircaloy,,,fatigue test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,MPa·m^(1/2),,,,,,,,,80.0–90.0,%
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_036_chunk3,Fig. 8,R _ { \iota g } = f ( a / N _ { \iota } ),Zircaloy,,,corrosion fatigue,,,,,,,,,,,,,,,,,,,methylated iodine,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_036_chunk3,text,the fatigue life may be reduced by a factor of 8,Zircaloy,,,fatigue test,,,,,,,,,,,,,,,,,,,iodine environment,,,,,,,,,,,,,4.0,,,,,,,,,,8.0,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_036_chunk4,text,"The inhomogeneous deformation bands, observed predominantly for deformation temperatures between 573 to $6 7 3 \ \mathrm { K }$",Zircaloy-4,irradiated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573–673,K
