文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk1,text,Two differently heat treated Zr-4 materials have been analyzed,Zircaloy-4,heat treated,heat treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk1,text,the matrix in both materials was highly depleted with respect to iron and chromium,Zircaloy-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,μm
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk1,text,tip radius less than 50 nm,,needle-shaped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk2,text,Two different Zr-4 fuel cladding materials were studied,Zr-4,fuel cladding,,"autoclave corrosion tests, transmission electron microscopy, atom probe analysis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk2,text,Material A had been heat treated for longer times at higher temperatures compared to Material B,Zr-4,,heat treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk2,text,Material B is an experimental material manufactured with the intention to produce a fine distribution of second phase precipitates,Zr-4,experimental material,manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk2,text,The uniform corrosion resistance of belt ground tube sections of the materials was measured in a static autoclave with steam at 400°C and 10.3 MPa,Zr-4,belt ground tube sections,,autoclave corrosion test,,,,,,,,,,,,,,,,,,400.0,steam,10.3,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk2,Table 1,Fe: 0.22 wt% (Material B),Zr-4,Material B,,chemical analysis,,,,"{'value': 0.22, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,wt%,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk3,text,"During the first step, the rods are thinned in order to fit a small aluminum tube adapted to the specimen holders of the transmission electron microscope and the atom probe",Zircaloy,rod,thinning,,,,,,,,,,,,,,,,,,,room temperature,electrolyte containing 5% perchloric acid and 35% iso-butanol in methanol,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk3,text,These two steps are performed at room temperature using 8 to 10 V and an electrolyte containing 5% perchloric acid and 35% iso-butanol in methanol,Zircaloy,,electropolishing,,,,,,,,,,,,,,,,,,,room temperature,electrolyte containing 5% perchloric acid and 35% iso-butanol in methanol,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk3,text,"To obtain a low polishing rate, an electrolyte of 2% perchloric acid in ethylenglycol-monobutylether at room temperature is used in this step",Zircaloy,,electropolishing,,,,,,,,,,,,,,,,,,,room temperature,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk3,text,"Specimens are thinned by applying short voltage pulses to the specimen, in 5% sulfuric acid in methanol, at -20°C",,,sharpening,,,,,,,,,,,,,,,,,,,-20,5% sulfuric acid in methanol,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk3,text,The pulse length varies between 0.1 and 10 ms,,,sharpening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,μm
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk3,text,Figure 3 shows a specimen with a tip radius of 30 nm,Zr-4,atom probe specimen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk3,text,Some specimens of Material A were also analyzed at 60 K,,Material A,atom probe analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk4,Table 3,"Material A Composition, wt%",Zr-4,Material A,heat treatment,atom probe analysis,"{'value': 98.12, 'unit': 'wt%'}","{'value': 1.65, 'unit': 'wt%'}",,"{'value': 0.04, 'unit': 'wt%'}","{'value': 0.02, 'unit': 'wt%'}",,,,,,"{'value': 0.13, 'unit': 'wt%'}",,,"{'value': 0.03, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,11274,ions,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk4,Table 3,"Material B Composition, wt%",Zr-4,Material B,heat treatment,atom probe analysis,"{'value': 98.31, 'unit': 'wt%'}","{'value': 1.5, 'unit': 'wt%'}",,"{'value': 0.01, 'unit': 'wt%'}","{'value': 0.01, 'unit': 'wt%'}",,,,,,"{'value': 0.15, 'unit': 'wt%'}",,,"{'value': 0.02, 'unit': 'wt%'}",,,,90,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk4,Table 3,Number of ions,Zr-4,Material B,,atom probe analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33220,ions,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk4,Text,"a considerable depletion of the alloying elements, iron and chromium, had occurred in the matrix of both materials",Zr-4,"Material A, Material B",heat treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk4,Text,measured the solubility of both iron and chromium in a Zr 1.4% Sn-0.1% O alloy,Zr-1.4%Sn-0.1%O,,,,,"{'value': 1.4, 'unit': 'wt%'}",,,,,,,,,"{'value': 0.1, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,wt%,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk4,Text,measured chromium concentration in both Materials A and B are consistent with an estimated equilibrium chromium content at 500°C,Zr-4,"Material A, Material B",,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk6,abstract,"Measurements of tracer diffusion coefficients $D$ of Fe-59. Ni-63 and $\mathrm { C r } { - } 5 1$ , in zirconium single crystals",zirconium single crystals,single crystal,,tracer diffusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,eV
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk6,abstract,of Fe-59 in some zirconium alloys,zirconium alloys,,,tracer diffusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk6,abstract,"results for nickel were obtained at 1025, 883, and $6 7 4 ~ \mathrm { \bf K }$",zirconium single crystals,single crystal,,tracer diffusion,,,,,,,,,,,,,,,,,,751.85,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk6,abstract,"results for nickel were obtained at 1025, 883, and $6 7 4 ~ \mathrm { \bf K }$",zirconium single crystals,single crystal,,tracer diffusion,,,,,,,,,,,,,,,,,,609.85,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk6,abstract,"results for nickel were obtained at 1025, 883, and $6 7 4 ~ \mathrm { \bf K }$",zirconium single crystals,single crystal,,tracer diffusion,,,,,,,,,,,,,,,,,,400.85,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk6,abstract,"Chromium diffusion measurements have been made at 887, 977, and $1 1 1 4 \mathrm { ~ K ~ }$",zirconium single crystals,single crystal,,tracer diffusion,,,,,,,,,,,,,,,,,,613.85,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk6,abstract,"Chromium diffusion measurements have been made at 887, 977, and $1 1 1 4 \mathrm { ~ K ~ }$",zirconium single crystals,single crystal,,tracer diffusion,,,,,,,,,,,,,,,,,,703.85,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_029_chunk6,abstract,"Chromium diffusion measurements have been made at 887, 977, and $1 1 1 4 \mathrm { ~ K ~ }$",zirconium single crystals,single crystal,,tracer diffusion,,,,,,,,,,,,,,,,,,840.85,,,,,,,,,,,,,,,,,,,,,,,,,
