文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_031_chunk1,ABSTRACT,experimental irradiations that were conducted at 400°C in Siloé (metallurgical test reactor) and Phénix (fast breeder reactor),Zircaloy-4FORT,alpha-recrystallized,irradiation,irradiation,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_031_chunk1,ABSTRACT,experimental irradiations that were conducted at 400°C in Siloé (metallurgical test reactor) and Phénix (fast breeder reactor),Zircaloy-4FORT,beta-quenched,irradiation,irradiation,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_031_chunk1,ABSTRACT,the growth of both alpha-recrystallized and beta-quenched Zy-4FORT (high tin and oxygen contents) is accelerated after a dose of about 4 dpa,Zircaloy-4FORT,alpha-recrystallized,irradiation,irradiation growth,,"{'value': None, 'unit': 'wt%'}",,,,,,,,,"{'value': None, 'unit': 'wt%'}",,,,,,,400,,,,4.0,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_031_chunk1,ABSTRACT,the growth of both alpha-recrystallized and beta-quenched Zy-4FORT (high tin and oxygen contents) is accelerated after a dose of about 4 dpa,Zircaloy-4FORT,beta-quenched,irradiation,irradiation growth,,"{'value': None, 'unit': 'wt%'}",,,,,,,,,"{'value': None, 'unit': 'wt%'}",,,,,,,400,,,,4.0,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_031_chunk1,ABSTRACT,a high density of basal-plane c-component dislocations is revealed by transmission electron microscope (TEM) examinations,Zircaloy-4FORT,,irradiation,TEM,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_031_chunk1,ABSTRACT,TEM examinations were also performed on standard Zircaloy-4 irradiated as recrystallized guide tube and stress-relieved cladding,Zircaloy-4,recrystallized,irradiation,TEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_031_chunk1,ABSTRACT,TEM examinations were also performed on standard Zircaloy-4 irradiated as recrystallized guide tube and stress-relieved cladding,Zircaloy-4,stress-relieved,irradiation,TEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_031_chunk1,ABSTRACT,"In recrystallized Zircaloy-4 irradiated to 10×10²¹ n/cm² (T≈320°C), a high density of basal-plane c-component dislocations is also observed",Zircaloy-4,recrystallized,irradiation,TEM,,,,,,,,,,,,,,,,,,320,,,,,1e+21,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_031_chunk1,ABSTRACT,"In stress-relieved Zircaloy-4 irradiated to the same neutron fluence, irradiation does not produce any significant recovery of the initial dislocation network",Zircaloy-4,stress-relieved,irradiation,microstructure examination,,,,,,,,,,,,,,,,,,,,,,,1e+21,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_031_chunk1,ABSTRACT,the Laves phases undergo an amorphous transformation only in the lower part (T≈335°C),Zircaloy-4,stress-relieved,irradiation,microstructure examination,,,,,,,,,,,,,,,,,,335,,,,,1e+21,,,,,,,,,,,,,,,,,,,,
