文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_009_chunk1,abstract,"Three batches of Zircaloy-2 tubing were beta-quenched prior to the final cold-rolling, cold rolled 80 percent, and annealed at 475 to 575°C",Zircaloy-2,tubing,"beta-quenching prior to final cold-rolling, cold rolling 80%, annealing",,,,,,,,,,,,,,,,,,,475,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_009_chunk1,abstract,"Three batches of Zircaloy-2 tubing were beta-quenched prior to the final cold-rolling, cold rolled 80 percent, and annealed at 475 to 575°C",Zircaloy-2,tubing,"beta-quenching prior to final cold-rolling, cold rolling 80%, annealing",,,,,,,,,,,,,,,,,,,575,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_009_chunk1,abstract,A fourth batch was β-quenched in the final size,Zircaloy-2,tubing,beta-quenching in final size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55–95,mg/dm²,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_009_chunk1,abstract,Corrosion testing was carried out at 400°C,Zircaloy-2,,,corrosion,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_009_chunk1,abstract,Corrosion testing was carried out in high-temperature (475 to 500°C) high-pressure steam,Zircaloy-2,,,corrosion,,,,,,,,,,,,,,,,,,475,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_009_chunk1,abstract,Corrosion testing was carried out in high-temperature (475 to 500°C) high-pressure steam,Zircaloy-2,,,corrosion,,,,,,,,,,,,,,,,,,500,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_009_chunk1,abstract,"The mechanical tests comprised tension, burst, and creep testing under internal pressure",Zircaloy-2,,,tension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_009_chunk1,abstract,specimens from standard tubing take values in the range 360 to 4280 mg/dm²,Zircaloy-2,standard tubing,,corrosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360–4280,mg/dm²,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_009_chunk1,Material and Experimental Procedure,one single forged bar of Zircaloy-2 was chosen,Zircaloy-2,forged bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_009_chunk1,Material and Experimental Procedure,The bar material was hot-extruded into tubes and cold-rolled in several steps to the hollow dimension for final rolling,Zircaloy-2,tubes,"hot-extrusion, cold-rolling",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_009_chunk2,text,Tubes from Batch E were tension tested at room temperature,Zircaloy,tube,final,tension,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_009_chunk2,text,Closed-end burst tests were performed at room temperature and at 300°C,Zircaloy,tube,final,burst,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_009_chunk2,text,"In conventional production of Zircaloy cladding tubes all intermediate anneals are carried out in the α-range, that is, at temperatures below about 750°C",Zircaloy,tube,intermediate anneal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475,°C
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_009_chunk2,text,Annealing of cold-worked tubing in the α-range causes the material to recrystallize into equiaxed grains,Zircaloy,cold-worked tubing,annealing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,equiaxed,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_009_chunk2,text,the most striking structural feature resulting from β quenching is the formation of a Widmanstätten structure consisting of plates of α phase,Zircaloy,β-quenched,β quenching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Widmanstätten structure,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_009_chunk2,text,the plate size is finer by a factor of about 2 for Batch E,Zircaloy,Batch E,final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
