文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_032_chunk1,1,"Short-term autoclave tests are currently being used by some as a selector for nodular corrosion, a phenomenon which is observed in boiling water reactors.",,,,autoclave test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_032_chunk1,1,"The present study extends this earlier work on chemical effects to include corrosion performance in ${ 5 0 0 ^ { \circ } C }$ steam, one of the predictor tests.",,,,corrosion test,,,,,,,,,,,,,,,,,,500.0,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_032_chunk1,1,Fifty-three ingots having compositions within as well as outside the specification range for the Zircaloys were melted and fabricated into plate and strip using a conventional fabrication procedure that incorporated an intermediate beta quench followed by working and annealing in the upper alpha region.,Zircaloy,plate and strip,"beta quench, working, annealing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_032_chunk1,1,"The roles of various elements, singly and in combination, on ${ 5 0 0 ^ { \circ } } \mathbf { C }$ corrosion were examined systematically.",,,,corrosion test,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_032_chunk1,1,Testing in static steam resulted in low weight gains for all beta treatments studied,,,beta treatment,static steam test,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,low,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_032_chunk2,text,The Type III slabs were hot rolled to several thicknesses in the range of 4 to 8 mm,Zr-4,Type III,hot rolling,Fabrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0–8.0,mm,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_032_chunk2,text,were air annealed at 780°C for 30 to 60 min,Zr-4,Type III,air annealed,Fabrication,,,,,,,,,,,,,,,,,,780.0,,,,,,,air,,,,,,,30.0–60.0,min,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_032_chunk2,table,"Material II: 5 heats of treatment IIb (Table 1b), Quenching from 1050°C with cooling rates of 500 and 5 K/s",Zr-4,Material II,Quenching,Heat Treatment,,,,,,,,,,,,,,,,,,1050.0,,,,,,,,,,,,,,5.0–500.0,K/s,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_032_chunk2,table,"Material II: 5 heats of treatment IIb (Table 1b), Quenching as above + annealing at 750°C, 8 h",Zr-4,Material II,annealing,Heat Treatment,,,,,,,,,,,,,,,,,,750.0,,,,,,,,,,,,,,8.0,h,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_032_chunk2,table,"Material III: 11 heats, Quenching from 1050°C with cooling rates of 50 K/s (water) and 5 K/s (air)",Zr-4,Material III,Quenching,Heat Treatment,,,,,,,,,,,,,,,,,,1050.0,"water, air",,,,,,,,,,,,,5.0–50.0,K/s,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_032_chunk3,text,"Attack polishing and swab etching for 15 to 20 s with a solution of 6 parts glycerine, 2 parts HF, and 1 part HNO3",,,Attack polishing and swab etching,metallographic etching,,,,,,,,,,,,,,,,,,,"6 parts glycerine, 2 parts HF, 1 part HNO3",,,,,,,,,,,,,,,,,,,,,15–20,s,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_032_chunk3,text,"Swab etching with a solution of 45 vol% H2O2, 45 vol% HNO3, and 7 vol% HF for 10 s",,,Swab etching,metallographic etching,,,,,,,,,,,,,,,,,,,"45 vol% H2O2, 45 vol% HNO3, 7 vol% HF",,,,,,,,,,,,,,,,,,,,,10–10,s,,
