文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_015_chunk1,Table 1,The 19-rod group average strains $( \overline { { \epsilon } } _ { \theta }$ and $\overline { { \epsilon } } _ { z }$ ) for the two examination campaigns are given in Table 1 with the corresponding average fast-neutron fluence.,Zircaloy-4,"cold-worked, stress-relieved",postirradiation,postirradiation examination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30–35,°,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_015_chunk1,text,The average burn ups of the two fuel assemblies examined after the first and second irradiation cycles were approximately 933 and $1 6 3 3 \mathrm { G J / k g }$ (10.8 and 18.9 GWD/metric tons of uranium).,,,irradiation,burnup measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933–1633,GJ/kg,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_015_chunk1,text,"The diametral measurements were taken using a programmable scanning device, which determined the maximum and minimum diameters at closely spaced intervals of 0.125 to 0.250 in. (0.3175 to $0 . 6 3 5 \mathrm { c m } ;$ along the length of the rod",Zircaloy-4,irradiated,postirradiation,diametral measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125–0.25,mm,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_015_chunk2,table,"Cycle 1 $t = 1.8 × 1021 n/cm2$
Cycle 2 $t = 3.05 × 10 21 n/cm2$",,,,irradiation,,,,,,,,,,,,,,,,,,,,,,,1.8e+21,,,,,,,,,,,,,,,1.8e+21,n/cm²,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_015_chunk2,table,"Cycle 1 $t = 1.8 × 1021 n/cm2$
Cycle 2 $t = 3.05 × 10 21 n/cm2$",,,,irradiation,,,,,,,,,,,,,,,,,,,,,,,3.05e+21,,,,,,,,,,,,,,,3.05e+21,n/cm²,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_015_chunk2,text,the anisotropy parameters $R = 1 . 5$ and $P = 2 . 5$,,,,anisotropy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_015_chunk3,Table 2,The stress-free growth strains at the same fluence level were determined to be $\epsilon _ { \theta } { } ^ { S \mathrm { F } } = + 0 . 0 1 8$ percent and $\epsilon _ { z } ^ { \ S \mathrm { F } } = + 0 . 0 8 8$ percent.,,stress-free,irradiation,irradiation growth,,,,,,,,,,,,,,,,,,,,,,,1.8e+21,,,,,,,,,,,,,,,0.00018,1,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_015_chunk3,Table 2,TABLE 2—Strains due to growth and creep. <table><tr><td></td><td>Total Strain (%)</td><td>Growth Strain (%)</td><td>Creep Strain (%)</td></tr><tr><td></td><td>-0.455</td><td>+0.018</td><td>-0.473</td></tr><tr><td>€θ </td><td>+0.135</td><td>+0.088</td><td>+0.047</td></tr></table>,,,irradiation,creep strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00473,1,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_015_chunk4,text,"the stress-free irradiation growth rate of the cold-worked, stress-relieved Oconee cladding was reduced substantially with a recrystallization anneal",Oconee cladding,"cold-worked, stress-relieved",recrystallization anneal,irradiation growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_015_chunk4,text,"The anneal produced a larger, equiaxed grain size but resulted in only minor changes in the basal pole distribution",,recrystallized,anneal,microstructure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,1,,,30,°
