alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
Zircaloy-2,{},,"{'temp_C': 300, 'medium': 'nickel ions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",84288a8ffdea,1.0,irradiation_creep,"Zircaloy-2 having several different microstructures, textures, and compositions has been bombarded with either $5 \ \mathbf { M e V }$ or $4 6 . 5 \ \mathrm { \bf ~ M e V }$ nickel ions at 300 to $6 0 0 ^ { \circ } \mathrm { C }$ to achieve doses ranging from 0.65 to 87.0 displacements per atom (dpa)",range,,text,ion bombardment,damage dose,dpa,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,,ion irradiation,dpa,,87.0,0.65
Zircaloy-2,{},,"{'temp_C': 300, 'medium': 'nickel ions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",84288a8ffdea,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,ion bombardment,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,,,,,,
Zircaloy-2,{},,"{'temp_C': 300, 'medium': 'nickel ions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",84288a8ffdea,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,ion bombardment,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,,,,,,
Zircaloy-2,{},,"{'temp_C': 300, 'medium': 'nickel ions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",84288a8ffdea,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,ion bombardment,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,,,,,,
Zircaloy-2,{},,"{'temp_C': 300, 'medium': 'nickel ions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",84288a8ffdea,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,ion bombardment,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,,,,,,
Zircaloy-2,{},,"{'temp_C': 300, 'medium': 'nickel ions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",84288a8ffdea,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,ion bombardment,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,,,,,,
Zircaloy-2,{},,"{'temp_C': 300, 'medium': 'nickel ions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",84288a8ffdea,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,ion bombardment,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,,,,,,
Zircaloy-2,{},,"{'temp_C': 300, 'medium': 'nickel ions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",84288a8ffdea,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,ion bombardment,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,,,,,,
Zircaloy-2,{},,"{'temp_C': 300, 'medium': 'nickel ions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",84288a8ffdea,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,ion bombardment,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,,,,,,
Zircaloy-2,{},,"{'temp_C': 600, 'medium': 'nickel ions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",0344410b4794,1.0,irradiation_creep,"Zircaloy-2 having several different microstructures, textures, and compositions has been bombarded with either $5 \ \mathbf { M e V }$ or $4 6 . 5 \ \mathrm { \bf ~ M e V }$ nickel ions at 300 to $6 0 0 ^ { \circ } \mathrm { C }$ to achieve doses ranging from 0.65 to 87.0 displacements per atom (dpa)",range,,text,ion bombardment,damage dose,dpa,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,,ion irradiation,dpa,,87.0,0.65
Zircaloy-2,{},,"{'temp_C': 600, 'medium': 'nickel ions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",0344410b4794,1.0,irradiation_swelling,"At $6 0 0 ^ { \circ } \mathrm { C }$ , no residual irradiation damage was observed",judgement,,text,ion bombardment,residual damage,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,,ion irradiation,,0,,
Zircaloy-2,{},,"{'temp_C': 600, 'medium': 'nickel ions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",0344410b4794,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,ion bombardment,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,,,,,,
Zircaloy-2,{},,"{'temp_C': 600, 'medium': 'nickel ions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",0344410b4794,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,ion bombardment,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,,,,,,
Zircaloy-2,{},,"{'temp_C': 600, 'medium': 'nickel ions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",0344410b4794,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,ion bombardment,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,,,,,,
Zircaloy-2,{},,"{'temp_C': 600, 'medium': 'nickel ions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",0344410b4794,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,ion bombardment,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,,,,,,
Zircaloy-2,{},,"{'temp_C': 600, 'medium': 'nickel ions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",0344410b4794,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,ion bombardment,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,,,,,,
Zircaloy-2,{},,"{'temp_C': 600, 'medium': 'nickel ions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",0344410b4794,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,ion bombardment,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,,,,,,
Zircaloy-2,{},,"{'temp_C': 600, 'medium': 'nickel ions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",0344410b4794,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,ion bombardment,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,,,,,,
Zircaloy-2,{},,"{'temp_C': 320, 'medium': 'neutrons', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a0c363675a5a,1.0,irradiation_swelling,Similar material was reactor-irradiated near $3 2 0 ^ { \circ } \mathrm { C }$ to neutron fluences between 0.8 and 3.2 dpa,range,,text,reactor irradiation,damage dose,dpa,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,,neutron irradiation,dpa,,3.2,0.8
Zircaloy-2,{},,"{'temp_C': 320, 'medium': 'neutrons', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a0c363675a5a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,reactor irradiation,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,,,,,,
Zircaloy-2,{},,"{'temp_C': 320, 'medium': 'neutrons', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a0c363675a5a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,reactor irradiation,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,,,,,,
Zircaloy-2,{},,"{'temp_C': 320, 'medium': 'neutrons', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a0c363675a5a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,reactor irradiation,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,,,,,,
Zircaloy-2,{},,"{'temp_C': 320, 'medium': 'neutrons', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a0c363675a5a,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,reactor irradiation,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,,,,,,
Zircaloy-2,{},,"{'temp_C': 320, 'medium': 'neutrons', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a0c363675a5a,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,reactor irradiation,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,,,,,,
Zircaloy-2,{},,"{'temp_C': 320, 'medium': 'neutrons', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a0c363675a5a,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,reactor irradiation,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,,,,,,
