文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,text,"Zircaloy-2 having several different microstructures, textures, and compositions has been bombarded with either $5 \ \mathbf { M e V }$ or $4 6 . 5 \ \mathrm { \bf ~ M e V }$ nickel ions at 300 to $6 0 0 ^ { \circ } \mathrm { C }$ to achieve doses ranging from 0.65 to 87.0 displacements per atom (dpa)",Zircaloy-2,,ion bombardment,ion irradiation,,,,,,,,,,,,,,,,,,300,nickel ions,,,,,,,,,,,,,,,,,0.65–87.0,dpa,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,text,"Zircaloy-2 having several different microstructures, textures, and compositions has been bombarded with either $5 \ \mathbf { M e V }$ or $4 6 . 5 \ \mathrm { \bf ~ M e V }$ nickel ions at 300 to $6 0 0 ^ { \circ } \mathrm { C }$ to achieve doses ranging from 0.65 to 87.0 displacements per atom (dpa)",Zircaloy-2,,ion bombardment,ion irradiation,,,,,,,,,,,,,,,,,,600,nickel ions,,,,,,,,,,,,,,,,,0.65–87.0,dpa,0,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,text,Similar material was reactor-irradiated near $3 2 0 ^ { \circ } \mathrm { C }$ to neutron fluences between 0.8 and 3.2 dpa,Zircaloy-2,,reactor irradiation,neutron irradiation,,,,,,,,,,,,,,,,,,320,neutrons,,,,,,,,,,,,,,,,,,,0.8–3.2,dpa,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,text,"For doses below 10 dpa $( 8 \times 1 0 ^ { 2 } )$ neutrons $( { \mathsf { n } } ) / { \mathsf { c m } } ^ { 2 }$ $\mathbf { E } { > } 1 ~ \mathbf { M e V } ) _ { . }$ and temperatures below $4 0 0 ^ { \circ } \mathrm { C }$ , the predominant defects formed by nickel ion bombardment are black spots and loops on the order of 100 $\mathsf { l } 0 \ \mathsf { n m } )$ diameter",Zircaloy-2,,ion bombardment,ion irradiation,,,,,,,,,,,,,,,,,,400,nickel ions,,,10,8e+20,,,,,,,,,,,,,,,100,nm,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,text,"At temperatures above $4 0 0 ^ { \circ } \mathrm { C }$ , the residual microstructure appears to depend on the rate of displacement damage",Zircaloy-2,,ion bombardment,ion irradiation,,,,,,,,,,,,,,,,,,400,nickel ions,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,text,"For doses above about 10 dpa and irradiation temperatures between 400 to $5 0 0 ^ { \circ } \mathbf { C }$ , bombardment with ${ \mathfrak { H } } \mathfrak { e V }$ nickel ions produces a striking alignment of defects on $\left\{ 0 0 0 2 \right\}$ planes",Zircaloy-2,,ion bombardment,ion irradiation,,,,,,,,,,,,,,,,,,400,nickel ions,,,10,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,text,"For doses above about 10 dpa and irradiation temperatures between 400 to $5 0 0 ^ { \circ } \mathbf { C }$ , bombardment with ${ \mathfrak { H } } \mathfrak { e V }$ nickel ions produces a striking alignment of defects on $\left\{ 0 0 0 2 \right\}$ planes",Zircaloy-2,,ion bombardment,ion irradiation,,,,,,,,,,,,,,,,,,500,nickel ions,,,10,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,text,"The nominal composition was (by weight): 1.5 percent tin, 0.15 percent iron, 0.11 percent chromium, 0.06 percent nickel, 120 ppm carbon, 4 ppm hydrogen, 48 ppm nitrogen, and 1000 to 1500 ppm oxygen",Zircaloy-2,,,,,"{'value': 1.5, 'unit': 'wt%'}",,"{'value': 0.15, 'unit': 'wt%'}","{'value': 0.11, 'unit': 'wt%'}","{'value': 0.06, 'unit': 'wt%'}",,,,,"{'value_min': 1000, 'value_max': 1500, 'unit': 'ppm'}",,,"{'value': 120, 'unit': 'ppm'}","{'value': 4, 'unit': 'ppm'}","{'value': 48, 'unit': 'ppm'}",,,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,text,one Zircaloy-2 specimen (A in Table I) was prepared from crystal bar zirconium with 180 ppm oxygen,Zircaloy-2,crystal bar,,,,,,,,,,,,,"{'value': 180, 'unit': 'ppm'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_022_chunk1,text,The majority of specimens were irradiated in both the recrystallized and stress relieved conditions,Zircaloy-2,recrystallized,heat treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
