alloy_name,composition,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
Zircaloy-4,{},"{'temp_C': 900, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2bdf4b43480,high,corrosion,the diffusivity of oxygen in beta-Zircaloy-4 and the isothermal oxidation rates of Zircaloy-4 in steam were determined,measurement,,119-133,,oxygen diffusivity,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,beta,diffusivity measurement,,,,
Zircaloy-4,{},"{'temp_C': 900, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2bdf4b43480,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-133,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,beta,,,,,
Zircaloy-4,{},"{'temp_C': 900, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2bdf4b43480,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-133,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,beta,,,,,
Zircaloy-4,{},"{'temp_C': 900, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2bdf4b43480,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-133,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,beta,,,,,
Zircaloy-4,{},"{'temp_C': 900, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2bdf4b43480,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-133,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,beta,,,,,
Zircaloy-4,{},"{'temp_C': 900, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2bdf4b43480,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-133,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,beta,,,,,
Zircaloy-4,{},"{'temp_C': 900, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2bdf4b43480,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-133,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,beta,,,,,
Zircaloy-4,{},"{'temp_C': 900, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2bdf4b43480,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-133,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,beta,,,,,
Zircaloy-4,{},"{'temp_C': 900, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2bdf4b43480,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-133,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,beta,,,,,
Zircaloy-4,{},"{'temp_C': 900, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2bdf4b43480,high,corrosion,the diffusivity of oxygen in beta-Zircaloy-4 and the isothermal oxidation rates of Zircaloy-4 in steam were determined,measurement,,119-133,,oxidation rate,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,,oxidation test,,,,
Zircaloy-4,{},"{'temp_C': 900, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2bdf4b43480,high,corrosion,"below that temperature, the curves for the rate of growth of the oxide layer were not parabolic",judgement,,119-133,,oxidation kinetics,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,,oxidation test,,,,
Zircaloy-4,{},"{'temp_C': 900, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2bdf4b43480,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-133,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,,,,,,
Zircaloy-4,{},"{'temp_C': 900, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2bdf4b43480,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-133,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,,,,,,
Zircaloy-4,{},"{'temp_C': 900, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2bdf4b43480,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-133,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,,,,,,
Zircaloy-4,{},"{'temp_C': 900, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2bdf4b43480,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-133,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,,,,,,
Zircaloy-4,{},"{'temp_C': 900, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2bdf4b43480,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-133,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,,,,,,
Zircaloy-4,{},"{'temp_C': 900, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2bdf4b43480,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-133,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,,,,,,
Zircaloy-4,{},"{'temp_C': 900, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2bdf4b43480,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-133,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,,,,,,
Zircaloy-4,{},"{'temp_C': 900, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2bdf4b43480,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-133,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,,,,,,
Zircaloy-4,{},"{'temp_C': 1500, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6a9d077a6081,high,corrosion,Both sets of measurements were made in the temperature range 900 to 1500°C,measurement,,119-133,,oxygen diffusivity,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,beta,diffusivity measurement,,,,
Zircaloy-4,{},"{'temp_C': 1500, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6a9d077a6081,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-133,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,beta,,,,,
Zircaloy-4,{},"{'temp_C': 1500, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6a9d077a6081,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-133,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,beta,,,,,
Zircaloy-4,{},"{'temp_C': 1500, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6a9d077a6081,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-133,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,beta,,,,,
Zircaloy-4,{},"{'temp_C': 1500, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6a9d077a6081,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-133,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,beta,,,,,
Zircaloy-4,{},"{'temp_C': 1500, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6a9d077a6081,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-133,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,beta,,,,,
Zircaloy-4,{},"{'temp_C': 1500, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6a9d077a6081,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-133,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,beta,,,,,
Zircaloy-4,{},"{'temp_C': 1500, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6a9d077a6081,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-133,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,beta,,,,,
Zircaloy-4,{},"{'temp_C': 1500, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6a9d077a6081,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-133,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,beta,,,,,
Zircaloy-4,{},"{'temp_C': 1500, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6a9d077a6081,high,corrosion,Both sets of measurements were made in the temperature range 900 to 1500°C,measurement,,119-133,,oxidation rate,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,,oxidation test,,,,
Zircaloy-4,{},"{'temp_C': 1500, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6a9d077a6081,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-133,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,,,,,,
Zircaloy-4,{},"{'temp_C': 1500, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6a9d077a6081,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-133,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_013_chunk1,,,,,,
