文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_028_chunk1,text,"Zirconium base alloys with $1 . 4 \dot { ^ { c _ { \prime } ^ { \prime } } }$ tin and 40- to 16 000-ppm iron or chromium, or both, with varying Fe/Cr ratios have been melted",ZrSnFeCr,sheet,"melted, fabricated",,,"{'value': 1.4, 'unit': 'wt%'}",,"{'value_min': 40, 'value_max': 16000, 'unit': 'ppm'}","{'value_min': 40, 'value_max': 16000, 'unit': 'ppm'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_028_chunk1,text,Sheet specimens have been fabricated and heat treated at temperatures in the range of 550 to $1 0 5 0 ^ { \circ } \mathrm { C }$,ZrSnFeCr,sheet,heat treated,,,,,,,,,,,,,,,,,,,550-1050,,,,,,,,,,,,,,,,,,,,,,550–1050,°C,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_028_chunk1,text,The maximum solubility of iron and chromium was found to be very low,ZrSnFeCr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,ppm,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_028_chunk1,text,The solubility range extends up to $1 2 0 ~ \mathsf { p p m }$ for iron at $8 2 0 \mathrm { { \circ } C }$,ZrSnFeCr,,,,,,,,,,,,,,,,,,,,,820,,,,,,,,,,,,,,,,,,,,,,120,ppm,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_028_chunk1,text,200 ppm for chromium at $8 6 0 \mathrm { { ^ \circ C } }$,ZrSnFeCr,,,,,,,,,,,,,,,,,,,,,860,,,,,,,,,,,,,,,,,,,,,,200,ppm,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_028_chunk1,text,about $1 5 0 \ \mathrm { p p m }$ for iron $^ +$ chromium. with $\mathsf { F e / C r } = 2$ .at $\dot { 8 } 1 0 ^ { \circ } C$,ZrSnFeCr,,,,,,,,,,,,,,,,,,,,,810,,,,,,,,,,,,,,,,,,,,,,150,ppm,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_028_chunk1,text,The materials were produced in the form of $4 0 \mathrm { - g }$ buttons from a zirconium crystal bar,,40-g buttons,produced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_028_chunk1,text,"Melting was carried out in an arc furnace with a tungsten electrode, under a partial pressure of argon gas",,,melting,,,,,,,,,,,,,,,,,,,,,,,,,,argon,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_028_chunk1,text,"The buttons were then converted to 0.5- to 1-mm-thick sheet, using a standard zirconium-alloy processing sequence, comprizing ingot breakdown, followed by heat treatment in the beta-phase field and cooling in argon, then two cold-rolling cycles, with intermediate annealing for $^ { 3 \mathrm { ~ h ~ } }$ at $6 5 0 \mathrm { { ^ \circ C } }$",,0.5- to 1-mm-thick sheet,"converted, heat treatment, cooling, cold-rolling, annealing",,,,,,,,,,,,,,,,,,,650,,,,,,3,argon,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_028_chunk1,text,"Specimens cut from the sheets obtained in this way were treated for 2 to $1 0 0 \ \mathrm { h }$ at temperatures ranging from 600 to $1 0 5 0 ^ { \circ } \mathrm { C }$ , and in most cases were rapidly cooled by water quenching",,specimens,"treated, water quenching",,,,,,,,,,,,,,,,,,,600-1050,,,,,,2-100,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_028_chunk1,text,The maximum solubility of iron in the alpha phase is $1 2 0 ~ \mathsf { p p m }$ at $8 2 0 \mathrm { { } ^ { \circ } C }$,Zr-Sn-O,alpha phase,,,,,,,,,,,,,,,,,,,,820,,,,,,,,,,,,,,,,,,,,,,120,ppm,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_028_chunk2,text,the addition of 1.4% tin has raised it by about 25°C,Zr-Sn-O-Cr,,,,"{'value': 'balance', 'unit': 'wt%'}","{'value': 1.4, 'unit': 'wt%'}",,,,,,,,,"{'value': 0.1, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,0.33,nm,25,°C,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_028_chunk3,text,The solubility of iron and chromium decreases sharply when the temperature falls from 800 to $7 0 0 \mathrm { { } ^ { \circ } C }$,,,,solubility,,,,,,,,,,,,,,,,,,700,,,,,,,,,,,,,,,,,,,,,,,,,
