文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_030_chunk1,text,CANDU (CANada Deuterium Uranium) fuel elements are fabricated with Zircaloy-4 sheaths in the cold-worked and stress-relieved condition.,Zircaloy-4,cold-worked and stress-relieved,fabrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_030_chunk1,text,"During fabrication, one or more regions, about $5 0 \ \mathrm { m m }$ long, are subjected to a $\beta$ heat treatment during a brazing operation to attach bearing or spacer pads. The brazing cycle involves heating the sheath to about $1 0 5 0 ^ { \circ } \mathrm { C }$ for a few seconds followed by cooling at a rate of about $4 0 ^ { \circ } \mathbf { C } \thinspace \thinspace \mathbf { s } ^ { \textrm { - 1 } }$ .",Zircaloy-4,β heat-treated,brazing,,,,,,,,,,,,,,,,,,,1050.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_030_chunk1,text,Dimensions were nominally $1 5 . 2 5 \ \mathrm { \ m m }$ outside diameter by $0 . 4 5 ~ \mathrm { m m }$ wall by $5 0 0 ~ \mathrm { { m m } }$ long.,Zircaloy-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.25,mm,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_030_chunk1,text,Onehalf-metre lengths of fuel sheath were internally pressurized and resistance heated in vacuum at nominal heating rates of 0.5 or $2 5 ^ { \circ } \mathbf { C } \thinspace \mathbf { s } ^ { - 1 }$ The pressure was held constant to within $\pm 0 . 0 2 \ \mathrm { M P a }$,Zircaloy-4,,,ballooning,,,,,,,,,,,,,,,,,,,vacuum,,,,,,vacuum,,,,,,,0.5,°C/s,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_030_chunk1,text,"In this cycle, the sheath was heated in vacuum to $1 0 5 0 ^ { \circ } \mathrm { C }$ in $4 0 \thinspace s$ , held at this temperature for $2 0 \thinspace s$ , and then cooled. The initial cooling rate through the two-phase temperature region was about 35 to $4 0 ^ { \circ } \mathbf { C } \thinspace \thinspace \mathbf { s } ^ { - 1 }$ .",Zircaloy-4,β heat-treated,simulated braze cycle,,,,,,,,,,,,,,,,,,,1050.0,vacuum,,,,,0.005555555555555556,vacuum,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_030_chunk1,text,The initial cooling rate through the two-phase temperature region was about 35 to $4 0 ^ { \circ } \mathbf { C } \thinspace \thinspace \mathbf { s } ^ { - 1 }$ .,Zircaloy-4,β heat-treated,simulated braze cycle,,,,,,,,,,,,,,,,,,,,vacuum,,,,,,vacuum,,,,,,,,,,,,,,,,,35.0–40.0,°C/s
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_030_chunk1,Table 1,As-received | 0.965 | 0.414 | 0.122 | 0.683,Zircaloy-4,as-received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.965,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_030_chunk3,table,"Heating Rate (C-1): 0.5, Material: as-received, Condition: α phase, Temperature Range(C): 580-700, Strain Rate Range: 4(10-5)≤ ≤2(10-4), Q/R (K): +2000 27 200, n: 4.0",,as-received,,creep,,,,,,,,,,,,,,,,,,"[580, 700]",,,4e-05,,,,,,,,,,,4.0,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_030_chunk3,table,"Heating Rate (C-1): 0.5, Material: as-received, Condition: α phase, Temperature Range(C): 580-700, Strain Rate Range: 4(10-5)≤ ≤2(10-4), Q/R (K): +2000 27 200, n: 4.0",,as-received,,creep,,,,,,,,,,,,,,,,,,"[580, 700]",,,0.0002,,,,,,,,,,,4.0,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_030_chunk3,table,"Heating Rate (C-1): 0.5, Material: as-received, Condition: α phase, Temperature Range(C): 700-800, Strain Rate Range: 6(10-5)≤≤2(10-4), Q/R (K): -2800, n: 4.6",,as-received,,creep,,,,,,,,,,,,,,,,,,"[700, 800]",,,6e-05,,,,,,,,,,,4.6,,,,,,,,,,,
