文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_023_chunk1,ABSTRACT,Corrosion exposures were at $3 6 0 ^ { \circ } \mathbf { C }$ and were short term of four-day duration.,,,corrosion exposure,corrosion test,,,,,,,,,,,,,,,,,,360.0,,,,,,96.0,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_023_chunk1,ABSTRACT,Concentration of lithium covered the range 0.7 to $3 5 0 0 ~ \mathsf { p p m }$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7–3500.0,ppm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_023_chunk1,ABSTRACT,"Weight gain, Fourier Transform InfraRed (FTIR) spectroscopy, and Secondary Ion Mass Spectrometry (SIMS) were used to characterize the oxide films.",,oxide film,characterization,weight gain measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,nm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_023_chunk1,ABSTRACT,Potentiodynamic polarization measurements were made in separate tests at $3 1 5 \mathrm { ‰}$,,,,Potentiodynamic polarization,,,,,,,,,,,,,,,,,,315.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_023_chunk1,text,Acceleration of corrosion is observed when lithium in the oxide is above about $1 0 0 ~ \mathsf { p p m }$ [2].,,oxide,,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,ppm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_023_chunk2,text,"Concentration of LiOH covered the range 0.7 to $3 5 0 0 ~ \mathsf { p p m }$ lithium and boric acid was added at 300, 600, and 1200 ppm boron.",,,corrosion exposure,corrosion test,,,,,,,,,,,,,,,,,,,H3BO3 solutions,,,,,,,,,,,,,,,,,,,,,600.0,ppm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_023_chunk2,text,"Lithium and boron implants, in $\mathbf { l - }\mu \mathbf { m }$ -thick corrosion films grown in steam on pressure tube specimens, were used for quantification of secondary ions in SIMS analyses.",Zr-2.5Nb,pressure tube,corrosion film growth,SIMS analysis,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,1.0,μm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_023_chunk2,text,The implantation depth was $0 . 3 \ \mu \mathrm { m }$,,,implantation,SIMS analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,μm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_023_chunk3,Fig. 3,"Fourier Transform InfraRed (FTIR) reflection spectra of corrosion films on Zircaloy-4; four-day exposures at $3 6 0 ^ { \circ } C$ in LiOH (3500 ppm Li) solutions: (a) no ${ \cal H } _ { 3 } B { \cal O } _ { 3 }$ added, weight gain 900 mg $\scriptstyle { d m ^ { - 2 } }$",Zircaloy-4,corroded,exposure,FTIR reflection spectra,,,,,,,,,,,,,,,,,,360.0,LiOH (3500 ppm Li) solution,,,,,96.0,,,,,,,,,,,,,,,,900.0,mg dm^{-2},,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_023_chunk3,Fig. 3,"(b) ${ \cal H } _ { 3 } B O _ { 3 }$ (1200 ppm $\pmb { B }$ ) added, weight gain 45mg $\pmb { d m } ^ { - 2 }$",Zircaloy-4,corroded,exposure,FTIR reflection spectra,,,,,,,,,,,,,,,,,,360.0,LiOH (3500 ppm Li) solution with H3BO3 (1200 ppm B),,,,,96.0,,,,,,,,,,,,,,,,45.0,mg dm^{-2},,
