文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_015_chunk1,text,"Load relaxation tests, creep and abrupt stress change tests, and tension tests were performed on unirradiated, annealed Zircaloy-2 and stress-relieved Zircaloy-4 at temperatures ranging from 473 to 648 K.",Zircaloy-2,annealed,,load relaxation test,,,,,,,,,,,,,,,,,,473,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_015_chunk1,text,"Load relaxation tests, creep and abrupt stress change tests, and tension tests were performed on unirradiated, annealed Zircaloy-2 and stress-relieved Zircaloy-4 at temperatures ranging from 473 to 648 K.",Zircaloy-4,stress-relieved,,load relaxation test,,,,,,,,,,,,,,,,,,473,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_015_chunk1,text,"Load relaxation tests, creep and abrupt stress change tests, and tension tests were performed on unirradiated, annealed Zircaloy-2 and stress-relieved Zircaloy-4 at temperatures ranging from 473 to 648 K.",Zircaloy-2,annealed,,load relaxation test,,,,,,,,,,,,,,,,,,648,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_015_chunk1,text,"Load relaxation tests, creep and abrupt stress change tests, and tension tests were performed on unirradiated, annealed Zircaloy-2 and stress-relieved Zircaloy-4 at temperatures ranging from 473 to 648 K.",Zircaloy-4,stress-relieved,,load relaxation test,,,,,,,,,,,,,,,,,,648,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_015_chunk2,Table 1,"Zircaloy-2, 5 × 10^-3, 71, 1.86, 1.61, 266, 12.2",Zircaloy-2,,,relaxation test,,,,,,,,,,,,,,,,,,648,,,0.005,,,,,,,,,,,0.0161,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_015_chunk3,Fig. 4,Figure 4 shows stress versus strain rate curves under a very low initial strain rate of $\mathfrak { s } \times 1 0 ^ { - 5 } \mathrm { m i n } ^ { - 1 }$,Zircaloy-2,,,load relaxation test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33e-07,s^-1,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_015_chunk3,Fig. 6,Figure 6 shows the stress versus strain rate curve derived from the relaxation tests with an initial strain rate of $\mathsf { 5 } \times \mathsf { 1 0 } ^ { - 3 } \mathsf { m i n } ^ { - 1 }$,Zircaloy-4,stress-relieved,,load relaxation test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33e-05,s^-1,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_015_chunk3,Fig. 6 caption,FIG. 6—Log stress versus log strain rate curves derived from load relaxation tests for Zircaloy-4 at 648 K,Zircaloy-4,,,load relaxation test,,,,,,,,,,,,,,,,,,374.85,,,,,,,,,,,,,,648,K,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_015_chunk4,Table 2,TABLE 2—Parameters in Hart's model determined experimentally at 648 K,Zircaloy-2,annealed,,parameter determination,,,,,,,,,,,,,,,,,,648,,,8.33e-06,,,,,,,,,,,313,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_015_chunk4,Table 2,TABLE 2—Parameters in Hart's model determined experimentally at 648 K,Zircaloy-2,annealed,,parameter determination,,,,,,,,,,,,,,,,,,648,,,8.33e-07,,,,,,,,,,,132,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_015_chunk4,Table 2,TABLE 2—Parameters in Hart's model determined experimentally at 648 K,Zircaloy-2,annealed,,parameter determination,,,,,,,,,,,,,,,,,,648,,,,,,,,,,,,,,5.55,,,,,,,,,,,
