文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1543-EB-Zirconium in the Nuclear Industry_17th Volume_010_chunk1,Abstract,Cast $Z r { - } 2 . 5 N b$ was hot-deformed in the temperature range of $7 0 0 ^ { \circ } \mathsf C$ to $\bar { 1 } \bar { 1 } 0 0 ^ { \circ } \mathsf C$ and in the strain-rate range of $1 0 ^ { - 3 }$ to $1 0 { \varsigma } ^ { - 1 }$ using compression tests.,Zr-2.5Nb,cast,hot deformation,compression test,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,"[700, 1100]",,,0.001,,,,,,,,,,,700–1100,°C,,,,,,,,,,
STP1543-EB-Zirconium in the Nuclear Industry_17th Volume_010_chunk1,Abstract,Cast $Z r { - } 2 . 5 N b$ was hot-deformed in the temperature range of $7 0 0 ^ { \circ } \mathsf C$ to $\bar { 1 } \bar { 1 } 0 0 ^ { \circ } \mathsf C$ and in the strain-rate range of $1 0 ^ { - 3 }$ to $1 0 { \varsigma } ^ { - 1 }$ using compression tests.,Zr-2.5Nb,cast,hot deformation,compression test,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,"[700, 1100]",,,10,,,,,,,,,,,700–1100,°C,,,,,,,,,,
STP1543-EB-Zirconium in the Nuclear Industry_17th Volume_010_chunk1,Abstract,The map showed a single domain that spanned the temperature range from $8 0 0 ^ { \circ } \mathsf { C }$ to ${ 1 1 0 0 ^ { \circ } C }$ and strain rates less than $0 . 1 \mathsf { s } ^ { - 1 }$,Zr-2.5Nb,cast,hot deformation,processing map,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,"[800, 1100]",,,,,,,,,,,,,,800–1100,°C,,,,,,,,,,
STP1543-EB-Zirconium in the Nuclear Industry_17th Volume_010_chunk1,Abstract,The map showed a single domain that spanned the temperature range from $8 0 0 ^ { \circ } \mathsf { C }$ to ${ 1 1 0 0 ^ { \circ } C }$ and strain rates less than $0 . 1 \mathsf { s } ^ { - 1 }$,Zr-2.5Nb,cast,hot deformation,processing map,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,"[800, 1100]",,,0.1,,,,,,,,,,,800–1100,°C,,,,,,,,,,
STP1543-EB-Zirconium in the Nuclear Industry_17th Volume_010_chunk1,Abstract,with a peak strain rate sensitivity of 0.3 at $1 0 0 0 ^ { \circ } \mathsf C$ and $1 0 ^ { - 3 } \ s ^ { - 1 }$,Zr-2.5Nb,cast,hot deformation,compression test,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,1000,,,0.001,,,,,,,,,,,0.3,,,,,,,,,,,
STP1543-EB-Zirconium in the Nuclear Industry_17th Volume_010_chunk1,Abstract,"At low temperatures $7 0 0 ^ { \circ } \mathsf C$ and $7 5 0 ^ { \circ } \mathrm { C } )$ and high strain rates of 1 and $1 0 { \mathsf { s } } ^ { - 1 }$ , some macroscopic flow localization was observed.",Zr-2.5Nb,cast,hot deformation,compression test,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,"[700, 750]",,,1,,,,,,,,,,,,,,,,,,,,,,
STP1543-EB-Zirconium in the Nuclear Industry_17th Volume_010_chunk1,Abstract,"At low temperatures $7 0 0 ^ { \circ } \mathsf C$ and $7 5 0 ^ { \circ } \mathrm { C } )$ and high strain rates of 1 and $1 0 { \mathsf { s } } ^ { - 1 }$ , some macroscopic flow localization was observed.",Zr-2.5Nb,cast,hot deformation,compression test,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,"[700, 750]",,,10,,,,,,,,,,,,,,,,,,,,,,
STP1543-EB-Zirconium in the Nuclear Industry_17th Volume_010_chunk1,Abstract,the cast structure could be safely broken in both the $\alpha + \beta$ and $\beta$ phases when deformed at strain rates less than $0 . 1 \mathsf { s } ^ { - 1 }$,Zr-2.5Nb,cast,hot deformation,processing map,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1543-EB-Zirconium in the Nuclear Industry_17th Volume_010_chunk1,Abstract,the cast structure could be safely broken in both the $\alpha + \beta$ and $\beta$ phases when deformed at strain rates less than $0 . 1 \mathsf { s } ^ { - 1 }$,Zr-2.5Nb,cast,hot deformation,processing map,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,
STP1543-EB-Zirconium in the Nuclear Industry_17th Volume_010_chunk1,Introduction,$\mathrm { Z r } { - } 2 . 5 \mathrm { N b }$ is used as a pressure tube material for structural components in nuclear pressurized heavy water reactors.,Zr-2.5Nb,wrought,manufacturing,application,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
