alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
zirconium-base alloys,{},,"{'temp_C': None, 'medium': 'PWR/BWR coolant', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",31af0096f096,0.9,corrosion,The corrosion and hydriding performance of zirconium-base alloys under pressurized water reactor (PWR) and boiling water reactor (BWR) conditions,judgement,,p.211,,corrosion performance,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk1,,corrosion test,,,,
zirconium-base alloys,{},,"{'temp_C': None, 'medium': 'PWR/BWR coolant', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",31af0096f096,0.9,corrosion,The corrosion and hydriding performance of zirconium-base alloys under pressurized water reactor (PWR) and boiling water reactor (BWR) conditions,judgement,,p.211,,hydriding performance,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk1,,hydriding test,,,,
zirconium-base alloys,{},,"{'temp_C': None, 'medium': 'PWR/BWR coolant', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",31af0096f096,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.211,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk1,,,,,,
zirconium-base alloys,{},,"{'temp_C': None, 'medium': 'PWR/BWR coolant', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",31af0096f096,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.211,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk1,,,,,,
zirconium-base alloys,{},,"{'temp_C': None, 'medium': 'PWR/BWR coolant', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",31af0096f096,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.211,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk1,,,,,,
zirconium-base alloys,{},,"{'temp_C': None, 'medium': 'PWR/BWR coolant', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",31af0096f096,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.211,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk1,,,,,,
zirconium-base alloys,{},,"{'temp_C': None, 'medium': 'PWR/BWR coolant', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",31af0096f096,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.211,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk1,,,,,,
zirconium-base alloys,{},,"{'temp_C': None, 'medium': 'PWR/BWR coolant', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",31af0096f096,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.211,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk1,,,,,,
zirconium-base alloys,{},,"{'temp_C': None, 'medium': 'PWR/BWR coolant', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",31af0096f096,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.211,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk1,,,,,,
zirconium-base alloys,{},,"{'temp_C': None, 'medium': 'PWR/BWR coolant', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",31af0096f096,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.211,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk1,,,,,,
Zircaloys,"{'Sn': {'value': None, 'unit': 'wt%'}}",Zr-Sn,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.9,,zirconium-tin system and led to the development of the Zircaloys,judgement,,p.212,,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk1,,,,,,
