文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk1,p.211,The corrosion and hydriding performance of zirconium-base alloys under pressurized water reactor (PWR) and boiling water reactor (BWR) conditions,zirconium-base alloys,,,corrosion test,,,,,,,,,,,,,,,,,,,PWR/BWR coolant,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk1,p.212,zirconium-tin system and led to the development of the Zircaloys,Zircaloys,,,,,"{'value': None, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk1,p.213,Extended corrosion exposures of this material in high temperature (260 to 400°C) water and steam autoclave tests,crystal bar zirconium,corrosion specimen,crystal bar process,corrosion test,,,,,,,,,,,,,,,,,,260,water,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk1,p.213,Extended corrosion exposures of this material in high temperature (260 to 400°C) water and steam autoclave tests,crystal bar zirconium,corrosion specimen,crystal bar process,corrosion test,,,,,,,,,,,,,,,,,,400,water,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk1,p.213,Extended corrosion exposures of this material in high temperature (260 to 400°C) water and steam autoclave tests,crystal bar zirconium,corrosion specimen,crystal bar process,corrosion test,,,,,,,,,,,,,,,,,,260,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk1,p.213,Extended corrosion exposures of this material in high temperature (260 to 400°C) water and steam autoclave tests,crystal bar zirconium,corrosion specimen,crystal bar process,corrosion test,,,,,,,,,,,,,,,,,,400,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk1,p.213,The corrosion behavior of a typical batch of crystal bar zirconium in the range 260 to 360°C is shown schematically on logarithmic coordinates in Fig. 1,crystal bar zirconium,corrosion specimen,crystal bar process,corrosion test,,,,,,,,,,,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk1,p.213,The corrosion behavior of a typical batch of crystal bar zirconium in the range 260 to 360°C is shown schematically on logarithmic coordinates in Fig. 1,crystal bar zirconium,corrosion specimen,crystal bar process,corrosion test,,,,,,,,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk1,p.213,The slopes of the curves appear to be parallel as a first approximation and approximately equal to 0.33,crystal bar zirconium,corrosion specimen,crystal bar process,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk3,text,"In a typical operating PWR, the primary coolant normally contains a basic additive [for example, lithium hydroxide (LiOH) or ammonium hydroxide $( \mathbf { N H } _ { 4 } \mathbf { O H } )$ at nominal (room temperature) $\mathfrak { p H }$ of 10] to minimize corrosion and corrosion transport of plant materials, additions of hydrogen (or ammonia, or both) to reduce the oxygen concentration in the coolant, oxygen levels maintained below 0.05 ppm oxygen by virtue of the hydrogen additions, and possibly a chemical shim, usually boric acid, in the range 0 to 2500 ppm boron.",,,,,,,,,,,,,,,,,,,,,,,coolant,,,,,,PWR,,,,,,,,,,,,,,,0.05,ppm,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk3,text,"Under these highly reducing conditions, it is the general consensus that either Zircaloy does not experience an irradiation-induced acceleration in the corrosion processes $[ I O , I 7 -$ 21] or, if excess corrosion is present, its magnitude is too small for typical PWR lifetimes to be detected within the uncertainties associated with the ability to predict anticipated corrosion behavior.",Zircaloy,,,,,,,,,,,,,,,,,,,,,,,,,,,,highly reducing,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk3,text,"exposures to high fast neutron flux levels are involved, acceleration factors of 2.0 to 2.5 (that is, observed weight gain divided by predicted weight gain from time-temperature history) have been encountered, even in the ""highly reducing"" environments [22].",,,,,,,,,,,,,,,,,,,,,,,,,,,high,,highly reducing,,,,,,,,,,,,,,,2.0–2.5,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk3,text,"Even with the 2.5-fold increase, the total corrosion product formation $( \neg 1 1 \ \mu \mathbf { m }$ , maximum) did not detract from the normal operation of the reactor.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,μm,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk3,text,"It has been shown repeatedly that in PWR systems where there has been either deliberate or inadvertent additions of oxygen to the coolant, the presence of fast neutron flux (or fluence) produces a pronounced enhancement of the Zircaloy corrosion rate [21,23-26].",Zircaloy,,,,,,,,,,,,,,,,,,,,,,coolant,,,,fast neutron flux,,oxygenated,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk3,text,"It also has been observed that when the oxygen content in the coolant is high, a very dramatic reduction in hydrogen pickup is produced, whereas smaller oxygen contents can result in only minor decreases in hydrogen absorption [15].",Zircaloy,,,,,,,,,,,,,,,,,,,,,,coolant,,,,,,oxygenated,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk3,text,Boiling Water Reactors (BWR)-Boiling water reactors normally are operated in pure (neutral) water with the radiolytic decomposition gases hydrogen and oxygen being stripped continually from the water into the steam phase.,,,,,,,,,,,,,,,,,,,,,,,pure water,,,,,,BWR,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_019_chunk3,text,A typical operating environment for a BWR may contain as much as $0 . 3 \ \mathsf { p p m }$ oxygen in the water and 20 ppm oxygen in the steam [28].,,,,,,,,,,,,,,,,,,,,,,,water,,,,,,BWR,,,,,,,,,,,,,,,0.3,ppm,,
