文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_017_chunk1,text,Surface defects may occur in cold pilgering of Zircaloy-4 tubes caused by the stress and strain history.,Zircaloy-4,tube,cold pilgering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02–0.03,,,,,,,,,,1.0,%
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_017_chunk1,text,"In the third pass of zirconium tube pilgering that we studied here, a material element will go through a series of about 100 strokes as it travels from entry to exit of the mandrel.",zirconium,tube,pilgering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,strokes,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_017_chunk1,Nomenclature,"$E , \nu$ Young's modulus (GPa) and Poisson's ratio of roll",,roll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_017_chunk1,Nomenclature,"$\pmb { \sigma } _ { 0 }$ EMP Yield stress, MPa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_017_chunk1,text,dynamic effects may arise from the accelerations caused by the back-andforth movement of the rolls (up to 260 cpm),,rolls,pilgering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.0,cpm,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_017_chunk2,text,The transducers presented in Fig. 2 were specially designed to resist the aggressive chemical (lubricant) and electrical environment.,,,pilger rolling,environmental exposure,,,,,,,,,,,,,,,,,,,lubricant,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_017_chunk2,text,The roll separation force (vertical) and the axial (horizontal) forces applied to both the mandrel and preform were measured using four strain-gage transducers.,,,pilger rolling,force measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,N/mm,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_017_chunk3,text,"A numerical approach by the FEM (code FORGE2), in a simplified, axisymmetric geometry, has shown that the incremental strain, $\Delta \epsilon _ { r z } ,$ is proportional to the elongational strain increment, $\Delta \epsilon _ { z s }$ and also depends on the friction coefficients (internal and external) and the sliding factor that are determined by tool design.",,tube,pilgering,FEM simulation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_017_chunk4,Text,"σ_rr and σ_θθ are very compressive with mean values of about −870 MPa and −720 MPa respectively. σ_zz is lightly compressive with a mean value of about −20 MPa. The shear stress, σ_rz, is positive and its mean value is about 100 MPa.",,,rolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-870.0,MPa,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_017_chunk5,text,the maximum separating force from 110 to 85 kN,,,pilgering,mechanical testing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,kN,,,,,,,,,68.0,MPa
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_017_chunk6,abstract,Thin-walled Zircaloy-2 tubes containing an axial weld do not reach their full strength because they always fail prematurely in the weld when pressurized to failure in a fixed-end burst test.,Zircaloy-2,tube with axial weld,welding,fixed-end burst test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_017_chunk6,abstract,Reinforcing the weld by increasing its thickness by $25 \%$ moves the failure to the parent metal and improves the biaxial strength of the tube by 20 to $25 \%$ and increases the total elongation by 200 to $450 \%$ .,Zircaloy-2,tube with reinforced weld,weld reinforcement,burst test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200–450,%,,,,,,,,,20–25,%
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_017_chunk6,abstract,"In components made from $\mathbf { Z } _ { \mathbf { I } - 2 . 5 \mathbf { N } \mathbf { b } }$ , the texture in the heat-affected zone promotes delayed hydride cracking (DHC) driven by tensile residual stress.",Zr-2.5Nb,heat-affected zone,welding,,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
