文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_044_chunk1,1,Zirconium-base alloys exhibit an anisotropic dimensional change in the absence of applied stress during irradiation,Zirconium-base alloys,,,irradiation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_044_chunk2,Table 1,migration energy of E-interstitial along in-plane direction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,10^-30 m^3,5.0,10^12 s^-1,,,3.2,10^-10 m,3.2,10^-10 m,0.8,eV,35.4,10^-30 m^3,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_044_chunk3,text,irradiation temperature was 553 K,Zr-2.5Nb,specimens,irradiated,irradiation,,,,,,,,,,,,,,,,,,280,,,,,,,,,,,,,,,,,,553,K,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_044_chunk3,text,fast neutron flux was about $6 . 5 \times 1 0 ^ { 1 7 } \left( \mathrm { n } / \mathrm { m } ^ { - 2 } \mathrm { s } ^ { - 1 } \right)$,Zr-2.5Nb,specimens,irradiated,irradiation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5e+17,n/m²·s,0.0002,ΔL/L,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_044_chunk3,text,irradiated up to the maximum fluence of $3 . 5 \times 1 0 ^ { 2 5 } \left( \mathrm { n } / \mathrm { m } ^ { - 2 } \right)$,Zr-2.5Nb,specimens,irradiated,irradiation,,,,,,,,,,,,,,,,,,,,,,,3.5e+25,,,,,,,,,,,,,3.5e+25,n/m²,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_044_chunk4,text,growth data on the Route 3 specimens,,Route 3,,irradiation growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91e-11,s⁻¹,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_044_chunk4,text,$Z _ { F K }$ for the radial direction $( k = a )$ was larger than 1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_044_chunk5,text,Decreasing the temperature from 623 or $5 8 3 \ \mathrm { \tt K }$ produces a transient which is approximately the reverse of that observed with a temperature increment,Zr-2.5Nb,cold-worked,irradiated,irradiation growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_044_chunk5,text,elongation rates f the tubes in the earlerreactors of Pickering and Bruce generating stations are of particular concern to Ontario Hydro,Zr-2.5Nb,cold-worked,in-reactor,elongation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,mm/y,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_044_chunk5,text,The alloy $Z _ { \mathrm { { r } - } } 2 . 5 ~ \mathrm { w t } \%$ Nb is used in the cold-worked and stress relieved condition,Zr-2.5Nb,cold-worked and stress relieved,,,,,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
