文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_039_chunk1,text,coolant pressure at $1 5 \mathrm { { \bf M P a } }$,,,,film boiling test,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,15,MPa,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_039_chunk1,text,oxygen content of $\beta$ Zircaloy $( \geq 9 5$ percent oxygen saturation and $\ge 0 . 7$ weight percent oxygen),Zircaloy,beta-Zircaloy,,embrittlement criteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,wt%,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_039_chunk1,text,"fractional thickness of transformed $\beta$ phase $( F _ { \"" } \le 0 . 5 )$",Zircaloy,transformed beta,,embrittlement criteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_039_chunk1,text,equivalent cladding reacted $\mathbf { \Delta } ( \mathbf { E C R } \geq 1 7$ percent),Zircaloy,,,embrittlement criteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,%,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_039_chunk1,text,cladding surface temperature increases to values ranging from 600 to $1 8 5 0 ~ \mathrm { \bf K }$,Zircaloy,cladding,film boiling,temperature measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600–1850,K,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_039_chunk1,text,ambient reactor coolant temperature $( \sim 6 0 0 ~ \bf { K } )$,,,,temperature measurement,,,,,,,,,,,,,,,,,,,coolant,,,,,,,,,,,,,,,,,,,,,600,K,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_039_chunk1,text,$1 2 \cdot \mathbf { m m }$ -long ring specimen,Zircaloy,ring specimen,,ring compression test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,mm,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_039_chunk2,Table 1,UTA-0004 unirradiated unirradiated 0.61 60 s after shutdown 0.616 831 1640 0.03 30,,unirradiated,,PBF test,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,,,,,,,,,,0.03,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_039_chunk2,Table 1,UTA-0008 0.61 0.61 no 0.568 0.673 127 107 1540 1450 0.86 7,,unirradiated,,PBF test,,,,,,,,,,,,,,,,,,1267,,,,,,,,,,,,,,,,,,,,,,,,0.86,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_039_chunk3,Fig. 2,The fractional thickness of transformed $\beta$ phase $\pmb { F } _ { \mathbf { w } }$ is plotted as a function of temperature,,,,embrittlement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,wt%,0.5,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_039_chunk3,Table 2,"IE-011, 0.586, 1450, 120, no",,fuel rod,irradiated,hydrogen analysis,,,,,,,,,,,,,,,,,,1176.85,,,,,,,,,,,,,,,,,,,,,,120.0,ppm,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_039_chunk3,Table 2,"IE-017, 0.191, 600, 20, no",,fuel rod,irradiated,hydrogen analysis,,,,,,,,,,,,,,,,,,326.85,,,,,,,,,,,,,,,,,,,,,,20.0,ppm,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_039_chunk3,Table 2,"IE-019, 0.524, 1630, 1000, yes",,fuel rod,irradiated,hydrogen analysis,,,,,,,,,,,,,,,,,,1356.85,,,,,,,,,,,,,,,,,,,,,,1000.0,ppm,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_039_chunk3,Table 2,"IE-020, 0.556, 1690, 35, no",,fuel rod,irradiated,hydrogen analysis,,,,,,,,,,,,,,,,,,1416.85,,,,,,,,,,,,,,,,,,,,,,35.0,ppm,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_039_chunk3,Table 2,"IE-021, 0.527, 1730, 50, yes",,fuel rod,irradiated,hydrogen analysis,,,,,,,,,,,,,,,,,,1456.85,,,,,,,,,,,,,,,,,,,,,,50.0,ppm,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_039_chunk3,Table 2,"IE-022, 0.495, 1790, 280 50, yes",,fuel rod,irradiated,hydrogen analysis,,,,,,,,,,,,,,,,,,1516.85,,,,,,,,,,,,,,,,,,,,,,280.0,ppm,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_039_chunk4,text,F_w ranged between 0.74 and 0.89,Zircaloy,cladding,fracture,fracture analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50–100,ppm,0.74–0.89,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_039_chunk5,abstract,"cladding specimens were ruptured in steam during transient heating $( 1 0 ~ \mathbf { K } / \mathbf { s } )$ , oxidized at maximum temperatures between 1140 and $\yen 70\textbf { K }$ for various times",Zircaloy,cladding,"transient heating, oxidation",thermal shock,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,1140–1270,K,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_039_chunk5,abstract,transient heating $( 1 0 ~ \mathbf { K } / \mathbf { s } )$,Zircaloy,cladding,transient heating,thermal shock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,K/s,,,,,,,,
