文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,text,"The appearance of ""breakaway"" oxidation was controlled by the surface finish of the alloy",Zr alloys,,surface finishing,oxidation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,text,"""breakaway oxidation"" of reactor-grade zirconium at 300 and $3 5 0 \mathrm { ‰}$ in oxygen",reactor-grade zirconium,,oxidation,oxidation,,,,,,,,,,,,,,,,,,300,oxygen,,,,,,oxygen,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,text,Conversion of zirconium metal to oxide results in a $1 . 5 6 x$ volume expansion,zirconium,metal,oxidation,oxidation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,ratio,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,text,"study the oxidation of a series of $0 . 5 \mathrm { w t } \%$ alloys of nickel, iron, chromium, and tin in zirconium","Zr-Ni, Zr-Fe, Zr-Cr, Zr-Sn",binary alloys,oxidation,oxidation,balance,0.5,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,text,"The nickel and chromium rich precipitates that form in these alloys, ${ \bf { Z } } { \bf { r } } _ { 2 } { \bf { N } } _ { 1 }$ and ${ \bf Z r C r } _ { 2 }$ , respectively","Zr-Ni, Zr-Cr",precipitates,precipitation,microstructure analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,text,"for short periods of oxidation $( < 5 \ \mathrm { h } )$ , iron within the oxide that forms on the $\mathsf { Z r } _ { 3 } \mathsf { F e }$ precipitate remains in-situ",Zr3Fe,precipitate,oxidation,oxidation,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,text,"with time, diffuses to the surface immediately above the precipitate where it is oxidized to $\mathrm { F e _ { 3 } O _ { 4 } / F e _ { 3 } O _ { 3 } }$",Zr3Fe,precipitate,oxidation,oxidation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,text,Poly-crystalline alloys were fabricated using nonconsumable arc melting of pure materials into $2 0 0 \mathrm { - g }$ ingots,zirconium alloys,poly-crystalline,arc melting,fabrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,text,annealed at ${ 7 0 0 \mathrm { ‰} }$ for three days,zirconium alloys,,annealing,heat treatment,,,,,,,,,,,,,,,,,,700,,,,,,72,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk2,Fig. 3,numbers within the brackets at the ends of the curves (for instance 8/5) represent the number of specimens used to begin (8) and end (5) the tests,,,,oxidation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,specimens,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk2,Fig. 4,oxidation kinetic curves for alumina polished 0.5 wt% nickel specimens,Zr-Ni,alumina polished,polishing,oxidation,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,days,,
