alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
Zr alloys,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.9,corrosion,"The appearance of ""breakaway"" oxidation was controlled by the surface finish of the alloy",judgement,,text,surface finishing,breakaway oxidation behavior,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,,oxidation,,,,
Zr-Ni,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.9,corrosion,which required $\beta$ quenching to accomplish the same purpose,judgement,,text,beta quenching,breakaway oxidation elimination,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,,oxidation,,,,
zirconium alloys,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.9,,"cold rolled, and machined into specimens",process,,text,"cold rolling, machining",processing steps,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,,fabrication,,,,
zirconium alloys,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.9,,grit—emery paper to 600,measurement,,text,surface preparation,grit size,grit,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,,surface finishing,grit,600,,
zirconium alloys,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.9,,diamond—as above but finished to $1 . 0 ~ { \mu \mathrm { m } }$ diamond,measurement,,text,surface preparation,diamond finish size,μm,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,,surface finishing,μm,1.0,,
Zr alloys,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,surface finishing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,,,,,,
Zr alloys,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,surface finishing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,,,,,,
Zr alloys,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,surface finishing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,,,,,,
Zr alloys,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,surface finishing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,,,,,,
Zr alloys,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,surface finishing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,,,,,,
Zr alloys,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,surface finishing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,,,,,,
Zr alloys,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,surface finishing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,,,,,,
Zr alloys,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,surface finishing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,,,,,,
reactor-grade zirconium,{},,"{'temp_C': 300, 'medium': 'oxygen', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': 'oxygen'}",3ce08f2149d8,0.9,corrosion,"""breakaway oxidation"" of reactor-grade zirconium at 300 and $3 5 0 \mathrm { ‰}$ in oxygen",judgement,,text,oxidation,breakaway oxidation,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,,oxidation,,,,
reactor-grade zirconium,{},,"{'temp_C': 300, 'medium': 'oxygen', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': 'oxygen'}",3ce08f2149d8,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,oxidation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,,,,,,
reactor-grade zirconium,{},,"{'temp_C': 300, 'medium': 'oxygen', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': 'oxygen'}",3ce08f2149d8,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,oxidation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,,,,,,
reactor-grade zirconium,{},,"{'temp_C': 300, 'medium': 'oxygen', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': 'oxygen'}",3ce08f2149d8,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,oxidation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,,,,,,
reactor-grade zirconium,{},,"{'temp_C': 300, 'medium': 'oxygen', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': 'oxygen'}",3ce08f2149d8,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,oxidation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,,,,,,
reactor-grade zirconium,{},,"{'temp_C': 300, 'medium': 'oxygen', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': 'oxygen'}",3ce08f2149d8,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,oxidation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,,,,,,
reactor-grade zirconium,{},,"{'temp_C': 300, 'medium': 'oxygen', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': 'oxygen'}",3ce08f2149d8,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,oxidation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,,,,,,
reactor-grade zirconium,{},,"{'temp_C': 300, 'medium': 'oxygen', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': 'oxygen'}",3ce08f2149d8,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,oxidation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_034_chunk1,,,,,,
