文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_046_chunk1,437,"Accumulated annealing parameter, 437",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_046_chunk1,"202, 469","Anisotropy, pressure tubes, 202, 469",,pressure tubes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_046_chunk1,3,"Barrier fuel, 3",,Barrier fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_046_chunk1,663,"Beta quenched phase, 663",,Beta quenched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_046_chunk1,351,"Boiling water reactors boiling conditions, 351",,,,,,,,,,,,,,,,,,,,,,,boiling water,,,,,,reactor,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_046_chunk1,469,"creep anisotropy in zircaloy cladding, 469",zircaloy,cladding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_046_chunk1,183,"heat treated pressure tube, 183",,pressure tube,heat treated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_046_chunk1,3,"zirconium barrier fuel, 3",zirconium,barrier fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_046_chunk1,378,"Boric acid, 378",,,,,,,,,,,,,,,,,,,,,,,Boric acid,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_046_chunk2,,"579 pressure tubes, anisotropy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,–,,–,mm/y,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_046_chunk2,,"168 pressure tubes, heat treated",,heat treated,heat treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_046_chunk2,,"328 welds in zirconium, mitigation",Zirconium,welds,welding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_046_chunk2,,"Precipitates, 328, 400, 521",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_046_chunk2,,"Pressure tubes anisotropy of reactor creep, 202",,pressure tubes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,–,,–,,–,,–,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_046_chunk3,98,"scanning electron microscope techniques, 98",,,,microscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_046_chunk3,221,"trace elements in Zr-2.5Nb pressure tubes, 221",Zr-2.5Nb,pressure tube,,,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_046_chunk3,264,"welds, mitigation of harmful effects, 264",,weld,mitigation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_046_chunk3,3,"Zirconium barrier fuel cladding, 3",,fuel cladding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_046_chunk3,378,"Zirconium oxide surface chemistry, 378",,oxide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
