文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_029_chunk1,1,Three modifications of $\mathbf { Z } \mathbf { r } { - } 2 . 5 \mathbf { N } \mathbf { b }$ material have been irradiated at $\$ 53\mathrm { \texttt { K } }$ to high fast fluences of $3 \times 1 0 ^ { 2 5 } \mathrm { n } / \mathrm { m } ^ { 2 }$,Zr-2.5Nb,three modifications,irradiated,irradiation,,,,,,,,,,,,,,,,,,280,,,,,3e+25,,,,,,,,,,,,,,,3e+25,n/m²,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_029_chunk1,1,irradiated at $\$ 53\mathrm { \texttt { K } }$,Zr-2.5Nb,,irradiation,irradiation,,,,,,,,,,,,,,,,,,280,,,,,,,,,,,,,,,,,,,,280,°C,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_029_chunk1,1,"Pressure tube elongation is the main problem with elongation rates of 3 to $4 \mathrm { m m } ,$ /year on average for the $_ { 6 - \mathfrak { m } }$ -long fuel channels; that is, strains of 5 to $7 \times$ $1 0 ^ { - 4 }$ /year",Zr-2.5Nb,pressure tube,in-reactor operation,elongation measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3–4,mm/y,80,%,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_029_chunk1,1,TABLE 1—Ingot analysis. Nb 2.61 weight %,Zr-2.5Nb,ingot,raw material,chemical analysis,,,"{'value': 2.61, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_029_chunk1,1,extrusion with a 10.5: 1 extrusion ratio at $8 2 5 ^ { \circ } \mathrm { C }$,Zr-2.5Nb,as-received,extrusion,processing,,,,,,,,,,,,,,,,,,825,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_029_chunk1,1,extrusion with a 10.5: 1 extrusion ratio,Zr-2.5Nb,as-received,extrusion,processing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_029_chunk1,1,stress-relieving at ${ \pmb 4 0 0 } ^ { \circ } { \bf C }$ for $^ { 2 4 \mathrm { ~ h ~ } }$,Zr-2.5Nb,as-received,stress-relieving,heat treatment,,,,,,,,,,,,,,,,,,400,,,,,,24,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_029_chunk1,1,Stress-relieved (SR) material was produced by a heat treatment consisting of a $5 2 0 ^ { \circ } \mathrm { C } / 6 \mathrm { ~ h ~ }$ stress relief,Zr-2.5Nb,stress-relieved,stress relief,heat treatment,,,,,,,,,,,,,,,,,,520,,,,,,6,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_029_chunk2,Table 2,"TABLE 2—Measured basal pole f-parameters.   

<table><tr><td>Material</td><td>fradial</td><td>ftranaverse</td><td>fiongitudinal</td></tr><tr><td>AR</td><td>0.36</td><td>0.61</td><td>0.03</td></tr><tr><td>SR</td><td>0.36</td><td>0.61</td><td>0.03</td></tr><tr><td>CW</td><td>0.28</td><td>0.64</td><td>0.08</td></tr></table>",Zr-2.5Nb,AR,,texture measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,dimensionless
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_029_chunk3,Fig. 3,Measured growth strains as a function of neutron fluence are shown in Fig. 3,Zr-2.5Nb,AR,,irradiation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129,%,,,,,,,,,97.0,nm
