文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_042_chunk1,text,Specimens of Zircaloy-2 have been exposed at 240°C (464°F) in various locations in the primary circuit of the Halden Boiling Water Reactor (HBWR),Zircaloy-2,,,,,,,,,,,,,,,,,,,,,240,primary circuit water,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_042_chunk1,text,"corrosion rates increased a hundred times, and was under normal conditions about 0.15 mg/dm² per day for pickled, anodized, and autoclaved material",Zircaloy-2,"pickled, anodized, autoclaved",surface treatment,,,,,,,,,,,,,,,,,,,,,,,,,,normal conditions,,,,,,,,,,,,,,,0.15,mm/y,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_042_chunk1,text,Variations in the flux level from 2×10⁹ to 3×10¹² neutrons/cm²·s (>1 MeV) had little influence on the corrosion rate,Zircaloy-2,,,,,,,,,,,,,,,,,,,,,,,,,,2e9 to 3e12 n/cm²·s,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_042_chunk1,text,"When uranium was present in the water, the corrosion rate increased for pickled and for autoclaved fuel rods, while hardly any effect was observed with anodized material",Zircaloy-2,"pickled, autoclaved, anodized",surface treatment,,,,,,,,,,,,,,,,,,,,water with uranium,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_042_chunk1,text,A deliberate fluoride contamination on the specimens increased the corrosion rate in-pile as well as out-of-pile,Zircaloy-2,fluoride contaminated,contamination,,,,,,,,,,,,,,,,,,,,,,,,,,in-pile and out-of-pile,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_042_chunk1,text,By anodizing this harmful effect of fluorides could be completely counteracted,Zircaloy-2,anodized,anodizing,,,,,,,,,,,,,,,,,,,,fluoride contaminated,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_042_chunk1,text,All specimens of Zircaloy-2 were first pickled in a hydrofluoric-nitric acid mixture,Zircaloy-2,pickled,pickling,,,,,,,,,,,,,,,,,,,,hydrofluoric-nitric acid mixture,,,,,,,,,,,,,,,,,,,,,0.3–0.5,μg/cm²,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_042_chunk1,text,Autoclaving was normally carried out for three days in steam at 400°C (752°F) and 50 kp/cm² (4.9 MPa),Zircaloy-2,autoclaved,autoclaving,,,,,,,,,,,,,,,,,,,400,steam,4.9,,,,72,,,,,,,,,,,,,,,,15,mg/dm²,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_042_chunk1,text,The anodizing was done by using an aqueous electrolyte containing 0.5 percent potassium hydroxide (KOH),Zircaloy-2,anodized,anodizing,,,,,,,,,,,,,,,,,,,,aqueous electrolyte with 0.5% KOH,,,,,,,,,,,,,,,,,,,,,6,mg/dm²,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_042_chunk1,text,the acid concentration was adjusted to give an average contamination of ~5 μg fluorine/cm²,Zircaloy-2,fluoride contaminated,contamination,,,,,,,,,,,,,,,,,,,,hydrofluoric acid,,,,,,,,,,,,,,,,,,,,,5,μg/cm²,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_042_chunk1,text,The vapor contaminated specimens had surface concentrations of 5 to 10 μg fluorine/cm²,Zircaloy-2,fluoride contaminated,vapor contamination,,,,,,,,,,,,,,,,,,,,hydrofluoric vapor,,,,,,,,,,,,,,,,,,,,,5–10,μg/cm²,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_042_chunk1,Table 1,"A. Reactor core, fuel pins, 240 ± 2°C, 0.04 ppm Oxygen, 0.01 ppm Deuterium, 3×10¹²-5×10¹² n/cm²·s fast flux",Zircaloy-2,fuel pins,,,,,,,,,,,,,,,,,,,,240,heavy water,3.2,,,3e12 to 5e12 n/cm²·s,,"0.04 ppm O₂, 0.01 ppm D₂",,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_042_chunk1,Table 1,"B. Reactor core in a fuel assembly, unfuelled tubes, 240 ± 2°C, 0.04 ppm Oxygen, 0.01 ppm Deuterium, ~10¹² n/cm²·s fast flux",Zircaloy-2,unfuelled tubes,,,,,,,,,,,,,,,,,,,,240,heavy water,3.2,,,1e12 n/cm²·s,,"0.04 ppm O₂, 0.01 ppm D₂",,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_042_chunk1,Table 1,"C. Water phase near to tank wall, unfuelled coupons, 240 ±2°C, 0.03 ppm Oxygen, 0.01 ppm Deuterium, 2×10⁹-2×10¹⁰ n/cm²·s fast flux",Zircaloy-2,unfuelled coupons,,,,,,,,,,,,,,,,,,,,240,heavy water,3.2,,,2e9 to 2e10 n/cm²·s,,"0.03 ppm O₂, 0.01 ppm D₂",,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_042_chunk3,text,"According to Burns, a flux level of $1 0 ^ { 1 1 } \mathrm { n } / \mathrm { c m } ^ { 2 } { \cdot } \mathrm { s }$ was required to give any significant effect at $2 8 0 ^ { \circ } C \ ( 5 3 6 ^ { \circ } \mathrm { F } )",,,,corrosion,,,,,,,,,,,,,,,,,,280,,,,,100000000000.0,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_042_chunk3,text,"our results are still surprising considering the large effect of the much lower flux, $2 \times 1 0 ^ { 9 } \mathrm { n / c m } ^ { 2 } { \cdot } \mathrm { s }$",,,,corrosion,,,,,,,,,,,,,,,,,,,,,,,2000000000.0,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_042_chunk3,text,"Shepherd has made a tentative calculation of the in-reactor corrosion rate under oxygenated conditions as a function of the temperature, and predicts a rate at $2 4 0 ^ { \circ } \mathrm { C }$ EY $( 4 6 4 ^ { \circ } \mathsf { F } )$ which fits exactly with our observations",,,,corrosion,,,,,,,,,,,,,,,,,,240,oxygenated water,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_042_chunk3,text,His data are normalized to a standard fast flux of $3 \times 1 0 ^ { 1 3 } \mathrm { n / c m ^ { 2 } { \cdot } s },,,,corrosion,,,,,,,,,,,,,,,,,,,,,,,30000000000000.0,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_042_chunk3,text,the data indicate that saturation has occurred already at a flux level of $2 \times 1 0 ^ { 9 } \mathrm { { n } / \mathrm { { \ell } } }$ $\mathsf { c m } ^ { 2 } { \cdot } \mathsf { s }$ at ${ 2 4 0 ^ { \circ } C }$,,,,corrosion,,,,,,,,,,,,,,,,,,240,,,,,2000000000.0,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_042_chunk3,text,"The axial flux variation in the fuel channel was observed to influence the corrosion rate both for fuel rods and specimens, the difference being small $( \sim 1 0$ percent) but significant",,,,corrosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,10,percent,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_042_chunk3,text,tests in steam with γ irradiation $( 6 \times 1 0 ^ { 6 } \mathrm { R / h } )$ EY did not result in any significant effect on the corrosion rate,,,,corrosion,,,,,,,,,,,,,,,,,,,steam,,,,6000000.0,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_042_chunk3,text,"The irradiation field in the steam phase gave a much lower corrosion rate than that in the water at approximately the same flux, the rate being slightly higher than in water out-of-flux",,,,corrosion,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_042_chunk3,text,The corrosion rate observed for the out-of-flux specimens agree well with other low-temperature data,,out-of-flux,,corrosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_042_chunk3,text,During the 690-day exposure a series of cracks developed in the oxide films of the autoclaved specimens,,autoclaved,autoclaving,corrosion,,,,,,,,,,,,,,,,,,,water,,,,,690,,,,,,,,,,,,,,,,,,,
