文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_035_chunk1,text,"A material development project was initiated to develop a new zirconium alloy, outside the ASTM specifications for Zircaloy-2 and Zircaloy-4, with optimized hydriding and corrosion properties for both boiling water reactors and pressurized water reactors.",new zirconium alloy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,optimized,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_035_chunk1,text,These alloys were long-term corrosion tested in autoclaves at 400°C in steam.,,,,corrosion test,,,,,,,,,,,,,,,,,,400.0,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_035_chunk1,text,"Also, a 520°C/24 h steam test was carried out.",,,,steam test,,,,,,,,,,,,,,,,,,520.0,steam,,,,,24.0,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_035_chunk1,text,These materials were then tested for corrosion performance in 400 and 520°C steam.,,,,corrosion test,,,,,,,,,,,,,,,,,,520.0,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_035_chunk1,text,"TWCA melted small ingots, approximately 2 x 8 in weight, by the induction-slag melting process.",,ingot,induction-slag melting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_035_chunk1,text,The ingots were pre-heated to about 1020°C for 20 min prior to forging.,,ingot,pre-heating,,,,,,,,,,,,,,,,,,,1020.0,,,,,,0.333,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_035_chunk1,text,All strips were delivered in re-crystallized annealed condition.,,strip,re-crystallized annealing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_035_chunk2,1,electropolishing to produce a neck. This was done in a 5% by volume perchloric acid 35% isobutanol 60% methanol at a temperature of -20 °C and at a voltage of 20 V,,,electropolishing,,,,,,,,,,,,,,,,,,,-20.0,5% perchloric acid 35% isobutanol 60% methanol,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_035_chunk2,1,polishing off the neck to produce a sharp needle in a solution of 11-g LiCl and 22-g EY Mg(ClO4)2 in 900 mL butyl cellusolve and 500 mL methanol at a temperature of -20 °C and at a voltage of 12 V.,,,polishing,,,,,,,,,,,,,,,,,,,-20.0,solution of 11-g LiCl and 22-g EY Mg(ClO4)2 in 900 mL butyl cellusolve and 500 mL methanol,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_035_chunk2,1,"The analysis was done at a specimen temperature of 80 K , and the pulse amplitude was kept at 15% of the standing voltage.",,,,APFIM analysis,,,,,,,,,,,,,,,,,,-193.15,,,,,,,,,,,,,,,,,,,,,,,,,
