文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_015_chunk1,1,"The effects of controlling crystallographic texture, using a series of pseudoisothermal or falling temperature rolling schedules, on $3 1 5 ^ { \circ } \mathsf C$ tensile properties of annealed $6 . 3 \cdot \mathsf { m m }$ -thick Zircaloy-4 plate are discussed.",Zircaloy-4,annealed,rolling,tensile,,,,,,,,,,,,,,,,,,315.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_015_chunk1,1,annealed $6 . 3 \cdot \mathsf { m m }$ -thick Zircaloy-4 plate,Zircaloy-4,annealed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,mm,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_015_chunk1,1,"The $\bar { 3 1 } 5 ^ { \circ } C$ elongation and reduction in area, in both directions, qualitatively follow the same type of second order relationship.",Zircaloy-4,,,tensile,,,,,,,,,,,,,,,,,,315.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_015_chunk1,1,"At temperatures near, but above the $\alpha / \alpha + \beta$ transus, the basal poles are nearly coincident with the transverse direction",,,rolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0–40.0,°,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_015_chunk1,1,rolling in the temperature range 825 to $8 5 0 ^ { \circ } \mathrm { C }$ on the texture formed in zirconium sheet,zirconium,,rolling,,,,,,,,,,,,,,,,,,,825.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_015_chunk1,1,rolling in the temperature range 825 to $8 5 0 ^ { \circ } \mathrm { C }$ on the texture formed in zirconium sheet,zirconium,,rolling,,,,,,,,,,,,,,,,,,,850.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_015_chunk1,1,The goal of the present investigation was to evaluate several texture parameters as means for correlating $3 1 5 ^ { \circ } \mathrm { C }$ tensile properties of hot-rolled and annealed $6 . 3 \mathrm { - } \mathrm { { m m } }$ -thick Zircaloy-4 plate with the rolling schedules that formed the texture in the plate,Zircaloy-4,hot-rolled and annealed,rolling,tensile,,,,,,,,,,,,,,,,,,315.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_015_chunk1,1,hot-rolled and annealed $6 . 3 \mathrm { - } \mathrm { { m m } }$ -thick Zircaloy-4 plate,Zircaloy-4,hot-rolled and annealed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,mm,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_015_chunk2,text,"The starting temperatures were 900, 815, and $7 3 0 ^ { \circ } \mathrm { C }$",Zircaloy-4,plate,rolling,,,,,,,,,,,,,,,,,,,730,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_015_chunk2,text,"The pass schedules included 30, 20, and 10 percent reductions per pass",Zircaloy-4,plate,rolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,%,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_015_chunk3,Table 3,"B-1a; Tilt Angle φ, deg: 90; N max: 14; First Moment: 69.7; Second Moment: 9866; Standard Deviation: 23.97",Zircaloy-4,plate,Isothermal Rolling,texture analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,°,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_015_chunk4,Table 4,Longitudinal direction Ultimate strength 0.673,Zircaloy-4,hot-rolled plates,,tensile,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,0.673,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_015_chunk4,Table 4,Longitudinal direction Ultimate strength 0.375,Zircaloy-4,hot-rolled plates,,tensile,,,,,,,,,,,,,,,,,,315,,,,,,,,,,,,,,0.375,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_015_chunk5,Table 4,"correlation coefficients presented in Table 4 show that there are six properties that may be expressed as a function of $( \mathrm { F S T M ^ { 2 } } + \mathrm { F S T M } + S )$ , while only four may be expressed as a function FSTM, and only three can be expressed as a function of either $\phi$ or $f _ { \iota }$",,,,tensile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_015_chunk5,Table 4,the least expected correlation that was observed related the room-temperature longitudinal ultimate strength with the function of FSTM and $S,,,,tensile,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_015_chunk5,text,the $3 1 5 ^ { \circ } \mathrm { C }$ tensile test specimen had a width-to-thickness ratio of $2 0 / 1$,,,,tensile,,,,,,,,,,,,,,,,,,315.0,,,,,,,,,,,,,,20.0,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_015_chunk6,text,"If the temperature is below the $\alpha / \alpha + \beta$ transus but above the recrystallization temperature, the basal poles are aligned near, but not greater than 30 deg to the plate normal",Zircaloy-4,plate,rolling,,,,,,,,,,,,,,,,,,,"below alpha/alpha+beta transus, above recrystallization",,,,,,,,,,,,,,,,,,,,,,,,30,°
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_015_chunk6,text,"Below the recrystallization temperature, the basal poles fall between 30 and 40 deg to the plate normal",Zircaloy-4,plate,rolling,,,,,,,,,,,,,,,,,,,below recrystallization,,,,,,,,,,,,,,,,,,,,,,,,30–40,°
