文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk1,abstract,Out-of-pile experiments have been performed to investigate the escalation in temperature of Zircaloy-clad fuel rods during heatup in steam due to the exothermal Zircaloy steam reaction.,Zircaloy,clad fuel rods,,out-of-pile experiments,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk1,abstract,The initial heating rates were varied from 0.3 to 2.5 K/s.,Zircaloy,fuel rod simulators,heating,heatup test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3–2.5,K/s,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk1,abstract,The maximum measured surface temperature was about 2200°C.,Zircaloy,surface,heating,temperature measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0,°C,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk1,abstract,Damage to the fuel rods increased with increasing heatup rate.,Zircaloy,fuel rods,heatup,damage assessment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk1,text,"The oxidation of zirconium in steam is an exothermal reaction, which may be written as Zr + 2H₂O → ZrO₂ + 2H₂ + 140 Kcal/mole",zirconium,,oxidation,reaction test,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,140.0,J/kg,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk1,text,In the energy balance 255 Kcal/mole are gained by the uptake of oxygen and 115 Kcal/mole are lost by the dissociation of two moles water.,zirconium,,oxidation,energy balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,J/kg,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk1,text,This energy is sufficient to heat the fuel rod (Zircaloy and uranium dioxide [UO₂]) to about 3700°C including melting of both materials and neglecting any heat loss.,Zircaloy,fuel rod,heating,energy calculation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3700.0,°C,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk1,text,The zirconium oxide layer formed acts as a barrier to further oxidation.,zirconium,oxide layer,oxidation,oxidation test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk1,text,The fuel rod simulators had lengths of 25 cm (ESSI-1 to ESSI-3) and 37 cm (ESSI-4 to ESSI-11).,Zircaloy,fuel rod simulator,,dimensional measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0–37.0,mm,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk1,text,The central tungsten heater had a diameter of 6 mm,,tungsten heater,,dimensional measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,mm,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk1,text,the annular UO₂ pellet had an inner diameter of 6.1 mm and an outer diameter of 9.2 mm,,pellet,,dimensional measurement,,,,,,,,,,,11.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,mm,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk1,text,The Zircaloy cladding had the original pressurized water reactor (PWR) dimensions of 9.29-mm inner and 10.75-mm outer diameter.,Zircaloy,cladding,,dimensional measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.29,mm,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk2,text,The maximum temperature of the shroud was around $1 0 0 ^ { \circ } \mathrm { C }$ lower,,shroud,escalation,escalation test,,,,,,,,,,,,,,,,,,2100,steam,,,,,,,,,,,,,,,,,,,,,2100,°C,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk2,text,heat of reaction (140 Kcal/mole zirconium),Zircaloy,,oxidation,oxidation test,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,140,J/mol,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk2,text,Cathcart data are verified only up to $1 5 5 0 ^ { \circ } \mathrm { C }$,Zircaloy,,oxidation,oxidation test,,,,,,,,,,,,,,,,,,1550,,,,,,,,,,,,,,,,,,,,,,1550,°C,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk3,text,the maximum oxygen absorption was determined to be $2 { \mathrm { ~ m g / c m } } ^ { 2 } \leq$ in the rod,,rod,,oxidation test,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,2.0,mg/cm²,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk3,text,$3 { \mathrm { ~ m g / c m } } ^ { 2 } { \mathrm { ~ s ~ } }$ in the shroud,,shroud,,oxidation test,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,3.0,mg/cm²·s,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk3,text,steam input of $3 2 \mathrm { \ g / m i n }$,,,,steam input test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,g/min,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk3,text,the thickness of the oxide layer was between 0.1 and $0 . 2 \mathrm { m m }$,,cladding,oxidation,oxidation test,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,0.1–0.2,mm,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk3,text,"The temperature at which the escalation began increased from ESSI-7 (below $1 2 0 0 ^ { \circ } \mathbf { C } \ ,$ to ESSI-4 (around $1 6 0 0 ^ { \circ } \mathrm { C } )$",,,,temperature escalation test,,,,,,,,,,,,,,,,,,,steam,,,,,,steam,,,,,,,,,,,,,,,1600.0,°C,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk3,text,"temperatures of 3300 and $2 6 0 0 ^ { \circ } \mathrm { C }$ were found for fast $( 4 ^ { \circ } \mathbf { C } / \mathsf { s } )$ and slow $( \mathbf { 0 . 5 ^ { \circ } C / s } )$ heatup rates, respectively",,,,temperature test,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,3300.0,°C,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk4,text,According to the ternary phase diagram at $2 0 0 0 ^ { \circ } \mathrm { C }$,Zircaloy,molten,dissolution,phase analysis,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,,,,,,2000.0,°C,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk4,text,ESSI-4 had a power input higher by the factor of 1.5 and a higher temperature by about $1 5 0 \mathrm { { \circ } } _ { \mathrm { { C } } }$,Zircaloy,cladding,heating,temperature escalation test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,°C,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk5,1,In all tests a temperature escalation due to Zircaloy steam reaction was observed.,Zircaloy,,,steam reaction test,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,2200.0,°C,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk5,1,For fast initial heatup runoff of molten Zircaloy is a limiting process for the escalation.,Zircaloy,molten,,steam reaction test,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk5,1,"In these tests, with 120° steam entering at the lower end, the escalation started in the upper region and moved towards the lower end.",Zircaloy,,,steam reaction test,,,,,,,,,,,,,,,,,,120.0,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk5,1,For slow heatup rates nearly no interaction between the oxidized cladding and the UO2 was observed.,Zircaloy,oxidized,,steam reaction test,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk5,1,Nuclear reactor-type tube sections of both materials were exposed on both sides to superheated steam at temperatures ranging from 600 to 1300°C for up to 6 h.,Zircaloy-4,tube sections,,oxidation test,,,,,,,,,,,,,,,,,,,superheated steam,,,,,6.0,,,,,,,,,,,,,,,,600.0–1300.0,°C,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_052_chunk5,1,"The specimens were evaluated by gravimetry, metallography, and other methods.",Zircaloy-4,,,oxidation test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
