文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_025_chunk1,abstract,Oxidation rate data for Zircaloy-4 in steam under isothermal conditions in the temperature range 1000 to 1500°C indicate that the kinetics of layer growth and oxygen consumption can be described by virtually ideal parabolic behavior.,Zircaloy-4,,,oxidation,,,,,,,,,,,,,,,,,,1000,steam,,,,,,,,,,,,,,,,,,,,,parabolic,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_025_chunk1,abstract,Oxidation rate data for Zircaloy-4 in steam under isothermal conditions in the temperature range 1000 to 1500°C indicate that the kinetics of layer growth and oxygen consumption can be described by virtually ideal parabolic behavior.,Zircaloy-4,,,oxidation,,,,,,,,,,,,,,,,,,1500,steam,,,,,,,,,,,,,,,,,,,,,parabolic,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_025_chunk1,abstract,"We have measured the oxidation rate of pure, arc-melted, crystal-bar zirconium under similar conditions and have found differences in the reaction characteristics compared with Zircaloy-4.",zirconium,"arc-melted, crystal-bar",,oxidation,"{'value': 100, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,different from Zircaloy-4,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_025_chunk1,abstract,"At temperatures from 1098 to 1416°C, while parabolic kinetics are still observed, the growth rates for both phases are measurably different.",zirconium,,,oxidation,"{'value': 100, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,1098,,,,,,,,,,,,,,,,,,,,,,parabolic,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_025_chunk1,abstract,"At temperatures from 1098 to 1416°C, while parabolic kinetics are still observed, the growth rates for both phases are measurably different.",zirconium,,,oxidation,"{'value': 100, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,1416,,,,,,,,,,,,,,,,,,,,,,parabolic,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_025_chunk1,abstract,"In addition to the decreased oxygen diffusivity in the oxide phase on pure zirconium compared with that on Zircaloy-4, a higher activation energy was also observed",zirconium,,,oxidation,"{'value': 100, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,decreased,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_025_chunk1,introduction,oxidation kinetics of Zircaloy-4 in steam at temperatures from 900 to 1500°C,Zircaloy-4,,,oxidation,,,,,,,,,,,,,,,,,,900,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_025_chunk1,experimental,"Specimens of zirconium were machined from arc-melted crystal-bar stock in the form of cylindrical tubes 3 cm long, 1.1 cm in diameter, with a wall thickness of 0.075 cm",zirconium,arc-melted crystal-bar,machined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_025_chunk2,text,Zircaloy-4 from 1000 to $1 5 0 0 ^ { \circ } \mathrm { C }$,Zircaloy-4,,oxidation,steam oxidation,,,,,,,,,,,,,,,,,,1000,steam,,,,,,,,,,,,,,,,,,,,,1000–1500,°C,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_025_chunk2,text,"pure arc-melted crystal-bar zirconium...at 1000, 1098, 1200, and $1 4 1 6 ^ { \circ } \mathrm { C }$",zirconium,arc-melted crystal-bar,oxidation,steam oxidation,"{'value': 100, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,1000,steam,,,,,,,,,,,,,,,,,,,,,,,,
