文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_036_chunk1,text,Uniform oxide mainly consists of m-ZrO2 and a smaller fraction of t-ZrO2 with columnar grains and some amount of equiaxed crystallites.,zirconium alloys,oxidized,corrosion,TEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_036_chunk1,text,A fine network of pores along grain boundaries was found in oxides grown in water containing lithium.,zirconium alloys,oxidized,corrosion,TEM,,,,,,,,,,,,,,,,,,,water containing lithium,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_036_chunk1,text,"In long-time corrosion tests of Zircaloy with varying temperatures, memory effects caused by the cyclic formation of barrier layers could be observed.",Zircaloy,oxidized,corrosion,long-time corrosion test,,,,,,,,,,,,,,,,,,varying,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_036_chunk1,text,It was concluded that the corrosion mechanism of zirconium-based alloys is a barrier-layer controlled process.,zirconium alloys,,corrosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_036_chunk1,text,One sample analyzed was corroded in water containing 70 ppm LiOH.,zirconium alloys,oxidized,corrosion,,,,,,,,,,,,,,,,,,,,water containing 70 ppm LiOH,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_036_chunk1,text,Figure I shows cross sections of a uniform oxide in the pre-transition region (corroded in steam at 420°C/10.5 MPa/6 days).,zirconium alloys,oxidized,corrosion,TEM,,,,,,,,,,,,,,,,,,420.0,steam,10.5,,,,144.0,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_036_chunk2,Fig. 4,Cross-sectional TEM micrographs of a nodular oxide grown on Zircaloy in steam at 520°C/12.5 MPal/16 h,Zircaloy,nodular oxide,corrosion,autoclave corrosion,,,,,,,,,,,,,,,,,,520,steam,12.5,,,,,,,,,,,,,,,,,,,,16,h,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_036_chunk2,Fig. 5,Cross-sectional TEM micrographs of an oxide grown on Zircaloy in water containing 70 ppm LiOH at 350°C/16.5 MPa/294 days,Zircaloy,oxide,corrosion,autoclave corrosion,,,,,,,,,,,,,,,,,,350,water containing 70 ppm LiOH,16.5,,,,,,,,,,,,,,,,,,,,294,h,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_036_chunk3,text,"the values used for ν and E were 0.23 and 180 GPa, respectively",,oxide,,XRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,,,,,,1.9,mm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_036_chunk3,text,samples corroded in steam at 420°C and 10.5 MPa,Zircaloy,corroded,corrosion,corrosion test,,,,,,,,,,,,,,,,,,420,steam,10.5,,,,,,,,,,,,1500–2200,MPa,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_036_chunk3,text,thin TEM samples ... (≤100 nm),,TEM sample,,TEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_036_chunk3,Fig. 7,"FIG. 7—Oxide thickness (a), fraction of tetragonal ZrO2 (b), and compressive stress of oxide layers (c) grown on Zircaloy in steam at 420°C/10.5 MPa",Zircaloy,oxide layer,corrosion,corrosion test,,,,,,,,,,,,,,,,,,420,steam,10.5,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_036_chunk4,text,Sheets of Zircaloy-4 (15 by 30 by $1 \ \mathrm { m m } )$ were pickled and oxidized in water in an static autoclave at $3 5 0 ^ { \circ } \mathbf { C } / 1 0 . 5$ MPa.,Zircaloy-4,oxidized,"pickled, oxidized",corrosion,,,,,,,,,,,,,,,,,,350.0,water,10.5,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_036_chunk4,text,One set of samples was corroded in water containing $7 0 ~\mathrm { p p m }$ of LiOH at the same temperature and pressure.,Zircaloy-4,corroded,corroded,corrosion,,,,,,,,,,,,,,,,,,350.0,water with 70 ppm LiOH,10.5,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_036_chunk4,text,"the samples were coated with a gold film (thickness $\approx 6 0 0 \ :\mathrm { n m } ,$ by d-c magnetron sputtering from a gold target prior to the analysis.",Zircaloy-4,coated with gold,coating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_036_chunk4,text,The examined spots on the sample surfaces were $4 \ \mathrm { m m }$ in diameter,Zircaloy-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_036_chunk4,FIG. 8,GD-OES depth profiles of a pre-transition oxide layer (thickness $\mathbf { \mu } = I . 7 \mu m )$ on Zircaloy corroded in water (350°C/10.5 MPal90 days). Sputtering rates for oxide $\approx 5 I$ nmls and for metal $= l l 7 n m / s$,Zircaloy,corroded,,GD-OES,,,,,,,,,,,,,,,,,,350.0,water,10.5,,,,2160.0,,,,,,,,,,,,,,,,1.7,mm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_036_chunk5,text,oxidizing in pure oxygen $( 0 . 1 \ \mathbf { M P a } )$ at 400 or ${ 5 0 0 ^ { \circ } } \mathbf { C }$,Zircaloy-4,sheet,oxidizing,,,,,,,,,,,,,,,,,,,500.0,pure oxygen,0.1,,,,,pure oxygen,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_036_chunk5,text,"coated with a platinum film (area $\approx 1 0$ by $1 0 \mathrm { m m }$ , thickness $\approx 5 0$ to $1 0 0 \mathrm { n m } ^ { \cdot }$ by d-c magnetron sputtering",Zircaloy-4,sheet,coating (Pt film deposition),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_036_chunk5,text,the voltage between the metal sheet and the platinum electrode was measured with a digital voltmeter (input impedance $>$ $1 0 ^ { 1 4 } \Omega )$ at temperatures up to ${ 5 0 0 ^ { \circ } } \mathbf { C }$ in nstant fow  xygen,Zircaloy-4,sheet,,electrical measurement,,,,,,,,,,,,,,,,,,500.0,oxygen,,,,,,oxygen,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_036_chunk5,text,Many oxide scales in the range between 0.5 and $2 \ \mu \mathrm { m }$ had very low resistances at room temperature,Zircaloy-4,oxide scale,,electrical measurement,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,
