文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_008_chunk1,abstract,"Samples of $\mathbf { Z } \mathbf { r } – 2 . 5 \mathbf { N } \mathbf { b }$ and Zircaloy2 were prefilmed in steam $\mathbf { ( H _ { 2 } O }$ , $4 0 0 ^ { \circ } \mathbf { C }$ at ${ \sim } 2 \ \mathbf { M P a } $",Zr-2.5Nb,prefilmed,prefilming,exposure,,,,,,,,,,,,,,,,,,400,steam (H2O),2,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_008_chunk1,abstract,"subsequently exposed to ${ \bf D } _ { 2 } { \bf O }$ $1 0 ^ { - 3 }$ Pa to ${ \sim } 1 8 \ \mathbf { M P a } ,$ and $\mathbf { D } _ { 2 }$ ${ \bf ( \sim } 1 0 ^ { - 3 } \ P a )$ at a temperature range of 250 to $3 8 0 ^ { \circ } \mathrm { C }$",Zr-2.5Nb,exposed,exposure,exposure,,,,,,,,,,,,,,,,,,250,D2O,1e-06,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_008_chunk1,abstract,"subsequently exposed to ${ \bf D } _ { 2 } { \bf O }$ $1 0 ^ { - 3 }$ Pa to ${ \sim } 1 8 \ \mathbf { M P a } ,$ and $\mathbf { D } _ { 2 }$ ${ \bf ( \sim } 1 0 ^ { - 3 } \ P a )$ at a temperature range of 250 to $3 8 0 ^ { \circ } \mathrm { C }$",Zr-2.5Nb,exposed,exposure,exposure,,,,,,,,,,,,,,,,,,250,D2,1e-06,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_008_chunk1,abstract,"subsequently exposed to ${ \bf D } _ { 2 } { \bf O }$ $1 0 ^ { - 3 }$ Pa to ${ \sim } 1 8 \ \mathbf { M P a } ,$ and $\mathbf { D } _ { 2 }$ ${ \bf ( \sim } 1 0 ^ { - 3 } \ P a )$ at a temperature range of 250 to $3 8 0 ^ { \circ } \mathrm { C }$",Zr-2.5Nb,exposed,exposure,exposure,,,,,,,,,,,,,,,,,,380,D2O,18,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_008_chunk1,abstract,"subsequently exposed to ${ \bf D } _ { 2 } { \bf O }$ $1 0 ^ { - 3 }$ Pa to ${ \sim } 1 8 \ \mathbf { M P a } ,$ and $\mathbf { D } _ { 2 }$ ${ \bf ( \sim } 1 0 ^ { - 3 } \ P a )$ at a temperature range of 250 to $3 8 0 ^ { \circ } \mathrm { C }$",Zr-2.5Nb,exposed,exposure,exposure,,,,,,,,,,,,,,,,,,380,D2,1e-06,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_008_chunk1,abstract,Samples from $\mathbf { Z } \mathbf { r } { - } 2 . 5 \mathbf { N } \mathbf { b }$ pressure tubes removed from CANDU power reactors were also examined.,Zr-2.5Nb,examined,examination,examination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_008_chunk1,abstract,Diffusional-type through-oxide-thickness deuterium profiles have been observed adjacent to the oxide-metal interface for samples exposed to environments containing ${ \bf D } _ { 2 } { \bf O }$ for $^ { 4 \mathrm { ~ h ~ } }$ out-reactor,,exposed,exposure,exposure,,,,,,,,,,,,,,,,,,,D2O,,,,,4,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_008_chunk1,abstract,Diffusional-type through-oxide-thickness deuterium profiles have been observed adjacent to the oxide-metal interface for samples exposed to environments containing ${ \bf D } _ { 2 } { \bf O }$ for ... up to ${ \sim } 1 0$ years in-reactor.,,exposed,exposure,exposure,,,,,,,,,,,,,,,,,,,D2O,,,,,87600,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_008_chunk2,Table 1,"5, DO (vapor), 798, 350, 34, 350",,,,SIMS depth profiling,,,,,,,,,,,,,,,,,,350.0,D2O vapor,0.000798,,,,0.5667,,,,,,,,,,,,,,,,350.0,ppm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_008_chunk3,Table 2,"Experiment Number 1, Exposure Environment Composition (blank), Partial Pressure, Pa 10-3, Temperature, °C 300, Exposure Duration 1, 2, 4, 48, 165 h Fig. 1",Zr-2.5Nb,oxide,exposure,exposure,,,,,,,,,,,,,,,,,,300,D2O vapor,,,,,1,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_008_chunk3,Table 2,"Experiment Number 1, Exposure Environment Composition (blank), Partial Pressure, Pa 10-3, Temperature, °C 300, Exposure Duration 1, 2, 4, 48, 165 h Fig. 1",Zr-2.5Nb,oxide,exposure,exposure,,,,,,,,,,,,,,,,,,300,D2O vapor,,,,,2,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_008_chunk3,Table 2,"Experiment Number 1, Exposure Environment Composition (blank), Partial Pressure, Pa 10-3, Temperature, °C 300, Exposure Duration 1, 2, 4, 48, 165 h Fig. 1",Zr-2.5Nb,oxide,exposure,exposure,,,,,,,,,,,,,,,,,,300,D2O vapor,,,,,4,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_008_chunk3,Table 2,"Experiment Number 1, Exposure Environment Composition (blank), Partial Pressure, Pa 10-3, Temperature, °C 300, Exposure Duration 1, 2, 4, 48, 165 h Fig. 1",Zr-2.5Nb,oxide,exposure,exposure,,,,,,,,,,,,,,,,,,300,D2O vapor,,,,,48,,,,,,,,,,,,,,,,,,,
