alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
Zircaloy-2,{},,"{'temp_C': None, 'medium': 'PWR coolant', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 41000.0, 'atmosphere': None}",1c58167382ec,1.0,corrosion,greater oxide film thicknesses (7 to $1 2 \mu \mathrm { m }$ or 0.28 to 0.47 mils) than the values predicted from the time-temperature history of the components (3 to $5 \mu \mathrm { { m } }$ or 0.12 to 0.20 mils),measurement,,abstract,irradiation,oxide film thickness,μm,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_036_chunk1,cladding,corrosion test,μm,,12.0,7.0
Zircaloy-2,{},,"{'temp_C': None, 'medium': 'PWR coolant', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 41000.0, 'atmosphere': None}",1c58167382ec,1.0,corrosion,greater oxide film thicknesses (7 to $1 2 \mu \mathrm { m }$ or 0.28 to 0.47 mils) than the values predicted from the time-temperature history of the components (3 to $5 \mu \mathrm { { m } }$ or 0.12 to 0.20 mils),measurement,,abstract,irradiation,oxide film thickness,mils,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_036_chunk1,cladding,corrosion test,mm,,0.47,0.28
Zircaloy-2,{},,"{'temp_C': None, 'medium': 'PWR coolant', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 41000.0, 'atmosphere': None}",1c58167382ec,1.0,corrosion,an average corrosion acceleration factor of 2.4 can be calculated from the data,measurement,,abstract,irradiation,corrosion acceleration factor,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_036_chunk1,cladding,corrosion test,,2.4,,
Zircaloy-2,{},,"{'temp_C': None, 'medium': 'PWR coolant', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 41000.0, 'atmosphere': None}",1c58167382ec,1.0,corrosion,the observed corrosion acceleration was equivalent to raising the average surface temperature by $\sim 4 0 ^ { \circ } \mathtt { F }$,measurement,,abstract,irradiation,temperature increase equivalent,°F,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_036_chunk1,cladding,corrosion test,°C,22.22,,
Zircaloy-2,{},,"{'temp_C': None, 'medium': 'PWR coolant', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 41000.0, 'atmosphere': None}",1c58167382ec,1.0,corrosion,considerably lower total hydrogen pickup than that calculated from the observed film thicknesses,judgement,,abstract,irradiation,hydrogen pickup,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_036_chunk1,cladding,hydrogen pickup test,,,,
Zircaloy-2,{},,"{'temp_C': None, 'medium': 'PWR coolant', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 41000.0, 'atmosphere': None}",1c58167382ec,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,irradiation,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_036_chunk1,cladding,,,,,
Zircaloy-2,{},,"{'temp_C': None, 'medium': 'PWR coolant', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 41000.0, 'atmosphere': None}",1c58167382ec,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,irradiation,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_036_chunk1,cladding,,,,,
Zircaloy-2,{},,"{'temp_C': None, 'medium': 'PWR coolant', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 41000.0, 'atmosphere': None}",1c58167382ec,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,irradiation,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_036_chunk1,cladding,,,,,
Zircaloy-2,{},,"{'temp_C': None, 'medium': 'PWR coolant', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 41000.0, 'atmosphere': None}",1c58167382ec,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,irradiation,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_036_chunk1,cladding,,,,,
Zircaloy-2,{},,"{'temp_C': None, 'medium': 'PWR coolant', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 41000.0, 'atmosphere': None}",1c58167382ec,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,irradiation,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_036_chunk1,cladding,,,,,
Zircaloy-2,{},,"{'temp_C': None, 'medium': 'PWR coolant', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 41000.0, 'atmosphere': None}",1c58167382ec,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,irradiation,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_036_chunk1,cladding,,,,,
Zircaloy-2,{},,"{'temp_C': None, 'medium': 'PWR coolant', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 41000.0, 'atmosphere': None}",1c58167382ec,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,irradiation,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_036_chunk1,cladding,,,,,
Zircaloy-2,{},,"{'temp_C': None, 'medium': 'PWR coolant', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 41000.0, 'atmosphere': None}",1c58167382ec,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,irradiation,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_036_chunk1,cladding,,,,,
