文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_054_chunk1,text,Zircaloy fuel rod cladding,Zircaloy,fuel rod cladding,,ballooning and burst behavior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_054_chunk1,text,basic creep and tension testing,Zircaloy,tubes,,creep and tension testing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_054_chunk1,text,burst strains are closely related to circumferential temperature gradients,Zircaloy,test specimen,,burst tests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_054_chunk1,text,high degree of sensitivity of Zircaloy strain rate to small changes in temperature,Zircaloy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_054_chunk1,text,uniaxial tension tests on specimens in the axial direction,Zircaloy,specimens,,uniaxial tension tests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_054_chunk1,text,"biaxial ballooning tests in vacuum, on typical pressurized-water reactor (PWR) cladding tubes in the temperature range of 700 to 900°C",Zircaloy,PWR cladding tubes,,biaxial ballooning tests,,,,,,,,,,,,,,,,,,700,vacuum,,,,,,vacuum,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_054_chunk1,text,"biaxial ballooning tests in vacuum, on typical pressurized-water reactor (PWR) cladding tubes in the temperature range of 700 to 900°C",Zircaloy,PWR cladding tubes,,biaxial ballooning tests,,,,,,,,,,,,,,,,,,900,vacuum,,,,,,vacuum,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_054_chunk1,text,lower strain rates were measured when oxygen was present in the test environment,Zircaloy,,,,,,,,,,,,,,,,,,,,,,argon-oxygen mixture,,,,,,argon-oxygen,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_054_chunk1,text,burst strain is enhanced by an oxidizing atmosphere in the α-region and suppressed in the mixed-phase and β-regions,Zircaloy,,,burst tests,,,,,,,,,,,,,,,,,,,oxidizing atmosphere,,,,,,oxidizing,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_054_chunk1,text,maximum observed burst strain was about 30% for bursts occurring at greater than 850°C,Zircaloy,pellet-constrained burst specimens,,burst tests,,,,,,,,,,,,,,,,,,850,steam,,,,,,steam,,,,,,,,,,,30.0,%,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_054_chunk2,text,"To illustrate the results for cladding strain predicted by the model described in the previous sections, we have performed some simple parametric studies for a simple heatup transient assuming a fuel rod linear power of 19 W/cm",,cladding,,parametric study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,W/cm,0.69,MPa,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_054_chunk2,text,The core-generated steam flow is only sufficient to cool the rod surface approximately 1 m above the mixture height before the exothermic metal-water reaction dominates the fuel rod thermal response,,cladding,metal-water reaction,accident simulation,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,1.0,m,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_054_chunk3,text,fuel rods were calculated to burst at about 126 min into the transient at a local power level of 1.8 W/cm and a clad temperature of 823°C,,clad,,LOCA transient,,,,,,,,,,,,,,,,,,823,,,,,,,,,,,,1.8,W/m,126,min,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_054_chunk3,text,For the second case (NSAC-24) the rod burst time was calculated to be 178 min into the transient at a temperature of 1206°C,,clad,,LOCA transient,,,,,,,,,,,,,,,,,,1206,,,,,,,,,,,,0.56,°C/s,178,min,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_054_chunk3,text,"the local cladding oxidation at the time of burst was calculated to be 0.7% and 4.0%, respectively",,clad,,LOCA transient,,,,,,,,,,,,,,,,,,823,Zr-H2O,,,,,,,,,,,,,,,,,,,,,0.7,%,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_054_chunk3,text,"the local cladding oxidation at the time of burst was calculated to be 0.7% and 4.0%, respectively",,clad,,LOCA transient,,,,,,,,,,,,,,,,,,1206,Zr-H2O,,,,,,,,,,,,,,,,,,,,,4.0,%,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_054_chunk3,text,At these oxidation levels cladding strain would be limited to less than 30%,,clad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_054_chunk3,text,To accurately model burst strains in LOCA transients for cladding burst temperatures above 800°C,,clad,,LOCA transient,,,,,,,,,,,,,,,,,,,steam or air,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_054_chunk4,abstract,Oxidation rates of Zircaloy-4 cladding tubes have been measured in hydrogen-steam mixtures at 1200 to 1700°C,Zircaloy-4,cladding tubes,,oxidation,,,,,,,,,,,,,,,,,,1200,hydrogen-steam mixture,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_054_chunk4,abstract,Oxidation rates of Zircaloy-4 cladding tubes have been measured in hydrogen-steam mixtures at 1200 to 1700°C,Zircaloy-4,cladding tubes,,oxidation,,,,,,,,,,,,,,,,,,1700,hydrogen-steam mixture,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_054_chunk4,abstract,"For a given isothermal oxidation temperature, the oxide layer thicknesses have been measured as a function of time, steam supply rate, and hydrogen overpressure",Zircaloy-4,cladding tubes,,oxidation,,,,,,,,,,,,,,,,,,,hydrogen-steam mixture,,,,,,,,,,,,,,,,,,,,,,,,
