文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_016_chunk1,text,Trace elements can reduce the fracture resistance of Zr-2.5Nb pressure tubes.,Zr-2.5Nb,pressure tube,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200.0–7400.0,ppm
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_016_chunk1,text,"Hydrogen is present in the zirconium sponge as water, can be absorbed at each stage of tube fabrication, and needs to be carefully controlled, particularly during ingot breakdown and subsequent forging.",Zr-2.5Nb,zirconium sponge,"ingot breakdown, forging",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_016_chunk1,text,Hydrogen concentrations in finished tubes have been reduced by a factor of three through the optimization of manufacturing processes and the implementation of new technology.,Zr-2.5Nb,finished tube,manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_016_chunk1,text,"The fracture toughness of cold-worked Zr-2.5Nb is very variable and remains so after irradiation [1,2].",Zr-2.5Nb,cold-worked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_016_chunk1,text,"For example, dJ/da at 240°C varied between 20 and 150 MPa after a neutron fluence of about 6.5×10²⁵ n/m²",Zr-2.5Nb,,,fracture toughness test,,,,,,,,,,,,,,,,,,240.0,,,,,,,,,,,,,,20.0–150.0,MPa,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_016_chunk1,text,A low fracture toughness corresponds with the small spacing and large size of the fissures,Zr-2.5Nb,pressure tube material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_016_chunk1,text,"The fracture surface of material containing little chlorine had no fissures, and the fracture toughness was very high.",Zr-2.5Nb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15–1.5,mm,,,,,,,100.0,ppm/year,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_016_chunk1,text,Hydrogen has been responsible for cracking in CANDU6 pressure tubes [4].,Zr-2.5Nb,CANDU6 pressure tube,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_016_chunk2,Text,"Zr-2.5Nb pressure tubes manufactured before 1992 had a specified maximum concentration of $1 1 . 4 ~ \mathsf { p p m }$ (at) [150 ppm (wt)] carbon, with typical concentrations ranging from 6.1 to $1 1 . 4 ~ \mathsf { p p m }$ (at) [80 to 150 ppm (wt)].",Zr-2.5Nb,pressure tube,manufactured before 1992,chemical specification,,,,,,,,,,,,,,"{'value': 11.4, 'unit': 'ppm'}",,,,,,,,,,,,,,,,,,,,,,,,,,11.4,ppm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_016_chunk3,text,a new specification limit of 9.5 ppm (at) [125 ppm (wt)] carbon has been introduced,,,ingot manufacturing,specification,,,,,,,,,,,,,,"{'value': 9.5, 'unit': 'ppm'}",,,,,,,,,,,,,,,,,,,,,,,,,,9.5,ppm,,
