文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_023_chunk1,abstract,"The concept is applied to tensional stress and temperature cycling as well. Without any fitting procedure, the results of calculations are compared with those delivered by experiments performed on Zircconium tension specimens.",Zircaloy,tension specimens,,tensile test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_023_chunk1,abstract,A variety of results from burst tests on Zircaloy cladding tubes conducted at different laboratories is compared as wel.,Zircaloy,cladding tubes,,burst test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_023_chunk1,abstract,"A modified Monkman-Grant relationship was applied to predict the failure strain of Zircaloy-4 subjected to tensile rupture test at load as well as at temperature ramp conditions, respectively.",Zircaloy-4,,,tensile rupture test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_023_chunk1,text,the prediction of the failure strain of the cladding exposed to stress and temperature transients.,,cladding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_023_chunk2,text,"For superimposed stress and temperature ramps for which $b , c = { \mathsf { c o n s t . } }$ the LFR (see Eq 2) requires that [3]",,,,ramp loading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_023_chunk4,Table 1,"600°C, n=7.9, K=2.6×10¹⁷, σ₀=49.9 MPa",Zircaloy-4,,,stress rupture,,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,7.9,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_023_chunk4,Table 1,"700°C, n=5.7, K=9.1×10¹¹, σ₀=24.9 MPa",Zircaloy-4,,,stress rupture,,,,,,,,,,,,,,,,,,700.0,,,,,,,,,,,,,,5.7,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_023_chunk4,Table 1,"800°C, n=5.1, K=2.2×10, σ₀=11.2 MPa",Zircaloy-4,,,stress rupture,,,,,,,,,,,,,,,,,,800.0,,,,,,,,,,,,,,5.1,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_023_chunk4,Table 1,"850°C, n=3.0, K=1.3×10⁶, σ₀=5.1 MPa",Zircaloy-4,,,stress rupture,,,,,,,,,,,,,,,,,,850.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_023_chunk4,Table 1,"900°C, n=2.9, K=3.3×10, σ₀=7.4 MPa",Zircaloy-4,,,stress rupture,,,,,,,,,,,,,,,,,,900.0,,,,,,,,,,,,,,2.9,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_023_chunk5,text,For temperatures above 600°C the validity of the LFR has been assessed by experiments performed on Zircaloy-4 tension as well as tubular specimens,Zircaloy-4,,,experiments,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_023_chunk5,text,The solute strengthening effect of oxygen in commercial-purity Zircaloy-2 was investigated over the temperature range 1023 to 1873 K,Zircaloy-2,,,investigation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_023_chunk5,text,"The extrapolated zero stress values of Q were 530 and 170 kJ/mol for the α and β Zircaloy-2, respectively",Zircaloy-2,β,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,170,kJ/mol,,,,,,
