文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_024_chunk1,text,"Materials that have been tested so far include high-purity aluminum, 1100 aluminum, $_ \alpha$ -iron, columbium, nickel, Type 316 stainless steel, Type 304 stainless steel, and Zircaloy-4.",Zircaloy-4,,,deformation,,,,,,,,,,,,,,,,,,,,,,,,,thermal environment,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_024_chunk1,text,"The dislocation flux that is responsible for the nonelastic deformation of the metal grain matrix must traverse both large regions of relatively ""good"" crystal and also strong barriers to dislocation motion due to dislocation tangles and other concentrated defects.",,,,deformation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_024_chunk2,text,"The a-element is a linear elastic element with a modulus, M ,such that σ_a = N a a",,,,elastic modulus measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_024_chunk2,text,Woodford [5] found that a low alloy steel when tested near one-third of its melting temperature could be described by Eq 8 with the same value λ = 0.15 that was appropriate for high-purity aluminum,low alloy steel,irradiated,,creep test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_024_chunk3,Fig. 5,The solid curve is from Eq 8 with $\lambda = 0 . 1 5$ and ${ \bf l o g } \sigma ^ { * } = 5 . 2 $,Zr-2.5Nb,,,radiation creep,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_024_chunk3,Fig. 5,The data points are from Ibrahim [12] (2 percent cold worked) and Gilbert and Mastel [13],Zr-2.5Nb,2 percent cold worked,cold working,radiation creep,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_024_chunk4,abstract,"growth ( a ) increases as f , the fraction of basal poles in measurement direction, decreases; shrinkage is possible for large f · factors",Zircaloy,recrystallized,,irradiation growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_024_chunk4,abstract,"( b ) increases with increasing temperature up to about 3 0 0 ° C , above which it decreases",Zircaloy,recrystallized,,irradiation growth,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_024_chunk4,abstract,tends towards saturation for fluences greater than about 1 × 1 0 ^ { 2 1 } neutrons ( n ) / c m ^ { 2 } ( E > 1 M e V ),Zircaloy,recrystallized,,irradiation growth,,,,,,,,,,,,,,,,,,,,,,,1e+21,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_024_chunk4,abstract,growth ( a ) increases linearly with fluence up to at least 3 × 1 0 ^ { 2 1 } n / c m ^ { 2 },Zircaloy,cold worked/ stress relieved,,irradiation growth,,,,,,,,,,,,,,,,,,,,,,,3e+21,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_024_chunk4,abstract,( b ) increases linearly with increase in the amount of cold work,Zircaloy,cold worked/ stress relieved,,irradiation growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_024_chunk4,abstract,for cold worked material only a portion of the growth is recoverable,Zircaloy,cold worked,thermal anneal,thermal recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_024_chunk4,abstract,Rapid recovery occurs above 3 5 0 % ( 6 4 4 ° F ) with an activation energy of 1 . 6 7 e V,Zircaloy,,thermal recovery,thermal recovery,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,1.67,eV,,,,
