文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_005_chunk1,text,"Zr-2.5Nb pressure tubes for power reactors are extruded at 1090 to 1120 K, cold worked 20 to 30%, and stress relieved in steam at 675 K for 24 h",Zr-2.5Nb,pressure tubes,extruded,,,,,,,,,,,,,,,,,,,816.85,,,,,,,,,,,,,,,,1090–1120,K,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_005_chunk1,text,cold worked 20 to 30%,Zr-2.5Nb,,cold worked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20–30,%
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_005_chunk1,text,stress relieved in steam at 675 K for 24 h,Zr-2.5Nb,,stress relieved,,,,,,,,,,,,,,,,,,,401.85,steam,,,,,24,steam,,,,,,,,,675–675,K,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_005_chunk1,text,Specimens of a cold worked Zr-2.5Nb tube were stress relieved at different temperatures and times and corrosion tested in pure water at 589 K in an autoclave for 672 days,Zr-2.5Nb,cold worked,stress relieved,corrosion test,,,,,,,,,,,,,,,,,,315.85,pure water,,,,,16128,autoclave,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_005_chunk1,text,corrosion tested in pure water at 589 K in an autoclave for 672 days,Zr-2.5Nb,,,corrosion test,,,,,,,,,,,,,,,,,,315.85,pure water,,,,,16128,autoclave,,,,,,,,,,,,,,,589–589,K,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_005_chunk1,text,The temperature of the heavy water on the inside of the pressure tubes ranges from about 523 K at the inlet to about 573 K at the outlet,,pressure tubes,,,,,,,,,,,,,,,,,,,,249.85,heavy water,,,,,,,,,,,,,,,523–573,K,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_005_chunk1,text,The coolant pH is maintained in the specified range 10.2 to 10.8 with lithium,,,,,,,,,,,,,,,,,,,,,,,coolant,,,,,,,,,,,,,,,,,,,,,10.2–10.8,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_005_chunk1,text,the recommended range for dissolved deuterium is 3 to 10 cm³ D₂/kg deuterium oxide,,,,,,,,,,,,,,,,,,,,,,,deuterium oxide,,,,,,,,,,,,,,,,,,,,,3–10,cm³/kg,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_005_chunk1,text,no evidence for any acceleration in the oxidation rate for exposures up to about 4500 effective full power days,Zr-2.5Nb,,,,,,,,,,,,,,,,,,,,,,,,,,4500,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_005_chunk1,text,deuterium uptake in Zr-2.5Nb tubes has been remarkably low and no greater than 3 mg/kg deuterium per year (0.39 mg/dm² hydrogen per year),Zr-2.5Nb,tubes,,,,,,,,,,,,,,,,,,,,,,,,,,8760,,,,,,,,,,,,,,,,3,mg/kg per year,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_005_chunk1,text,monotectoid temperature of 883 K,,,,,,,,,,,,,,,,,,,,,,609.85,,,,,,,,,,,,,,,,883,K,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_005_chunk2,text,the tube microstructure consists of about 80% beta zirconium phase and 20% alpha zirconium phase,,extruded tube,extrusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18–20,wt%,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_005_chunk2,text,Cold drawing causes additional elongation of the alpha grains and introduces a high density of dislocations to the microstructure,,cold-worked tube,cold drawing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
