文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk1,657,Alpha-phase extrusion-billet preheating effects on microstructure,,extrusion-billet,preheating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk1,580,"niobium, 580",,,,,,,"{'value': None, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk1,557,"Amorphization, 557 precipitates, 541",,precipitates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk1,518,"modelling in-reactor deformation of pressure tubes, 518",,pressure tubes,,modelling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk1,265,"Carbon dating, CANDU pressure tube corrosion 265",,CANDU pressure tube,,Carbon dating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk1,265,"Characterization, CANDU pressure tubes, 265",,CANDU pressure tubes,,Characterization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk2,114,Lithium hydroxide degradation of zirconium alloys,zirconium alloy,,,,,,,,,,,,,,,,,,,,,,lithium hydroxide,,,,,,,,,,,,,,,,,,,,,,,,
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk2,137,PWR Zircaloy fuel cladding corrosion,Zircaloy,fuel cladding,,,,,,,,,,,,,,,,,,,,,PWR,,,,,,,,,,,,,,,,,,,,,,,,
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk2,373,"Mechanical properties, Zircaloys",Zircaloy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk2,407,ductility,Zircaloy,irradiated,,,,,,,,,,,,,,,,,,,,,,,,,neutron fluence,,,,,,,,,,,,,,,,,,,,
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk2,726,"post-irradiation, 726",Zircaloy,post-irradiation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk2,695,effects on ductility and fracture resistance,,duplex and reference cladding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk2,657,microstructure and properties,zirconium alloy,pressure tubes,extrusion-billet preheating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk2,580,microstructure evolution,zirconium alloy,,,,,,,,,,,,,,,,,,,,,,,,,,neutron irradiation,,,,,,,,,,,,,,,,,,,,
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk2,94,"oxide films, 94",Zircaloy,,,,,,,,,,,,,,,,,,,,,,lithiated environment,,,,,,,,,,,,,,,,,,,,,,,,
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk2,710,"ZIRLO fuel cladding, corrosion behavior",ZIRLO,fuel cladding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk2,373,"Multiaxial loadings, Zircaloys",Zircaloy,cladding tube,,multiaxial loading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk2,850,"long-time corrosion behavior, comparison of zirconium alloys",zirconium alloy,,,"laboratory tests, out-of-pile corrosion",,,,,,,,,,,,,,,,,,,PWR,,,,neutron irradiation,,,,,,,,,,,,,,,,,,,,
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk2,265,"oxide characteristics, CANDU pressure tubes",zirconium alloy,CANDU pressure tubes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk2,137,"oxide layers, thickness",Zircaloy,PWR fuel cladding,,,,,,,,,,,,,,,,,,,,,PWR,,,,,,,,,,,,,,,,,,,,,,,,
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk2,492,"Toughness tests, small- and large-scale, irradiated zirconium alloy pressure tubes",zirconium alloy,"pressure tubes, irradiated",,toughness test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk3,657,extrusion-billet preheating effects on microstructure and properties,,extrusion-billet,preheating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk3,785,"fuel rod cladding, VVER and RBMK cores",,fuel rod cladding,,,,,,,,,,,,,,,,,,,,,VVER and RBMK cores,,,,,,,,,,,,,,,,,,,,,,,,
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk3,603,neutron irradiation effect on dislocation structure and phase composition,,,neutron irradiation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk3,35,oxide microstructure,,oxide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk3,203,"precipitates, anodic protection",,precipitates,anodic protection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1295-EB-Zirconium in the Nuclear Industry_11th Volume_048_chunk3,518,"pressure tubes, modelling in-reactor deformation",,pressure tubes,in-reactor,modelling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
