文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_024_chunk1,abstract,Thermomechanical processing of Zircaloy-4 cladding plays a major role in determining its deformation behavior. Crystallographic texture and the related anisotropy in mechanical properties of Zircaloy-4 have been shown to be affected by different processing paths.,Zircaloy-4,,thermomechanical processing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_024_chunk1,abstract,In this program. the deformation behavior of four Zircaloy-4 cladding types was evaluated in laboratory and in-reactor studies under typical pressurized-water reactor (PwR) conditions.,Zircaloy-4,,,laboratory and in-reactor studies,,,,,,,,,,,,,,,,,,,pressurized-water reactor (PwR) conditions,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_024_chunk1,abstract,The remaining four rods were open to the coolant and served as stress-free irradiation growth specimens.,Zircaloy-4,stress-free irradiation growth specimens,,irradiation growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_024_chunk1,abstract,"Most of the axial strain exhibited by the cold-worked, stress-relieved cladding types S1, V1, and V2. consists of irradiation growth, while in the recrystallized type S2, axial creep predominates.",Zircaloy-4,"cold-worked, stress-relieved",,irradiation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_024_chunk1,abstract,"In axial tension, it also retained the highest uniform and total elongations.",Zircaloy-4,cold-worked,,axial tension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_024_chunk1,abstract,"In the burst tests. the more recrystallized cladding types. S2 and V2, exhibited the highest total circumferential elongations.",Zircaloy-4,recrystallized,,burst tests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_024_chunk1,text,The materials used in both investigations were produced by two different vendors and covered metallurgical conditions ranging from cold-worked stress-relieved to fully recrystallized.,Zircaloy-4,cold-worked stress-relieved to fully recrystallized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_024_chunk2,Fig. 2,both S1 and S2 have a maximum in the basal pole intensity in a more radial orientation than VI and V2,,,,pole figure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_024_chunk2,Fig. 2,recrystallization treatment given to S2 has slightly shifted the basal pole peak to a more radial orientation,,recrystallized,recrystallization treatment,pole figure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,deg,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_024_chunk2,text,"12 were prepressurized at room temperature to 1.08, 2.15, or 3.23 MPa",Zircaloy-4,prepressurized,prepressurization,irradiation,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,1.08,MPa,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_024_chunk3,table,"Cladding Type; Property; S1; S2; V1; V2; Room Temperature Uniaxial Tension; UTS, MPa (ksi); 748.8 (108.6); 528.8 (76.7); 725.4 (105.2); 695.7 (100.9)",,S2,,Uniaxial Tension,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,528.8,MPa,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_024_chunk3,table,"Cladding Type; Property; S1; S2; V1; V2; Room Temperature Uniaxial Tension; UTS, MPa (ksi); 748.8 (108.6); 528.8 (76.7); 725.4 (105.2); 695.7 (100.9)",,V1,,Uniaxial Tension,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,725.4,MPa,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_024_chunk3,table,"Cladding Type; Property; S1; S2; V1; V2; Room Temperature Uniaxial Tension; UTS, MPa (ksi); 748.8 (108.6); 528.8 (76.7); 725.4 (105.2); 695.7 (100.9)",,V2,,Uniaxial Tension,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,695.7,MPa,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_024_chunk3,table,"Cladding Type; Property; S1; S2; V1; V2; Room Temperature Uniaxial Tension; 0.2% YS, MPa (ksi); 547.5 (79.4); 368.9 (53.5); 584.0 (84.7); 558.5 (81.0)",,S1,,Uniaxial Tension,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,547.5,MPa,,,,,,,,,,
