文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_004_chunk1,5-22,in-pile softening observed at low stresses,Zircaloy,irradiated,neutron irradiation,in-pile creep,,,,,,,,,,,,,,,,,,,in-pile,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_004_chunk1,5-22,in-pile hardening observed at high stresses (or strain-rates),Zircaloy,irradiated,neutron irradiation,in-pile deformation,,,,,,,,,,,,,,,,,,,in-pile,,high,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_004_chunk1,5-22,"radiation hardening, i.e., the increase in yield strength as measured in a tensile test following irradiation",Zircaloy,irradiated,neutron irradiation,tensile test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_004_chunk1,5-22,several in-pile constant-strain-rate tests that indicated a transition between softening and hardening,Zircaloy,irradiated,neutron irradiation,constant-strain-rate test,,,,,,,,,,,,,,,,,,,in-pile,,constant,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_004_chunk2,text,"The most-studied effect of neutron irradiation at temperatures $\lesssim 3 0 0 ^ { \circ } \mathrm { C }$ on the mechanical properties of Zircaloy and many other metals and alloys (i.e., increase in hardness and tensile yield stress)",Zircaloy,,neutron irradiation,postirradiation tests,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_004_chunk2,text,"Much more limited information on Zircaloy also indicated that the creep strength (i.e., flow stress for relatively slow strain-rates) is also greatly increased (at least for strain-rates as low as $\sim 1 0 ^ { - 1 0 } / s$ following irradiation",Zircaloy,,irradiation,creep test,,,,,,,,,,,,,,,,,,,,,1e-10,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_004_chunk2,text,"Some of the initial in-pile experiments indicated a decrease of creep rate (i.e., an in-pile strengthening) under very special conditions",Zircaloy,,in-pile irradiation,creep test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e+18,n/m²·s,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_004_chunk2,text,"One study produced no significant differences between in-pile and out-of-pile creep rates, and the investigators concluded that irradiation does not significantly affect the creep rate of cold-worked Zircaloy",Zircaloy,cold-worked,irradiation,creep test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_004_chunk2,text,the tests were conducted at relatively high temperatures and stresses ranging from $\sigma > 2 0 0 \mathrm { M P a }$ at ${ \bf 5 7 3 \ K }$ to $\sigma > 1 4 0 \mathrm { M P a }$ at $6 5 0 ~ \mathrm { \bf K }$,Zircaloy,cold-worked,,creep test,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,200,MPa,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_004_chunk2,text,the tests were conducted at relatively high temperatures and stresses ranging from $\sigma > 2 0 0 \mathrm { M P a }$ at ${ \bf 5 7 3 \ K }$ to $\sigma > 1 4 0 \mathrm { M P a }$ at $6 5 0 ~ \mathrm { \bf K }$,Zircaloy,cold-worked,,creep test,,,,,,,,,,,,,,,,,,377,,,,,,,,,,,,,,140,MPa,,,,,,,,,,
