文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_044_chunk1,abstract,primarily Zircaloy-2 and cold-worked $\bar { \mathbf { z } } \mathbf { r } { \cdot } 2 . 5 \mathbf { N } \mathbf { b }$,Zircaloy-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_044_chunk1,abstract,primarily Zircaloy-2 and cold-worked $\bar { \mathbf { z } } \mathbf { r } { \cdot } 2 . 5 \mathbf { N } \mathbf { b }$,Zr-2.5Nb,cold-worked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_044_chunk1,abstract,Test conditions include temperatures from 20 to $3 0 0 ^ { \circ } \mathbf { C }$,,,,fracture toughness,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,20.0–300.0,°C,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_044_chunk1,abstract,Test conditions include temperatures from 20 to $3 0 0 ^ { \circ } \mathbf { C }$,,,,fracture toughness,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,20.0–300.0,°C,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_044_chunk1,abstract,"irradiation at several temperatures, and irradiation times up to ten years",,,,fracture toughness,,,,,,,,,,,,,,,,,,,,,,,,87600.0,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_044_chunk2,text,Specimens were hydrided gaseously at 400°C to prescribed levels between 50 and 750 μg/g,,,hydriding,,,,,,,,,,,,,,,,,,,400,gas,,,,,,,,,,,,,,,,,,,,,50–750,ppm,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_044_chunk2,text,strips of flattened tubing were stressed in the circumferential direction to greater than 250 MPa,,flattened tubing,stressing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,ppm,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_044_chunk2,text,"A set of 40 flat, compact specimens of cold-worked (c.w.) Zr-2.5Nb were irradiated for one year in the WR-1 reactor at WNRE. This reactor is cooled by an organic fluid, yielding an irradiation temperature of 350°C",Zr-2.5Nb,cold-worked,irradiation,,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,350,organic fluid,,,,,,,,,,,,,,,,,1,year,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_044_chunk2,text,A second set of specimens was therefore irradiated for nine months at 262°C in the NRU reactor at Chalk River Nuclear Laboratories (CRNL),,,irradiation,,,,,,,,,,,,,,,,,,,262,,,,,,,,,,,,,,,,,,9,month,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_044_chunk2,text,Both sets of specimens contained subsets that were hydrided to a level of 200 μg/g (circumferential hydrides),,,hydriding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,month,,,200,ppm,,
