文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_016_chunk1,abstract,The flow properties of ${ \bf { 2 } } { \bf { r } } { \bf { - } } 2 . 5 { \bf { N } } { \bf { b } }$ were determined in the $( \alpha + \beta )$ range at 998 and $1 1 4 8 \ \mathsf { K }$,Zr-2.5Nb,two-phase (α+β),,axisymmetric compression,,,,,,,,,,,,,,,,,,725,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_016_chunk1,abstract,The flow properties of ${ \bf { 2 } } { \bf { r } } { \bf { - } } 2 . 5 { \bf { N } } { \bf { b } }$ were determined in the $( \alpha + \beta )$ range at 998 and $1 1 4 8 \ \mathsf { K }$,Zr-2.5Nb,two-phase (α+β),,axisymmetric compression,,,,,,,,,,,,,,,,,,875,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_016_chunk1,abstract,The flow stresses were determined in axisymmetric compression at constant true strain rates ranging from $3 . 1 \times 1 0 ^ { - 5 } \ \mathrm { s } ^ { - 1 }$ to $3 . \dot { 1 } \times 1 0 ^ { - 2 } \ \mathrm { s } ^ { - 1 }$,Zr-2.5Nb,,,axisymmetric compression,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1e-05–0.031,s^-1,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_016_chunk1,table_2,"TABLE 2—Heat treatment scheme for 998 K tests. <table><tr><td>Treatment Designation</td><td>β-Anneal Time, min</td><td>Cooling Rate to 998 K, K/min</td></tr><tr><td>A</td><td>10</td><td>0.2</td></tr><tr><td>B</td><td>10</td><td>62</td></tr><tr><td>C</td><td>10</td><td>116</td></tr><tr><td>D</td><td>10</td><td>water-quenched</td></tr><tr><td>E</td><td>as-received</td><td>• . •</td></tr></table>",Zr-2.5Nb,,heat treatment,,,,,,,,,,,,,,,,,,,998,,,,,,,,,,,,,,,,,,,,,,,,10,min
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_016_chunk1,table_3,"TABLE 3-Heat treatment scheme for 1148 K tests. <table><tr><td>Treatment Designation</td><td>β-Anneal Time, min</td><td>Cooling Rate to 1148 K, K/min</td></tr><tr><td>F</td><td>10</td><td>0.4</td></tr><tr><td>G</td><td>10</td><td>125</td></tr><tr><td>D</td><td>10</td><td>water-quenched</td></tr></table>",Zr-2.5Nb,,heat treatment,,,,,,,,,,,,,,,,,,,1148,,,,,,,,,,,,,,,,,,,,,,,,10,min
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_016_chunk3,Fig. 10,"the flow stress increased by 4, 11, and 18 MPa in the case of the stress for yield, peak, or 80% strain, respectively, after a total time of 2 min above 1223 K",,as-received,holding above 1223 K,flow stress,,,,,,,,,,,,,,,,,,1223,,,,,,0.033,,,,,,,,,,,,,,,,,,4,MPa
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_016_chunk3,Fig. 10,"A second peak in flow stress appeared after 30 to 60 min total time, in which the flow stress increased by 17, 21, and 16 MPa, respectively",,,holding,flow stress,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,17,MPa
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_016_chunk3,text,The activation energy experimentally determined for the second aging peak [1] was found to be 140 kJ/mole,,,aging,activation energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,kJ/mol
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_016_chunk3,Fig. 7,"FIG. 7—Microstructure of Zr-2.5Nb, as received, (Treatment E) (×700)",Zr-2.5Nb,as-received,Treatment E,microstructure,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_016_chunk4,text,The relative flow softening produced during the deformation of two-phase Zr-2.5Nb is closely linked with the initially large volume fraction of the α plate structure.,Zr-2.5Nb,"two-phase, α plate structure",deformation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_016_chunk4,text,This gradually develops into an equiaxed and fine (α + β) EY grain morphology during high-temperature straining.,Zr-2.5Nb,equiaxed and fine (α + β) EY grain morphology,high-temperature straining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_016_chunk4,text,"The major variables controlling the various steps involved in the spheroidization process appear to be the strain, temperature, time, and cooling rate from the preheat treatment temperature.",Zr-2.5Nb,,spheroidization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_016_chunk4,text,the observed differences in the flow stresses at 80% strain in the specimens tested at the lower strain rates.,Zr-2.5Nb,,testing,compression,,,,,,,,,,,,,,,,,,,,,lower,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_016_chunk4,text,"Under favorable conditions of strain rate and temperature, a dislocation substructure is produced both in the α-plates as well as in the β-phase during deformation.",Zr-2.5Nb,"α-plates, β-phase",deformation,,,,,,,,,,,,,,,,,,,,,,favorable,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_016_chunk4,text,The size of the spheroidized structure depends on the strain rate and temperature as well as on the fineness of the prior α-plate structure.,Zr-2.5Nb,spheroidized structure,spheroidization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_016_chunk5,text,"after still longer anneal times, large equiaxed particles were formed",,,annealing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_016_chunk5,text,"in Zr-2.5Nb alloys, the isothermal transformation rate in the 998 to 1073 K temperature range was faster after β-heat treatment at the higher temperatures",Zr-2.5Nb,,β-heat treatment,isothermal transformation,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,998,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_016_chunk5,text,"in Zr-2.5Nb alloys, the isothermal transformation rate in the 998 to 1073 K temperature range was faster after β-heat treatment at the higher temperatures",Zr-2.5Nb,,β-heat treatment,isothermal transformation,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,1073,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_016_chunk5,FIG. 11,Experimental stress-strain curves for Zr-2.5Nb deformed at 998 K and 3.1×10^-2 s^-1 after annealing at 1273 K for (a) 45 min and (b) 12 h,Zr-2.5Nb,,"annealing, deformation",stress-strain test,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,998,,,0.031,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_016_chunk5,text,"specimen preheated at 1273 K (under an argon atmosphere), soaked for 10 min, and subsequently cooled at 60 K/min to room temperature",Zr-2.5Nb,,"preheating, soaking, cooling",,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,1273,,,,,,0.167,argon,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_016_chunk5,text,material preheated under a vacuum of 10^-4 Pa and cooled at 62 K/min,Zr-2.5Nb,,"preheating, cooling",,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,vacuum,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_016_chunk5,text,Similar results were obtained at 1148 K,Zr-2.5Nb,,,,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,1148,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_016_chunk5,text,"Longer anneal times (for example, 720 min) lead to overaging of the clusters and to a consequent reduction in both the strengthening and flow softening phenomena",,,annealing,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_016_chunk5,text,"High-temperature flow curves for (α+β) Zr-2.5Nb exhibit only limited work hardening, leading to a peak in flow stress, after which appreciable flow softening takes place",Zr-2.5Nb,(α+β),,flow curve test,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
