alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
Zr-2.5Nb,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,hardening,"At normal operating temperatures, $\mathbf { Z } \mathbf { r } { - } 2 . 5 \mathbf { N } \mathfrak { b }$ is stronger than Zircaloy-4.",judgement,,abstract,,strength,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_008_chunk1,,,,,,
Zr-2.5Nb,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,,The Zr-2.5Nb tubes were $1 2 . 7 \ \mathrm { m m }$ outside diameter (OD) by $0 . 3 8 { \mathrm { ~ m m } }$ wall,measurement,,text,,outside diameter,mm,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_008_chunk1,,,mm,12.7,,
Zr-2.5Nb,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,,The Zr-2.5Nb tubes were $1 2 . 7 \ \mathrm { m m }$ outside diameter (OD) by $0 . 3 8 { \mathrm { ~ m m } }$ wall,measurement,,text,,wall thickness,mm,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_008_chunk1,,,mm,0.38,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,,the Zircaloy-4 tubes were $1 5 . 2 \ \mathrm { m m }$ OD by $0 . 4 3 \mathrm { \ m m }$ wall.,measurement,,text,,outside diameter,mm,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_008_chunk1,,,mm,15.2,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,,the Zircaloy-4 tubes were $1 5 . 2 \ \mathrm { m m }$ OD by $0 . 4 3 \mathrm { \ m m }$ wall.,measurement,,text,,wall thickness,mm,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_008_chunk1,,,mm,0.43,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,elastoplastic_model,The pressure was held constant to within $\pm 0 . 0 2$ MPa.,measurement,,text,,pressure stability,MPa,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_008_chunk1,,ballooning test,MPa,,,
Zr-2.5Nb,"{'Nb': {'value': 2.5, 'unit': 'wt%'}, 'Zr': {'value': 'balance', 'unit': 'wt%'}}","Nb: 2.5%, Zr: balance","{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,,Nb Zr 2.5 balance,measurement,,Table 1,,composition,percent,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_008_chunk1,,,wt%,,,
Zr-2.5Nb,"{'Al': {'value': [38, '<35', 38, '<35', 35], 'unit': 'ppm'}}","Al: 38 ppm, <35 ppm, 38 ppm, <35 ppm, 35 ppm","{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,,Al 75 38 <35 38 <35 35,measurement,,Table 1,,Al impurity,ppm,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_008_chunk1,,,ppm,,,
Zr-2.5Nb,"{'B': {'value': ['<0.2', '<0.2', '<0.2', '<0.2', '<0.2'], 'unit': 'ppm'}}","B: <0.2 ppm, <0.2 ppm, <0.2 ppm, <0.2 ppm, <0.2 ppm","{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,,B 0.5 <0.2 <0.2 <0.2 <0.2 <0.2,measurement,,Table 1,,B impurity,ppm,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_008_chunk1,,,ppm,,,
Zr-2.5Nb,"{'C': {'value': [180, 170, 180, 150, 200], 'unit': 'ppm'}}","C: 180 ppm, 170 ppm, 180 ppm, 150 ppm, 200 ppm","{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,,C 270 180 170 180 150 200,measurement,,Table 1,,C impurity,ppm,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_008_chunk1,,,ppm,,,
