文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_011_chunk1,abstract,Zircaloy-4 cladding,Zircaloy-4,cladding,,tube-burst,,,,,,,,,,,,,,,,,,,vacuum,,,,,,vacuum,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_011_chunk1,abstract,burst temperatures below ~850°C,Zircaloy-4,cladding,,tube-burst,,,,,,,,,,,,,,,,,,850.0,,,,,,,,,,,,,,α-phase,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_011_chunk1,abstract,"rupture temperatures of ~850, ~, and ~1220°C",Zircaloy-4,cladding,,tube-burst,,,,,,,,,,,,,,,,,,1220.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_011_chunk1,Material,"Zircaloy-4 fuel cladding, 1.09-cm outside diameter (OD) by 0.0635-cm wall-thickness material",Zircaloy-4,cladding,80% cold worked and stress relieved at 500°C for 4h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,mm,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_011_chunk1,Material,"1.50Sn, 0.20Fe, 0.12Cr, 0.1170, 0.0057N, 0.0035C, and 0.0014H",Zircaloy-4,,,,,1.5,,0.2,0.12,,,,,,0.117,,,0.0035,0.0014,0.0057,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_011_chunk1,Specimen Geometry,15.2-cm-long tube-burst specimen,Zircaloy-4,tube,,tube-burst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0,mm,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_011_chunk1,Specimen Geometry,clearances between the ID of the Zircaloy-4 tubing and the OD of the alumina mandrel were 0.13 cm over the central 11.4-cm portion,Zircaloy-4,tube with mandrel,,tube-burst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,mm,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_011_chunk3,text,A slight decrease in the rate of diametral expansion was observed at temperatures between ~850 and 950°C because of the lower heating rate that accompanies the α→β transformation in the material,Zircaloy-4,,,diametral expansion,,,,,,,,,,,,,,,,,,950.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_011_chunk3,text,The deformation rate then increases at ~970°C as a result of the higher heating rate in the β phase region and the decrease in strength of the material at the higher temperatures,Zircaloy-4,,,deformation,,,,,,,,,,,,,,,,,,970.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_011_chunk3,text,"The high-heating-rate experiments result in a higher instability stress at a given temperature, which can be attributed to the increase in the flow stress at the higher strain rates",Zircaloy-4,,,instability stress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_011_chunk3,text,The rapid decrease in strength at 850 to 980°C is caused by α→β phase transformation,Zircaloy-4,,,strength,,,,,,,,,,,,,,,,,,850.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_011_chunk3,text,The rapid decrease in strength at 850 to 980°C is caused by α→β phase transformation,Zircaloy-4,,,strength,,,,,,,,,,,,,,,,,,980.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_011_chunk3,text,"The uniaxial tension test results [9] on recrystallized Zircaloy-4 indicate strain maxima at 1200 and 1300°C, in addition to those at 850 and 1000°C, for strain rates of 3.3 x 10⁻⁴ and 3.3 x 10⁻³ s⁻¹, respectively",Zircaloy-4,recrystallized,,uniaxial tension test,,,,,,,,,,,,,,,,,,1200.0,,,0.00033,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_011_chunk3,text,"The uniaxial tension test results [9] on recrystallized Zircaloy-4 indicate strain maxima at 1200 and 1300°C, in addition to those at 850 and 1000°C, for strain rates of 3.3 x 10⁻⁴ and 3.3 x 10⁻³ s⁻¹, respectively",Zircaloy-4,recrystallized,,uniaxial tension test,,,,,,,,,,,,,,,,,,1300.0,,,0.0033,,,,,,,,,,,,,,,,,,,,,,
