文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_039_chunk1,abstract,Smooth and notched cantilever beams and round-notched bars were machined from pressure tubes of cold-worked Zr-2.5Nb and Zircaloy-2,Zr-2.5Nb,cold-worked,machined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,present,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_039_chunk1,abstract,They were loaded in the temperature range 290 to >20 K,,,,loading,,,,,,,,,,,,,,,,,,-253.15,,,,,,,,,,,,,,20–290,K,,,,,,,,,5,MPa√m
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_039_chunk1,abstract,cracks propagated at the same rate in both materials by delayed hydrogen cracking,Zr-2.5Nb,,,crack propagation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720,MPa,350–520,K,,,,,present,,same,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_039_chunk1,Material,Some specimens had hydrogen added at 670 K and were homogenized at 670 K for 170 h,,,hydrogen addition and homogenization,,,,,,,,,,,,,,,,,,,396.85,,,,,,170,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_039_chunk1,Test Specimens and Conditions,They were thermally cycled between 350 and 500 K with hold times at high temperature of up to 186 h,,,,thermal cycling,,,,,,,,,,,,,,,,,,226.85,,,,,,,,,,,,,,,,186,h,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_039_chunk1,Test Specimens and Conditions,the specimens were heated at 350 K,,,heating,,,,,,,,,,,,,,,,,,,76.85,,,,,,,,,,,,,,1000,h,350,K,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_039_chunk1,Test Specimens and Conditions,"The notched and fatigued cracked cantilever beam specimens were used to determine the crack propagation rate as a function of the initial stress intensity factor at room temperature, 350, 420, and 520 K",,,,crack propagation,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,293,K
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_039_chunk2,Table 2,"350 K, Yield Stress σy 720 MPa, Round Notched Bars K1<σy 10",Zr-2.5Nb,cold-worked,,,,,,,,,,,,,,,,,,,,76.85,,,,,,,,,,,,,,720,MPa,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_039_chunk2,Table 2,"420 K, Yield Stress σy 660 MPa, Round Notched Bars K1<σy 9",Zr-2.5Nb,cold-worked,,,,,,,,,,,,,,,,,,,,146.85,,,,,,,,,,,,,,660,MPa,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_039_chunk2,Table 2,"520 K, Yield Stress σy 560 MPa, Round Notched Bars K1<σy 7, Notch Cantilever Beams specimen thickness 20",Zr-2.5Nb,cold-worked,,,,,,,,,,,,,,,,,,,,246.85,,,,,,,,,,,,,,560,MPa,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_039_chunk2,text,Smooth cantilever beam specimens of cold-worked Zr-2.5Nb containing as-received amounts of hydrogen (5 to 15 ppm) were loaded to an outer fiber stress of 725 MPa,Zr-2.5Nb,cold-worked,,cantilever beam test,,,,,,,,,,,,,,,"{'value': 10.0, 'value_min': 5.0, 'value_max': 15.0, 'unit': 'ppm'}",,,,,,,,,,,,,,,,,725,MPa,,,,,,,,,100,h
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_039_chunk2,text,No cracks were observed in those specimens held at 350 K for up to 50 h,Zr-2.5Nb,cold-worked,,,,,,,,,,,,,,,,,,,,76.85,,,,,,50,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_039_chunk2,text,"Two hours after the stress was raised to 710 MPa, there were no cracks in the specimens",Zr-2.5Nb,cold-worked,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_039_chunk3,Fig. 7,The effect of $K _ { \mathrm { I } }$ and temperature on crack velocity in cold-worked Zr2.5Nb is shown in Fig. 7,Zr-2.5Nb,cold-worked,,crack velocity test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_039_chunk3,Discussion,This gives a total activation energy between 45 and $5 0 \mathrm { k J / m o l }$,,,,crack velocity test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0–50.0,kJ/mol
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_039_chunk4,text,Improved techniques have reduced the residual stresses to 170 MPa or less,Zr-2.5Nb,cold-worked,pressure tube installation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,MPa,,,,,,,,,42,kJ/mol
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_039_chunk4,text,K_H obtained at between 350 and 420 K,,,,fracture toughness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350–420,K,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_039_chunk4,text,"At 520 K, the reactor operating temperature, the crack velocity was very high, up to 1.5×10^-8 m/s",Zr-2.5Nb,,pressure tube,crack propagation,,,,,,,,,,,,,,,,,,247,,,,,,,,,,,,,,5,MPa√m,,,,,,,,,1.5e-08,m/s
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_039_chunk4,text,"Below 420 K, the threshold stress intensity factor for crack propagation is about 5 MPa√m",Zr-2.5Nb,cold-worked,,fracture toughness,,,,,,,,,,,,,,,,,,147,,,,,,,,,,,,,,5,MPa√m,,,,,,,,,,
