文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk1,text,interference-colored oxide films on zirconium alloy specimens exposed in the Advanced Test Reactor (ATR) coolant at ≤55‰,zirconium alloy,oxide films,reactor exposure,corrosion test,,,,,,,,,,,,,,,,,,55,ATR coolant,,,,,,,,,,,,,,,,,,,,,300,nm,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk1,text,oxide films on the ATR specimens,,oxide films,reactor exposure,microscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk1,text,irradiation of large numbers of Zircaloy-2 specimens in the Advanced Test Reactor (ATR) at Idaho Falls at high fluxes to fluences in excess of 10²⁶ n/m² at temperatures of 50±5°C,Zircaloy-2,,reactor irradiation,irradiation test,,,,,,,,,,,,,,,,,,50,,,,,1e+26,,,,,,,,,,,,,1e+26,n/m²,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk1,text,temperatures of 50±5°C,Zircaloy-2,,reactor irradiation,irradiation test,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,45–55,°C,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk2,text,"Clean, freshly prepared zirconium alloy surfaces rapidly develop a thin, air-formed oxide film whose thickness (2 to $5 \mathfrak { n } \mathfrak { m }$ ) is limited by the electron tunneling distance.",zirconium alloy,freshly prepared surfaces,air exposure,,,,,,,,,,,,,,,,,,,,,,,,,,air,,,,,,,,,,,,,,,2–5,nm,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk2,text,"At temperatures below ${ \sim } 1 7 5 \mathrm { { ‰} }$ , little or no thickening of this oxide occurs by thermally activated oxidation processes.",,,,,,,,,,,,,,,,,,,,,,175,,,,,,,,,,,,,,,,,,,,,,little or no,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk2,text,The Zircaloy-2 specimens exposed in ATR were cut in the form of plates 38 by 6.3 by $1 . 5 \mathrm { m m }$,Zircaloy-2,plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk2,text,"Most specimens were exposed with as-received surfaces; however, a small number had initially pickled surfaces.",,as-received surfaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk2,text,"Most specimens were exposed with as-received surfaces; however, a small number had initially pickled surfaces.",,pickled surfaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk2,text,"specimens for the laboratory tests were cut from a number of sheets of different zirconium alloys comprising three grades of unalloyed zirconium (of different commercial purities), Zircaloy-2 and $Z \mathbf { r } { - } 2 . 5 ~ \mathbf { w } \mathbf { t } \%$ Nb alloy",unalloyed zirconium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk2,text,Specimens were exposed in a number of locations that gave a range of fast neutron fluxes from 1.2 to $2 . 9 \times 1 0 ^ { 1 8 } \mathrm { { n / m ^ { 2 } } \cdot { s } }$ for times up to ${ \sim } 5 0 0$ days.,,,radiation exposure,radiation exposure,,,,,,,,,,,,,,,,,,,,,,,,12000,,,,,,,,,,,,1.2e+18–2.9e+18,n/m²·s,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk3,text,if interference fringes (orders) can be counted oxide thicknesses can be estimated up to nearly 1 μm,,oxidized,thickness estimation,optical measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,μm,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk3,text,the oxide impedance was measured using a General Radio 1680A Automatic Impedance Bridge operating at 10^3 Hz,,irradiated with UV,impedance measurement,impedance spectroscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,Hz,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk3,text,two Zircaloy-2 corrosion specimens that were thought to have undergone accelerated corrosion in pH 10 LiOH with no dissolved hydrogen,Zircaloy-2,corroded,corrosion testing,corrosion test,,,,,,,,,,,,,,,,,,,pH 10 LiOH,,,,,,no dissolved hydrogen,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk3,text,exposure of 65 days at ∼290°C,Zircaloy-2,corroded,corrosion testing,corrosion test,,,,,,,,,,,,,,,,,,290,,,,,,1560,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk3,text,"weight gains of the specimens were actually lower than expected...being 2.3 and 6.3 mg/dm² respectively, compared with the expected value of ∼12.5 mg/dm²",Zircaloy-2,corroded,corrosion testing,weight gain measurement,,,,,,,,,,,,,,,,,,290,pH 10 LiOH,,,,,1560,no dissolved hydrogen,,,,,,,,,,,,,,,2.3,mg/dm²,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk4,Fig. 8,"Visual examination (Fig. 8) of specimens after irradiation with UV shows a ""bull's-eye"" of enhanced oxidation corresponding to the highly focussed beam from the Xenon arc-lamp",Zircaloy-2,irradiated,UV irradiation,visual examination,,,,,,,,,,,,,,,,,,,LiOH,,,,,,,,,,,,,,,,,,,,,0.7,μm,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk4,Fig. 9,"Examination of the irradiated area with dark-field illumination also shows that any areas of enhanced oxidation appear grey (Fig. 9), an indication of porosity at the oxide surface",Kroll Zirconium,irradiated,UV irradiation,dark-field examination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk4,Fig. 10,UV irradiation at $4 0 ~ V$ in LiOH,Zircaloy-2,,UV irradiation,,,,,,,,,,,,,,,,,,,,LiOH,,,,,,,,,,,,,,,,,,,,,40,V,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk5,Fig. 15,Distribution of visible porosity in oxides on Zircaloy-2 formed in ATR (formvar-carbon replicas),Zircaloy-2,,formed,ATR reactor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk5,Fig. 16,"Details of pore distribution in Zircaloy-2: Specimens (a) D83, (b) L81, and (c) P73 from the ATR reactor",Zircaloy-2,D83,,ATR reactor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk5,Fig. 16,"Details of pore distribution in Zircaloy-2: Specimens (a) D83, (b) L81, and (c) P73 from the ATR reactor",Zircaloy-2,L81,,ATR reactor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk5,Fig. 16,"Details of pore distribution in Zircaloy-2: Specimens (a) D83, (b) L81, and (c) P73 from the ATR reactor",Zircaloy-2,P73,,ATR reactor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk5,Fig. 17,"Replicas from Zircaloy-2 specimens corroded in pH 10 LiOH in the U-2 water loop in the NRU reactor at Chalk River: (a) through (c) Specimen 129, ∆w 2.3 mg/dm²; (d) Specimen 130, Aw 6.3 mg/dm²",Zircaloy-2,Specimen 129,corroded,corrosion,,,,,,,,,,,,,,,,,,,pH 10 LiOH,,,,,,,,,,,,,,,,,,,,,2.3,mg/dm²,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk5,Fig. 17,"Replicas from Zircaloy-2 specimens corroded in pH 10 LiOH in the U-2 water loop in the NRU reactor at Chalk River: (a) through (c) Specimen 129, ∆w 2.3 mg/dm²; (d) Specimen 130, Aw 6.3 mg/dm²",Zircaloy-2,Specimen 130,corroded,corrosion,,,,,,,,,,,,,,,,,,,pH 10 LiOH,,,,,,,,,,,,,,,,,,,,,6.3,mg/dm²,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk5,text,Electron microscope replica studies clearly showed the presence of pores in oxides irradiated in H₂SO₄,,,irradiated,electron microscopy,,,,,,,,,,,,,,,,,,,H₂SO₄,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk5,text,pores were only infrequently seen on oxide films formed in alkaline solutions (KOH and LiOH),,,formed,,,,,,,,,,,,,,,,,,,,alkaline solutions (KOH and LiOH),,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk5,text,"The observation of pores in oxides formed in ATR would also be consistent with such an hypothesis, since the water in this reactor is slightly acid (pH 5.5)",,,formed,ATR reactor,,,,,,,,,,,,,,,,,,,pH 5.5 water,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk6,text,Surface potentials of zirconium specimens in aqueous solution move anodically on irradiation with γ-rays,zirconium,aqueous solution,irradiation,corrosion,,,,,,,,,,,,,,,,,,,aqueous solution,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk6,FIG. 18,Pores in the oxides on Zircaloy-2 specimens corroded in UO₂SO₄/H₂SO₄/CuSO₄ solution in-reactor at very low power density,Zircaloy-2,corroded,in-reactor corrosion,corrosion,,,,,,,,,,,,,,,,,,,UO₂SO₄/H₂SO₄/CuSO₄ solution,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk6,text,thick interference colored oxides formed on Zircaloy-2 specimens in the ATR reactor at ~55°C were also porous,Zircaloy-2,oxidized,in-reactor corrosion,corrosion,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk6,text,thick loosely adherent porous ZrO₂ films formed in homogeneous reactor solutions,,oxidized,in-reactor corrosion,corrosion,,,,,,,,,,,,,,,,,,,homogeneous reactor solutions,,,,,,,,,,,,,,,,,,,,,loose,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk7,p. 508,"Journal of the Electrochemical Society, Vol. 114, 1967, p. 508",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk7,text,Internal hydriding of the Zircaloy cladding was a persistent cause of defects and occasional failures in early commercial fuel rods,Zircaloy,cladding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk7,text,"Two types of hydriding, external hydriding produced by hydrogen outside the fuel rod and internal hydriding from causes inside the fuel rod, were identified in Zircaloy-clad fuel rods",Zircaloy,fuel rods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk7,text,Internal hydriding is further classified as primary or secondary hydriding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_019_chunk7,text,Primary hydriding is generated internally in an initially undefected Zircaloy fuel rod,Zircaloy,fuel rod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
