alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
Zircaloy-2,{},,"{'temp_C': 327, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 1.9e+21, 'time_h': None, 'atmosphere': None}",339c285fd46c,0.9,irradiation_swelling,Zircaloy-2 sheet specimens irradiated to fluences of 0.7 to $1 . 9 \textbf { X } 1 0 ^ { 2 1 }$ neutrons $/ { \mathsf { c m } } ^ { 2 }$ $\mathrm { ( E > \ l \ \mathbf { M } e V ) }$ at $3 2 7 ^ { \circ } \mathbf { C }$,judgement,,abstract,irradiated,,neutrons/cm²,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_030_chunk1,sheet,,neutrons/cm²,,1.9,0.7
Zircaloy-2,{},,"{'temp_C': 327, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 1.9e+21, 'time_h': None, 'atmosphere': None}",339c285fd46c,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,irradiated,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_030_chunk1,sheet,,,,,
Zircaloy-2,{},,"{'temp_C': 327, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 1.9e+21, 'time_h': None, 'atmosphere': None}",339c285fd46c,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,irradiated,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_030_chunk1,sheet,,,,,
Zircaloy-2,{},,"{'temp_C': 327, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 1.9e+21, 'time_h': None, 'atmosphere': None}",339c285fd46c,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,irradiated,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_030_chunk1,sheet,,,,,
Zircaloy-2,{},,"{'temp_C': 327, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 1.9e+21, 'time_h': None, 'atmosphere': None}",339c285fd46c,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,irradiated,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_030_chunk1,sheet,,,,,
Zircaloy-2,{},,"{'temp_C': 327, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 1.9e+21, 'time_h': None, 'atmosphere': None}",339c285fd46c,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,irradiated,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_030_chunk1,sheet,,,,,
Zircaloy-2,{},,"{'temp_C': 327, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 1.9e+21, 'time_h': None, 'atmosphere': None}",339c285fd46c,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,irradiated,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_030_chunk1,sheet,,,,,
Zircaloy-2,{},,"{'temp_C': 327, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 1.9e+21, 'time_h': None, 'atmosphere': None}",339c285fd46c,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,irradiated,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_030_chunk1,sheet,,,,,
Zircaloy-2,{},,"{'temp_C': 327, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 1.9e+21, 'time_h': None, 'atmosphere': None}",339c285fd46c,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,irradiated,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_030_chunk1,sheet,,,,,
Zircaloy-2,{},,"{'temp_C': 250, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",499696b1470a,0.9,elastoplastic_model,test temperature of $2 5 0 \mathrm { \circ C }$,judgement,,abstract,,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_030_chunk1,sheet,tension,,,,
