文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk1,text,"Expanding mandrel (Simulated Fuel Expansion or Simfex) pellet-cladding interaction (PCI) simulation tests were performed on unirradiated Zircaloy-2, Zircaloy-4, zirconium-lined Zircaloy-2, Zircaloy-3A alloy-lined Zircaloy-2, and graphite-lined Zircaloy-4 tubing",Zircaloy-2,unirradiated,,Simulated Fuel Expansion (SIMFEX),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk1,text,with high-purity argon and iodine,,,,,,,,,,,,,,,,,,,,,,,high-purity argon and iodine,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk1,text,SIMFEX tests were also performed on irradiated Zircaloy-4 cladding in iodine,Zircaloy-4,irradiated,,SIMFEX,,,,,,,,,,,,,,,,,,,iodine,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk1,text,"Test variables included test temperature, core compression rate (or sample strain rate) and iodine partial pressure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk1,text,"Wood et al. [9] performed SIMFEX tests on graphite-lined Zircaloy-4 tubing at a temperature of 300°C, core compression rates of 254 to 2538 μm/min and environments of 1×10^{-14} to 1.0 kPa water vapor",graphite-lined Zircaloy-4,,,SIMFEX,,,,,,,,,,,,,,,,,,300.0,water vapor,0.001,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk1,text,"Gangloff [6] performed zirconium-lined Zircaloy tests in iodine and cesium plus cadmium. The iodine tests were conducted at a temperature of 350°C, a core compression rate of 1.02 μm/min and an iodine partial pressure of 4 Pa",zirconium-lined Zircaloy,,,SIMFEX,,,,,,,,,,,,,,,,,,350.0,iodine,4e-06,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk1,text,"The cesium plus cadmium tests were conducted at a temperature of 300°C, a core compression rate of 25.4 μm/min and 6% cadmium in molten cesium",zirconium-lined Zircaloy,,,SIMFEX,,,,,,,,,,,,,,,,,,300.0,cesium plus cadmium,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,text,"SIMFEX tests were conducted using unlined Zircaloy-4, unlined Zircaloy-2, graphitelined Zircaloy-4, zirconium-lined Zircaloy-2, and Zircaloy-3A alloy-lined Zircaloy-2 tubing",Zircaloy-4,,,SIMFEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0–400.0,°C
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,Table 1,"Graphite-lined/Zr-4 Zr-4, Zr-4 "", 15.700 "", 2200 "", 1100 "", ……· "", 1300 "", 13.08 "", 12.27 "", 9.35 "", 9.32 **, 5.16 "", 5.16 """,Zr-4,graphite-lined,,,,"{'value': 15700, 'unit': 'ppm'}",,"{'value': 2200, 'unit': 'ppm'}","{'value': 1100, 'unit': 'ppm'}",,,,,,"{'value': 1300, 'unit': 'ppm'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,Table 1,"Zr-lined/Zr-2, Zr Zr-2, ·.• 15,600, ….• 1500, ..· 1000, …· 500, 455 1130, 12.24, 10.36, 9.37, 9.32, 5.16, 5.16",Zr-2,zirconium-lined,,,,"{'value': 15600, 'unit': 'ppm'}",,"{'value': 1500, 'unit': 'ppm'}","{'value': 1000, 'unit': 'ppm'}","{'value': 500, 'unit': 'ppm'}",,,,,"{'value': 1130, 'unit': 'ppm'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
