文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_010_chunk1,abstract,tension testing in air atmosphere at temperatures between 750 and 1050°C at cross-head speeds ranging over three orders of magnitude,Zircaloy-4,sheet specimens,,tension testing,,,,,,,,,,,,,,,,,,750,air,,,,,,air,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_010_chunk1,abstract,tension testing in air atmosphere at temperatures between 750 and 1050°C at cross-head speeds ranging over three orders of magnitude,Zircaloy-4,sheet specimens,,tension testing,,,,,,,,,,,,,,,,,,1050,air,,,,,,air,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_010_chunk1,Material,cold rolled to 0.82 mm and thereafter annealed 540°C/1h in vacuum,Zircaloy-4,plate,cold rolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,mm
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_010_chunk1,Material,annealed 540°C/1h in vacuum,Zircaloy-4,plate,annealing,,,,,,,,,,,,,,,,,,,540,,,,,,1,vacuum,,,,,,,,,,,,,,,,,540,°C
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_010_chunk1,Material,specimens with a gage length of 25 mm had an average grain size of 15μm,Zircaloy-4,specimens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,μm
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_010_chunk1,Deformation,examined in the temperature range between 750 and 1050°C at crosshead speeds ranging over three orders of magnitude,Zircaloy-4,specimens,,tension testing,,,,,,,,,,,,,,,,,,750,air,,,,,,air,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_010_chunk1,Deformation,examined in the temperature range between 750 and 1050°C at crosshead speeds ranging over three orders of magnitude,Zircaloy-4,specimens,,tension testing,,,,,,,,,,,,,,,,,,1050,air,,,,,,air,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_010_chunk1,Experimental Results,m-values were calculated which turned out to be larger than 0.3,Zircaloy-4,,,tension testing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_010_chunk1,Experimental Results,Recent measurements on Zry-4 carried out in vacuum in the very low strain rate region (ε̇₀ = 3.3×10⁻⁶/s) at 850°C showed that m-values as large as 0.8 were obtained at low strains,Zircaloy-4,,,tension testing,,,,,,,,,,,,,,,,,,850,vacuum,,3.3e-06,,,,vacuum,,,,,,,0.8,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_010_chunk1,Experimental Results,for ε̇₀ = 6.4×10⁻⁴/s the maximum decreases and splits up in two maxima located at 880 and 1000°C,Zircaloy-4,,,tension testing,,,,,,,,,,,,,,,,,,880,,,0.00064,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_010_chunk1,Experimental Results,for ε̇₀ = 6.4×10⁻⁴/s the maximum decreases and splits up in two maxima located at 880 and 1000°C,Zircaloy-4,,,tension testing,,,,,,,,,,,,,,,,,,1000,,,0.00064,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_010_chunk1,Experimental Results,"At a still higher rate, only one maximum at 900°C appears",Zircaloy-4,,,tension testing,,,,,,,,,,,,,,,,,,900,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_010_chunk1,Experimental Results,Investigations carried out in vacuum at still higher temperatures show that m(T) has a minimum at 1000°C,Zircaloy-4,,,tension testing,,,,,,,,,,,,,,,,,,1000,vacuum,,,,,,vacuum,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_010_chunk1,Experimental Results,"m increases continuously up to 1400°C, reaching values as high as 0.4",Zircaloy-4,,,tension testing,,,,,,,,,,,,,,,,,,1400,,,,,,,,,,,,,,0.4,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_010_chunk2,text,"specimens deformed at higher temperatures reveal numerous micronecks and, irrespective of the m-value, fracture occurs without necking",,deformed,tension test,tension test,,,,,,,,,,,,,,,,,,higher,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_010_chunk2,text,"specimens with γ = 0 and 45 deg, respectively, deformed at 880 and 900°C, respectively, at a strain rate, ε̇₀ = 3.3×10⁻⁴/s this grain strain was zero throughout the whole deformation",,deformed,tensile deformation,tensile test,,,,,,,,,,,,,,,,,,880.0,,,0.00033,,,,,,,,,,,0.0,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_010_chunk2,text,"specimens with γ = 0 and 45 deg, respectively, deformed at 880 and 900°C, respectively, at a strain rate, ε̇₀ = 3.3×10⁻⁴/s this grain strain was zero throughout the whole deformation",,deformed,tensile deformation,tensile test,,,,,,,,,,,,,,,,,,900.0,,,0.00033,,,,,,,,,,,0.0,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_010_chunk3,text,"Irrespective of specimen orientation after a small strain, the angular distance $\delta$ of the maximum becomes zero",Zircaloy,deformed,tensile deformation,texture examination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,degrees,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_010_chunk3,text,the results of the grain behavior investigations are very well understood on the basis of Rachinger's grain switching model,Zircaloy,,,deformation analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,%,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_010_chunk4,text,"Under certain conditions when deformation is performed in air atmosphere, not only does m increase with strain but specimens which at low strain possess normal plastic m-values with proceeding deformation reveal superplastic values.",,,deformation,deformation,,,,,,,,,,,,,,,,,,,air,,,,,,air,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_010_chunk4,text,specimens deformed in inert atmosphere,,,deformation,deformation,,,,,,,,,,,,,,,,,,,,,,,,,inert,,,,,,,,,,,,,,,,,,
