文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_026_chunk1,text,temperature range of 250 to 450°C,Zircaloy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e-09–0.5,s-1,250.0–450.0,°C,,,0.0–1000000000000000.0,n/cm² (E>1MeV),,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_026_chunk1,Table 1,Material condition range from cold-worked to fully recrystallized,Zircaloy,cold-worked to fully recrystallized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_026_chunk1,text,f2 for commercial Zircaloy-2 tubing is reported by Knorr and Pelloux [12] as 0.55 to 0.65,Zircaloy-2,commercial tubing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55–0.65,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_026_chunk2,table,"A,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_026_chunk3,text,"Four uniaxial tension tests were run on specimens cut from the J plate at different orientations in the rolling plane. These tests, performed specifically to provide validation data, cover the 325 to 450°C temperature range.",Zircaloy-2,plate,cold-worked and stress-relieved,tension,,,,,,,,,,,,,,,,,,325,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_026_chunk3,text,"Four uniaxial tension tests were run on specimens cut from the J plate at different orientations in the rolling plane. These tests, performed specifically to provide validation data, cover the 325 to 450°C temperature range.",Zircaloy-2,plate,cold-worked and stress-relieved,tension,,,,,,,,,,,,,,,,,,450,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_026_chunk3,text,It is found that the standard deviation of the error distribution is 17.6 percent for the cold-worked and stress-relieved material and 8.0 percent for the annealed material.,Zircaloy-2,,cold-worked and stress-relieved,modeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,percent,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_026_chunk3,Fig. 2,Test α: Cold-worked and stress-relieved Zircaloy-2 plate (Schedule J) tested at 350°C in the transverse direction.,Zircaloy-2,plate,cold-worked and stress-relieved,tension,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_026_chunk4,text,irradiation hardening (it is incorporated with the $\pmb { F } _ { \mathrm { d e f } }$ variable),,,,modeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_026_chunk4,text,"Point B—As shown in Table 6, reasonable agreement with the values of $F , \ G ,$ and $\pmb { H }$ determined by Ross-Ross et al [28] for their material 1 is obtained by assigning $d \epsilon _ { \mathrm { c } } / d \epsilon _ { \mathrm { a } } | _ { T = 2 8 5 ^ { \circ } \mathrm { C } } = 0 . 1$ .",Zircaloy,material 1,,anisotropic deformation,,,,,,,,,,,,,,,,,,285.0,,,,,,,,,,,,,,0.1,dimensionless,,,,,,,,,,
