文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_045_chunk1,abstract,Cumulative Fatigue and Creep-Fatigue Damage at 350°C on Recrystallized Zircaloy-4,Zircaloy-4,recrystallized,,"fatigue, creep-fatigue",,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_045_chunk1,abstract,Low-cycle fatigue curves and creep behavior laws under high stresses have been established,Zircaloy-4,recrystallized,,"low-cycle fatigue, creep",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_045_chunk1,abstract,"For hold times of less than 1 h, the sum of fatigue and creep life fractions is close to one",Zircaloy-4,recrystallized,,"fatigue, creep",,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_045_chunk1,material section,Zircaloy-4 bars from the same casting operation,Zircaloy-4,,casting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_045_chunk1,material section,"After the last cold-working operation, achieved through swaging, the bars underwent a 1 h recrystallization treatment at 700°C",Zircaloy-4,recrystallized,"cold-working, swaging, recrystallization",,,,,,,,,,,,,,,,,,,700,,,,,,1,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_045_chunk2,Table 2,"20, 360, 525, 13, 24, 55",,,,tensile,,,,,,,,,,,,,,,,,,20,,,0.001,,,,,,,,,,,360,MPa,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_045_chunk2,Table 2,"350, 135, 235, 16, 31, 72",,,,tensile,,,,,,,,,,,,,,,,,,350,,,0.001,,,,,,,,,,,135,MPa,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_045_chunk3,text,Creep-to-fracture tests were performed with initial true stresses ranging from 184 to 223 MPa,,,,Creep-to-fracture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184–223,MPa,,,,,0.94,%
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_045_chunk4,Table 5,"σ0 MPa, σv MPa, 0 %, e, 10-6/h, ER %, tR, h; 219, 4.3, 260, 27, 428; 210, 220, 5, 437, 27, 308; 210, 223, 6.2, 265, 28, 518; 210, 220, 5, 282, 23, 263; 210, 220, 5, 409, 33, 417; 210, 223, 6.2, 525, 23, 161; 210, 222, 5.9, 261, 30, 517",,,,creep rupture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,%,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_045_chunk5,Table 7,"TABLE 7—Continuous fatigue results. Δ1/2, %: 0.94, No. of Tests: 5, Number of Cycles to Rupture Minimum: 1545, Average: 1633, Maximum: 2050",,,,fatigue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545–2050,cycles
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_045_chunk6,text,this preliminary work on creep and fatigue damage of recrystallized Zircaloy-4 at $3 5 0 ^ { \circ } \mathsf { C }$,Zircaloy-4,recrystallized,,"creep, fatigue",,,,,,,,,,,,,,,,,,350.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_045_chunk6,text,"For hold times up to $^ { 1 \mathrm { ~ h ~ } }$ , the relaxation law in the stabilized cycle is, at first approximation, independent of the hold time duration and of the number of cycles.",Zircaloy-4,recrystallized,,fatigue,,,,,,,,,,,,,,,,,,350.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_045_chunk7,abstract,Zircaloy-4 in the temperature range 573 to 873 K,Zircaloy-4,,,cyclic test,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,573–873,K,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_045_chunk7,abstract,Load cyclic tests are performed at 673 and 873 K,Zircaloy-4,,,load cyclic test,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,673,K,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_045_chunk7,abstract,Load cyclic tests are performed at 673 and 873 K,Zircaloy-4,,,load cyclic test,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,,,873,K,,,,,,,,,,
