文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_033_chunk1,abstract,The structural integrity of the oxide layer was found to be excellent.,Zircaloy,irradiated oxide,in-reactor corrosion,examination,,,,,,,,,,,,,,,,,,,water,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_033_chunk1,abstract,The thermal conductivity remained high for oxides up to 70 μm thick.,Zircaloy,oxide,in-reactor corrosion,measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_033_chunk1,abstract,"With the exception of the steam autoclaved specimens, a thin inner layer was detected close to the metal substrate; this inner layer had a microstructure which was difficult to resolve with the SEM.",Zircaloy,oxide,steam autoclave,examination,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_033_chunk1,abstract,Post-irradiation corrosion testing in autoclaves indicated a pronounced memory effect only for those specimens which previously had a high in-reactor enhancement.,Zircaloy,irradiated,post-irradiation corrosion testing,autoclave test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0–1200.0,days,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_033_chunk1,abstract,The analyses of potential impurities in the oxide gave no indication of a significant enrichment of any chemical species from the primary coolant water.,Zircaloy,oxide,in-reactor corrosion,chemical analysis,,,,,,,,,,,,,,,,,,,primary coolant water,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_033_chunk1,text,"In high-purity water, containing no additives, where oxygen and oxidizing radicals are formed due to radiolysis, corrosion was found to be enhanced by a factor of 10 or more",Zircaloy,,in-reactor corrosion,corrosion test,,,,,,,,,,,,,,,,,,,high-purity water,,,,,,,,,,,,,,,,,,,,,10.0,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_033_chunk1,text,"In pressurized-water reactors (PWR's), where the radiolytic formation of oxygen and oxidizing radicals in the coolant is suppressed by the addition of hydrogen to the coolant, the corrosion of Zircaloy was found to be less enhanced by irradiation; an increase in corrosion by a factor of 1 to 3 has been reported",Zircaloy,,in-reactor corrosion,corrosion test,,,,,,,,,,,,,,,,,,,PWR coolant,,,,,,hydrogen added,,,,,,,,,,,,,,,1.0–3.0,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_033_chunk1,text,It was found that the waterside corrosion closely follows the ex-reactor temperature dependencies but was enhanced by a factor of between 1.2 and 3.0 when compared with the predictions of an ex-reactor corrosion model,Zircaloy,,in-reactor corrosion,corrosion test,,,,,,,,,,,,,,,,,,,water,,,,,,,,,,,,,,,,,,,,,1.2–3.0,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_033_chunk1,text,"The unirradiated oxide specimens were formed under a variety of conditions: temperature 360°C to 650°C, environment (air, steam or water), and exposure times (up to 813 days).",Zircaloy,unirradiated oxide,ex-reactor corrosion,corrosion test,,,,,,,,,,,,,,,,,,,"air, steam, water",,,,,813.0,,,,,,,,,,,,,,,,360.0–650.0,°C,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_033_chunk1,text,irradiated oxides of up to 70 μm in thickness were destructively examined,Zircaloy,irradiated oxide,in-reactor corrosion,measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,μm,,
