文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_006_chunk1,35,zirconium-base alloys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_006_chunk1,35,nuclear-grade zirconium sponge,,sponge,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_006_chunk1,35,zirconium fabricated products,,fabricated products,fabrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_006_chunk1,35,used in moderate quantities in English and French gas-cooled nuclear reactors,"Zr-Cu, Zr-Cu-Mo",,reactor application,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_006_chunk1,35,tetrachloride production directly from the ore,,tetrachloride,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_006_chunk1,35,"briquets pressed from a mixture of zirconium oxide, carbon black, and sugar",,briquets,pressing,,,,,,,,,,,,,,,"{'value': None, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_006_chunk2,text,"By the end of 1953, the first batch of 500 g of zirconium sponge was produced",zirconium,sponge,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_006_chunk2,text,"In 1954, 10 kg ingots were arc melted",zirconium,ingot,arc melting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_006_chunk2,Table 1,1979 1400,zirconium,sponge,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_006_chunk3,text,the famous Ugine-Sejournet process in which glass is the extrusion lubricant,,,hot extrusion,,,,,,,,,,,,,,,,,,,,glass,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_006_chunk3,text,able to melt zirconium ingots of 1.5 tons,,ingot,vacuum arc melting,,,,,,,,,,,,,,,,,,,,,,,,,,vacuum,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_006_chunk3,text,This liquid phase wets the magnesium until it is melted at 660°C,,liquid,reduction,,,,,,,,,,,,,,,,,,,660,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_006_chunk3,text,"forms a halogenozirconate, which becomes liquid at 400 to 600°C",,liquid,reduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_006_chunk3,text,pilot pulsed-columns of a total capacity of 100 L were operated,,,liquid-liquid extraction,,,,,,,,,,,,,,,,,,,,water-MIBK,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_006_chunk4,text,"five companies (Metallgesellschaft, Degussa, Montecatini, Pechiney, Thann et Mulhouse) created in August 1960 the Société Industrielle du Zirconium (INDUZIR), aimed at dealing with zirconium from the ore down to the ingot",,,ore to ingot production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_006_chunk4,text,tests to produce sponge were made in 1961 and 1962 in small retorts in the plant of the Société Métallurgique du Planet at La Roche de Rame (Hautes-Alpes),,sponge,sponge production,production test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_006_chunk4,text,By 1966 a new vacuum ingot melting furnace was installed for 3 tons ingot,,ingot,ingot melting,furnace capacity,,,,,,,,,,,,,,,,,,,,,,,,,vacuum,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_006_chunk6,49-85,they reported up to $400 \%$ elongation of $\mathbf { Z r } { \cdot } 5 \ \mathbf { P u }$ and $\mathbf { Z } \mathbf { r } \mathbf { - } 7 \ \mathbf { P } \mathbf { u }$ pins with corresponding shrinkage in the diameter and hardly any $( < 3 \% )$ volume change,Zr-5Pu,pins,,irradiation growth,"{'value': 95.0, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,%,,,,
