alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'strain_rate': None, 'other': None}",b91724dcaf2d,0.7,hardening,Acceptance criteria,judgement,,"5,6",,Acceptance criteria,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_045_chunk1,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'strain_rate': None, 'other': None}",b91724dcaf2d,0.7,elastoplastic_model,Acoustic emission,judgement,,"573,578",,Acoustic emission,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_045_chunk1,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'strain_rate': None, 'other': None}",b91724dcaf2d,0.7,irradiation_creep,Activation energy,judgement,,535,,Activation energy,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_045_chunk1,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'strain_rate': None, 'other': None}",b91724dcaf2d,0.7,corrosion,Alpha layer,judgement,,"20,131,177",,Alpha layer,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_045_chunk1,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'strain_rate': None, 'other': None}",b91724dcaf2d,0.7,thermal_expansion,Alpha phase,judgement,,135,,Alpha phase,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_045_chunk1,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'strain_rate': None, 'other': None}",b91724dcaf2d,0.7,hardening,Annealing temperature,judgement,,"15,564",,Annealing temperature,°C,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_045_chunk1,,,°C,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'strain_rate': None, 'other': None}",b91724dcaf2d,0.7,elastoplastic_model,Axial constraint,judgement,,89,,Axial constraint,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_045_chunk1,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'strain_rate': None, 'other': None}",b91724dcaf2d,0.7,corrosion,Argon,judgement,,284,,Argon,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_045_chunk1,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'strain_rate': None, 'other': None}",b91724dcaf2d,0.7,corrosion,Liquid cesium,judgement,,286,,Liquid cesium,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_045_chunk1,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'strain_rate': None, 'other': None}",b91724dcaf2d,0.7,thermal_conductivity,Coolable geometry,judgement,,6,,Coolable geometry,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_045_chunk1,,,,,,
