alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
zirconium alloys,{},,"{'temp_C': None, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",41578d5131bf,0.9,corrosion,zirconium alloys form an outer layer of zirconium oxide $( \mathbf { Z r O } _ { 2 } \bar { ) }$ and an inner layer of oxygen-stabilized $\pmb { \alpha } \mathbf { - } \mathbf { Z } \mathbf { r }$ immediately below,judgement,,abstract,oxidation,oxide layer structure,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_017_chunk1,oxidized,oxidation,,,,
zirconium alloys,{},,"{'temp_C': None, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",41578d5131bf,0.9,corrosion,Reaction kinetics and the rate of growth of the combined $( \bf \ Z r O _ { 2 } + \alpha \alpha \mathrm { ~ } \alpha \mathrm { ~ }$ zirconium) layers were measured,judgement,,abstract,oxidation,layer growth rate,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_017_chunk1,oxidized,oxidation,,,,
zirconium alloys,{},,"{'temp_C': None, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",41578d5131bf,0.9,corrosion,this discontinuity was attributed to a change in the oxide crystal structure,judgement,,abstract,oxidation,oxide crystal structure,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_017_chunk1,oxidized,oxidation,,,,
zirconium alloys,{},,"{'temp_C': None, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",41578d5131bf,0.9,corrosion,The thickness ratio $\mathbf { Z r O } _ { 2 } / \alpha$ -zirconium also varies with temperature,judgement,,abstract,oxidation,oxide to alpha-zirconium thickness ratio,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_017_chunk1,oxidized,oxidation,,,,
zirconium alloys,{},,"{'temp_C': None, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",41578d5131bf,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,oxidation,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_017_chunk1,oxidized,,,,,
zirconium alloys,{},,"{'temp_C': None, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",41578d5131bf,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,oxidation,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_017_chunk1,oxidized,,,,,
zirconium alloys,{},,"{'temp_C': None, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",41578d5131bf,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,oxidation,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_017_chunk1,oxidized,,,,,
zirconium alloys,{},,"{'temp_C': None, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",41578d5131bf,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,oxidation,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_017_chunk1,oxidized,,,,,
zirconium alloys,{},,"{'temp_C': None, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",41578d5131bf,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,oxidation,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_017_chunk1,oxidized,,,,,
zirconium alloys,{},,"{'temp_C': None, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",41578d5131bf,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,oxidation,,,STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_017_chunk1,oxidized,,,,,
