文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_023_chunk1,text,Similar nodules were observed on Zircaloy coupons in cold-rolled or extruded conditions after autoclave treatments at 475 and 500 in steam at 1500 to 1700 psi,Zircaloy,cold-rolled or extruded,autoclave treatment,autoclave corrosion test,,,,,,,,,,,,,,,,,,475,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_023_chunk1,text,Similar nodules were observed on Zircaloy coupons in cold-rolled or extruded conditions after autoclave treatments at 475 and 500 in steam at 1500 to 1700 psi,Zircaloy,cold-rolled or extruded,autoclave treatment,autoclave corrosion test,,,,,,,,,,,,,,,,,,500,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_023_chunk1,text,Alpha anneals (up to 790°C) did not suppress the nodular attack consistently,Zircaloy,,alpha anneal,annealing treatment,,,,,,,,,,,,,,,,,,790,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_023_chunk1,text,alpha + beta (840°C) and beta (1010 and 1040°C) anneals did suppress the attack if they were followed by a fast cool,Zircaloy,,alpha+beta anneal,annealing treatment,,,,,,,,,,,,,,,,,,840,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_023_chunk1,text,alpha + beta (840°C) and beta (1010 and 1040°C) anneals did suppress the attack if they were followed by a fast cool,Zircaloy,,beta anneal,annealing treatment,,,,,,,,,,,,,,,,,,1010,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_023_chunk1,text,alpha + beta (840°C) and beta (1010 and 1040°C) anneals did suppress the attack if they were followed by a fast cool,Zircaloy,,beta anneal,annealing treatment,,,,,,,,,,,,,,,,,,1040,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_023_chunk1,text,Stresses associated with U-bend specimens and heavy (86 percent) cold work did not enhance the nodular attack before stress relief occurred,Zircaloy,"U-bend, 86% cold work",cold work,stress corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_023_chunk1,text,"The nodular attack was eliminated completely by a beta anneal (1010°C, 10 to 15 min), allowing the specimens to survive exposures of ~80 days at 500°C",Zircaloy-2,,beta anneal,annealing treatment,,,,,,,,,,,,,,,,,,1010,,,,,,10-15,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_023_chunk1,text,"The nodular attack was eliminated completely by a beta anneal (1010°C, 10 to 15 min), allowing the specimens to survive exposures of ~80 days at 500°C",Zircaloy-2,,autoclave exposure,autoclave corrosion test,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,80,days,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_023_chunk1,text,"Alpha anneals (760°C, 8 h) suppressed nodules on the coupons, but oxide spalled more readily than on corresponding beta-annealed specimens",Zircaloy-2,,alpha anneal,annealing treatment,,,,,,,,,,,,,,,,,,760,,,,,,8,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_023_chunk2,text,Three lots of Zircaloy-2 and one lot of Zircaloy-4 were included in the autoclave tests discussed here.,Zircaloy-2,,,autoclave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_023_chunk2,text,"The specimens were cleaned in detergent and acetone, vacuum heat treated (Table 2), pickled (57 volume percent ( H 2 O ) , 4 volume percent hydrofluoric acid (HF), 30 volume percent nitric acid ( H N O 3 ) ) , and rinsed.",,,cleaning,,,,,,,,,,,,,,,,,,,,detergent and acetone,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_023_chunk2,text,"The specimens were cleaned in detergent and acetone, vacuum heat treated (Table 2), pickled (57 volume percent ( H 2 O ) , 4 volume percent hydrofluoric acid (HF), 30 volume percent nitric acid ( H N O 3 ) ) , and rinsed.",,,vacuum heat treatment,,,,,,,,,,,,,,,,,,,,,,,,,,vacuum,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_023_chunk2,text,"The specimens were cleaned in detergent and acetone, vacuum heat treated (Table 2), pickled (57 volume percent ( H 2 O ) , 4 volume percent hydrofluoric acid (HF), 30 volume percent nitric acid ( H N O 3 ) ) , and rinsed.",,,pickling,,,,,,,,,,,,,,,,,,,,"57 vol% H2O, 4 vol% HF, 30 vol% HNO3",,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_023_chunk3,table,"Zircaloy-2 Lot 38499, 1010°C, fast, 60 mg/dm2",Zircaloy-2,,1010°C fast cool heat treatment,autoclave,,,,,,,,,,,,,,,,,,500.0,steam,,,,,16.0,,,,,,,,,,,,,,,,60.0,mg/dm2,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_023_chunk3,table,"Zircaloy-2 Lot 28787, As Received, 2735 mg/dm2",Zircaloy-2,As Received,,autoclave,,,,,,,,,,,,,,,,,,500.0,steam,,,,,16.0,,,,,,,,,,,,,,,,2735.0,mg/dm2,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_023_chunk4,text,Nodular corrosion phenomena develop reproducibly on cold worked or extruded Zircaloy-2 and Zircaloy-4 specimens tested in Battelle Northwest autoclaves in high-pressure steam (1500 to $1 7 0 0 \ \mathrm { \ p s i } )$ at 475 and $5 0 0 \textdegree$,Zircaloy-2,cold worked or extruded,,autoclave test,,,,,,,,,,,,,,,,,,475.0,high-pressure steam,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_023_chunk4,text,Nodular corrosion phenomena develop reproducibly on cold worked or extruded Zircaloy-2 and Zircaloy-4 specimens tested in Battelle Northwest autoclaves in high-pressure steam (1500 to $1 7 0 0 \ \mathrm { \ p s i } )$ at 475 and $5 0 0 \textdegree$,Zircaloy-2,cold worked or extruded,,autoclave test,,,,,,,,,,,,,,,,,,500.0,high-pressure steam,,,,,,,,,,,,,,,,,,,,,,,,
