文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_026_chunk1,abstract,"In longitudinal specimens hydrides did not reorient, cracks were not initiated, and artificial cracks grew slowly and only at K_I > 15 MPa·√m",Zr-2.5Nb,cold-worked,,crack growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,MPa·√m
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_026_chunk1,Material,at room temperature the 0.2 percent yield stresses were 620 and 840 MPa,Zr-2.5Nb,cold-worked,,tensile,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,620,MPa,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_026_chunk1,Material,at 420 K they were 560 and 660 MPa in the longitudinal and circumferential directions,Zr-2.5Nb,cold-worked,,tensile,,,,,,,,,,,,,,,,,,147,,,,,,,,,,,,,,560,MPa,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_026_chunk1,Specimens and Test Conditions,About 50- to 100-ppm hydrogen were added gaseously at 670 K to the specimens,Zr-2.5Nb,cold-worked,hydrogen charging,,,,,,,,,,,,,,,,"{'value': None, 'value_min': 50, 'value_max': 100, 'unit': 'ppm'}",,,397,gas,,,,,,,,,,,,,,,,,,,,,,,50–100,ppm
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_026_chunk1,Specimens and Test Conditions,unnotched tension specimens were loaded between 350 and 480 MPa and cycled one or ten or thirty times between 290 K and either 520 or 570 K under load,Zr-2.5Nb,cold-worked,temperature cycling,hydride reorientation,,,,,,,,,,,,,,,,,,17-247 or 297,,,,,,,,,,,,,,,,,,,,,,,,350–480,MPa
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_026_chunk2,text,"With internally pressurized tubes cooled from 590 under a hoop stress of 410 MPa, the HCC for hydride traces on the C-plane was between 0.8 and 0.9",Zr-2.5Nb,,,internal pressure,,,,,,,,,,,,,,,,,,590,,410,,,,,,,,,,,,,,,,,,,,,,0.8–0.9,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_026_chunk2,text,A hoop stress of 200 MPa was sufficient to produce hydride reorientation with HCC of 0.3 for the C-plane in tubes cooled from 540,Zr-2.5Nb,,,internal pressure,,,,,,,,,,,,,,,,,,540,,200,,,,,,,,,,,,,,,,,,,,,,0.3,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_026_chunk2,text,time-to-fracture increased gradually with decreasing K_I until an apparent threshold of about 4.5 MPa√m was reached,Zr-2.5Nb,circumferential direction,,round notched bar,,,,,,,,,,,,,,,"{'value': 100, 'unit': 'ppm'}",,,520,,,,,,,,,,,,,,,,,,,,,,,,4.5,MPa√m
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_026_chunk2,text,no specimens have failed below 15 MPa√m after 3.2×10^4 h,Zr-2.5Nb,longitudinal direction,,round notched bar,,,,,,,,,,,,,,,"{'value': 100, 'unit': 'ppm'}",,,,,,,,,32000,,,,,,,,,,,,,,,,,,15,MPa√m
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_026_chunk2,text,"A notched and precracked cantilever beam specimen from the longitudinal direction, containing about 10-ppm hydrogen, was loaded to 23 MPa√m and held at 520 K for 6450 h",Zr-2.5Nb,longitudinal direction,,cantilever beam,,,,,,,,,,,,,,,"{'value': 10, 'unit': 'ppm'}",,,520,,,,,,6450,,,,,,,,,,,,,,,,,,23,MPa√m
