文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_009_chunk1,text,Zr-2.5Nb alloy is an important pressure tube material for heavy-water reactors.,Zr-2.5Nb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_009_chunk1,text,The gaseous impurities in the sponge zirconium used are: O2 0.14 weight % N2 0.005 weight % H2 0.0125 weight %,Zr-2.5Nb,sponge zirconium,,,,,,,,,,,,,"{'value': 0.14, 'unit': 'wt%'}",,,,"{'value': 0.0125, 'unit': 'wt%'}","{'value': 0.005, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_009_chunk1,text,The ingot was forged in the β-region at 1163 K,Zr-2.5Nb,ingot,forging,,,,,,,,,,,,,,,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_009_chunk1,text,annealed at 1023 K for 1 h,Zr-2.5Nb,extrusion billet,annealing,,,,,,,,,,,,,,,,,,,750.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_009_chunk1,text,hydrostatically extruded at room temperature into rod (diameter 13 mm) or tube (outer diameter 22 by 2.5 mm),Zr-2.5Nb,"rod, tube",hydrostatic extrusion,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_009_chunk1,text,"After stress relief at 673 K, all the tubes were subsequently cold rolled with reduction of 10%",Zr-2.5Nb,tubes,"stress relief, cold rolling",,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_009_chunk1,text,"tension specimens were tested on an Instron tension machine to determine ultimate tensile strength (σb), yield strength (σ0.2), and average elongation (δ) at room temperature and 573 K",Zr-2.5Nb,tension specimens,,tensile test,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_009_chunk1,text,"tension specimens were tested on an Instron tension machine to determine ultimate tensile strength (σb), yield strength (σ0.2), and average elongation (δ) at room temperature and 573 K",Zr-2.5Nb,tension specimens,,tensile test,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_009_chunk1,text,after thermal stabilization treatment at 573 K for up to 3000 h,Zr-2.5Nb,,thermal stabilization treatment,,,,,,,,,,,,,,,,,,,300.0,,,,,,3000.0,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_009_chunk1,text,They were hydrogenated at 673 K in a hydrogen atmosphere to a hydrogen content of about 80 ppm,Zr-2.5Nb,tube,hydrogenation,,,,,,,,,,,,,,,,,,,400.0,,,,,,,hydrogen,,,,,,,,,,,,,,,80.0,ppm,,
